1_kitchen_pos_1	negative	False	1_kitchen_pos_0	Apparently 3rd in the hierarchy of 4 models in the new S5 series of Miele vacuum cleaners , the features , price , and accessories are not exactly linear in transition from lower to higher models , nor even across series .
1_kitchen_pos_2	negative	False	1_kitchen_pos_1	Many of the older series models have more features and a higher price than the newer ones .
1_kitchen_pos_3	negative	False	1_kitchen_pos_2	They have fancy names like Capricorn , Red Velvet , and Champagne ,
1_kitchen_pos_4	negative	False	1_kitchen_pos_3	leading to much confusion
1_kitchen_pos_5	negative	False	1_kitchen_pos_4	and forcing you to compare each one similar to buying a car .
1_kitchen_pos_6	positive	False	1_kitchen_pos_5	If your browser has tabbed browsing
1_kitchen_pos_7	positive	False	1_kitchen_pos_6	-LRB- e. g . , Firefox -RRB- ,
1_kitchen_pos_8	positive	False	1_kitchen_pos_7	the best way to figure out
1_kitchen_pos_9	positive	False	1_kitchen_pos_8	which model is best for you is to go to Miele 's website
1_kitchen_pos_10	positive	False	1_kitchen_pos_9	and open a tab for each model
1_kitchen_pos_11	positive	False	1_kitchen_pos_10	you ` re interested in .
1_kitchen_pos_12	positive	False	1_kitchen_pos_11	Flip back
1_kitchen_pos_13	positive	False	1_kitchen_pos_12	and forth to see what text changes .
1_kitchen_pos_14	positive	False	1_kitchen_pos_13	Callisto is the cheapest no frills model of the newest series
1_kitchen_pos_15	positive	False	1_kitchen_pos_14	-LRB- newest technology motor ? -RRB-
1_kitchen_pos_16	positive	False	1_kitchen_pos_15	that still comes with an electronically powered brush
1_kitchen_pos_17	positive	False	1_kitchen_pos_16	-LRB- the 4th Pisces model is turbo -RRB- .
1_kitchen_pos_18	positive	False	1_kitchen_pos_17	After 3 months of extensive use :
1_kitchen_pos_19	positive	False	1_kitchen_pos_18	Pros :
1_kitchen_pos_20	positive	False	1_kitchen_pos_19	"Agility - The 10 """
1_kitchen_pos_21	positive	False	1_kitchen_pos_20	wide SEB217-3 electric powerbrush comes standard ,
1_kitchen_pos_22	positive	False	1_kitchen_pos_21	and one of the reasons
1_kitchen_pos_23	positive	False	1_kitchen_pos_22	I chose this model .
1_kitchen_pos_24	positive	False	1_kitchen_pos_23	For me , smaller is better .
1_kitchen_pos_25	positive	False	1_kitchen_pos_24	"While other vacuums advertise large 13 """
1_kitchen_pos_26	positive	False	1_kitchen_pos_25	power brushes to cover more area in a single swipe ,
1_kitchen_pos_27	positive	False	1_kitchen_pos_26	I do n't have much open carpet space .
1_kitchen_pos_28	positive	False	1_kitchen_pos_27	Coffee tables , chairs , weight benches , and computers , all need
1_kitchen_pos_29	positive	False	1_kitchen_pos_28	vacuuming around and under .
1_kitchen_pos_30	positive	False	1_kitchen_pos_29	The powerbrush swivels well to get around corners .
1_kitchen_pos_31	positive	False	1_kitchen_pos_30	Brush duster - The most commonly used attachment
1_kitchen_pos_32	positive	False	1_kitchen_pos_31	-LRB- for me -RRB- ,
1_kitchen_pos_33	positive	False	1_kitchen_pos_32	the brush duster is also small
1_kitchen_pos_34	positive	False	1_kitchen_pos_33	-LRB- slightly larger in diameter than the hose -RRB-
1_kitchen_pos_35	positive	False	1_kitchen_pos_34	and the bristles are durable .
1_kitchen_pos_36	positive	True	1_kitchen_pos_35	It 's angled by default ,
1_kitchen_pos_37	positive	False	1_kitchen_pos_36	but even this plastic piece swivels to straighten out .
1_kitchen_pos_38	negative	False	1_kitchen_pos_37	This is not mentioned anywhere ;
1_kitchen_pos_39	negative	False	1_kitchen_pos_38	you just have to figure this out for yourself .
1_kitchen_pos_40	positive	False	1_kitchen_pos_39	On low power ,
1_kitchen_pos_41	positive	False	1_kitchen_pos_40	I was able to vacuum places
1_kitchen_pos_42	positive	False	1_kitchen_pos_41	that never got vacuumed before , like over the spider web of computer cables and telephone wires .
1_kitchen_pos_43	positive	False	1_kitchen_pos_42	I even vacuumed the telephone itself
1_kitchen_pos_44	positive	False	1_kitchen_pos_43	and other dust collecting objects on my desk .
1_kitchen_pos_45	positive	True	1_kitchen_pos_44	Parquet floor brush - Initially ,
1_kitchen_pos_46	positive	False	1_kitchen_pos_45	I wondered
1_kitchen_pos_47	positive	False	1_kitchen_pos_46	why Miele would include this accessory
1_kitchen_pos_48	positive	False	1_kitchen_pos_47	when the powerbrush was included ,
1_kitchen_pos_49	positive	True	1_kitchen_pos_48	"but this "" wider brush duster """
1_kitchen_pos_50	positive	False	1_kitchen_pos_49	actually does a better job on hard tiled floors than the powerbrush .
1_kitchen_pos_51	positive	False	1_kitchen_pos_50	The powerbrush seems more
1_kitchen_pos_52	positive	False	1_kitchen_pos_51	designed to churn up stuff from carpets ,
1_kitchen_pos_53	positive	False	1_kitchen_pos_52	but the paraquet brush gathers and collects dust
1_kitchen_pos_54	positive	False	1_kitchen_pos_53	stuck to hard surfaces better .
1_kitchen_pos_55	negative	False	1_kitchen_pos_54	On the negative side ,
1_kitchen_pos_56	negative	False	1_kitchen_pos_55	you might have to vacuum the brush
1_kitchen_pos_57	negative	False	1_kitchen_pos_56	itself to unstuck the dust ,
1_kitchen_pos_58	negative	False	1_kitchen_pos_57	and I wondered
1_kitchen_pos_59	negative	False	1_kitchen_pos_58	"why they had to inconvenience the horse for "" genuine horse bristles "" ."
1_kitchen_pos_60	negative	False	1_kitchen_pos_59	There is no permanent storage on the vacuum cleaner for the parquet brush , so you have to figure out
1_kitchen_pos_61	negative	False	1_kitchen_pos_60	how to ensure the parts do n't get separated for life
1_kitchen_pos_62	negative	False	1_kitchen_pos_61	-LRB- the powerbrush takes precedence -RRB- .
1_kitchen_pos_63	positive	False	1_kitchen_pos_62	Cord rewind - The mechanical rewind
1_kitchen_pos_64	positive	False	1_kitchen_pos_63	sucked in the entire length of cord every single time , something like 15 for 15 times !
1_kitchen_pos_65	positive	False	1_kitchen_pos_64	-LRB- The manual says
1_kitchen_pos_66	positive	False	1_kitchen_pos_65	to pull out the entire length of cord before use to help dissipate heat . -RRB-
1_kitchen_pos_67	negative	False	1_kitchen_pos_66	Cons :
1_kitchen_pos_68	negative	False	1_kitchen_pos_67	Price - After all ,
