When  my  Treo  270  died  , 	0.0001
I  bought  a  used  270  on  Ebay  . 	0.0001
Eventually  that  one  died  too 	0.25
and  I  bought  an  unlocked  650  on  Amazon  . 	0.0001
"I  called  Palm  ""  tech  support  "" "	0.0001
on  issues 	0.0001
I  had  with  it 	0.0001
-LRB-  dial  up  networking 	0.0001
did  n't  work  on  internal  browser  with  T-Mobile  -RRB-  . 	0.5
Forgive  me  for  saying  it  , 	0.0001
but  the  guy  at  Palm  support  was  as  dumb  as  dumb  can  be  . 	0.125
I  got  someone 	0.0001
overseas 	0.0001
who  told 	0.0001
me  one  inaccurate  thing 	0.625
after  another  -LRB-  he  insisted 	0.25
that  my  Treo  270  never  allowed  dial  up  networking  with  the  internal  browser  - 	0.5625
even  though  I  told  him  first  hand 	0.0001
that  I  used  it  all  the  time  -  did 	0.0001
he  think 	0.0001
I  was  lying  to  him  ?  -RRB-  . 	0.125
He  knew  nothing 	0.25
about  the  phone 	0.0001
and  kept  deferring  to  a  supervisor  ,  constantly  keeping  me  on  hold 	0.25
and  it  was  just  a  huge  waste  of  time  . 	0.125
After  a  few  calls  like  this  with  no  resolution 	0.0001
I  gave  up 	0.125
and  decided  to  return  the  650  . 	0.0001
I  then  tried  the  T-Mobile  MDA  . 	0.0001
I  was  uneasy  of  the  idea  of  switching  to  Windows  PocketPC 	0.3125
but  decided  to  give  it  a  try  . 	0.125
For  me 	0.0001
it  was  a  huge  mistake  -  Pocket  PC  is  a  joke  and  completely  unintuitive  . 	0.2916666666666667
They  expect  you  to  study 	0.25
how  to  use  their  OS 	0.0001
in  order  to  make  use  of  its  clumsy  interface  . 	0.0001
Friends  tell  me  they  sell  3rd  party  applications 	0.0001
that  make 	0.0001
it  easier 	0.25
to  use  ,  but  c'mon  - 	0.0001
when  you  buy  a  phone 	0.0001
you  expect  it  to  work  right  from  the  beginning  - 	0.25
I  do  n't  want  to  have  to  spend  time  learning  and  installing  additional  software  for  it  to  work  properly  . 	0.0001
Finally  , 	0.0001
I  give  up  on  Pocket  PC 	0.125
-LRB-  sold  it  on  Ebay  -RRB- 	0.0001
and  give  Palm  another  try 	0.125
when  I  see  the  680  come  out  . 	0.0001
The  dialup 	0.0001
networking  issue  is  no  longer  a  problem  on  the  680 	0.375
-LRB- 	0.0001
as  compared  to  the  650  -RRB- 	0.125
and 	0.0001
I  buy 	0.0001
it  unlocked  directly  from  Palm  . 	0.0001
Overall  , 	0.0001
it  's  a  decent  phone 	0.0001
and  I  just  feel  way  more  comfortable  with  Palm  OS  over  Pocket  PC  . 	0.5
Palm  customer  support  is  still  useless  and  , 	0.2916666666666667
as  others  have  mentioned  , 	0.0001
the  lack  of  a  standard  Mini-USB  connector  is  simply  inexcusable  . 	0.3125
Still  , 	0.125
I  'm  much  happier  with  Palm-OS  over  Pocket  PC  . 	0.0001
As  I  use  it  , 	0.0001
I  see  that  the  battery  does  n't  seem  to  last  very  long 	0.25
-LRB-  just  over  2  hours  of  talktime  at  the  most  -RRB-  . 	0.0001
I  hesitantly  call 	0.0001
Palm  support  and  get  some  flunkie  again  - 	0.0001
"I  decide  to  cut  my  losses  and  stop  wasting  my  time  with  their  ""  support  ""  . "	0.0001
I  'm  just  going  to  buy  a  second  battery  and  second  charger  to  keep  the  phone 	0.0001
charged  . 	0.0001
I  hate  the  idea  of  making  such  a  compromise  , 	0.75
but  for  me 	0.0001
it  's  the  lesser  of  two  evils  . 	0.0001
The  fact  that  Palm  would  release  a  phone  with  such  terrible  battery  life  is  indicative  of  their  customer  mindset  . 	0.125
They  just  do  n't  care  . 	0.0001
As  clunky  as  my  Windows  MDA  was  ,  its  battery  life  was  at  least  3  to  4  times 	0.125
what  the  Treo  gives  me 	0.125
-LRB-  even  though  the  MDA  has  a  much  bigger  screen  -RRB-  . 	0.0001
IMHO  the  Smartphone  market  is  still  going  through  growing  pains  - 	0.125
The  original  Handspring  Treo  was  designed  by  good  people  , 	0.125
when  Palm  bought  them  out  they  cashed  in  on  the  Treo  product  line 	0.0001
but  the  customer  oriented  mentality  of  Handspring  went  right  out  the  window  -  along  with  any  intelligent  design  evolution  of  the  Treo  . 	0.0001
Most  of  the  better  designed  smartphones  on  the  market 	0.0001
-LRB-  Samsung  ,  Motorola  ,  HTC  Wizard  -RRB- 	0.0001
are  all 	0.125
