6_kitchen_neg_1	negative	False	6_kitchen_neg_0	My wife bought this one from Best Buy without me reviewing
6_kitchen_neg_2	negative	False	6_kitchen_neg_1	it 1st .
6_kitchen_neg_3	positive	False	6_kitchen_neg_2	Amazingly ,
6_kitchen_neg_4	positive	False	6_kitchen_neg_3	I would have bought it after reading the reviews here .
6_kitchen_neg_5	negative	False	6_kitchen_neg_4	I 'm starting to wonder
6_kitchen_neg_6	negative	False	6_kitchen_neg_5	who writes these things . . .
6_kitchen_neg_7	negative	False	6_kitchen_neg_6	LG employees ?
6_kitchen_neg_8	positive	False	6_kitchen_neg_7	The microwave is fine - no complaints .
6_kitchen_neg_9	negative	False	6_kitchen_neg_8	The toaster , however , is an unmitigated disaster .
6_kitchen_neg_10	negative	False	6_kitchen_neg_9	I am of the opinion that you should rarely combine appliances
6_kitchen_neg_11	negative	False	6_kitchen_neg_10	- this appliance is a poster child for this thought .
6_kitchen_neg_12	negative	False	6_kitchen_neg_11	The toaster browns extremely unevenly and inconsistently
6_kitchen_neg_13	negative	False	6_kitchen_neg_12	-LRB- sometimes you should toast the same piece of bread on 5
6_kitchen_neg_14	negative	False	6_kitchen_neg_13	and sometimes as high as 10 ! -RRB- .
6_kitchen_neg_15	negative	False	6_kitchen_neg_14	More importantly , the toaster broke
6_kitchen_neg_16	negative	False	6_kitchen_neg_15	after 31 days
6_kitchen_neg_17	negative	False	6_kitchen_neg_16	-LRB- coincidently the Best Buy return policy
6_kitchen_neg_18	negative	False	6_kitchen_neg_17	ends at the same time -
6_kitchen_neg_19	negative	True	6_kitchen_neg_18	Best Buy has an unacceptable return policy
6_kitchen_neg_20	negative	True	6_kitchen_neg_19	"but with a guy named "" Ricky """
6_kitchen_neg_21	negative	False	6_kitchen_neg_20	managing the store
6_kitchen_neg_22	negative	False	6_kitchen_neg_21	what can you expect ? -RRB- .
6_kitchen_neg_23	positive	False	6_kitchen_neg_22	LG picks up the phone quickly
6_kitchen_neg_24	positive	False	6_kitchen_neg_23	and they honor the warranty .
6_kitchen_neg_25	negative	False	6_kitchen_neg_24	The problem is they ca n't think outside of the box .
6_kitchen_neg_26	positive	False	6_kitchen_neg_25	They had me get it repaired
6_kitchen_neg_27	negative	False	6_kitchen_neg_26	but I have to inconveniently drive it out there
6_kitchen_neg_28	negative	False	6_kitchen_neg_27	and pick it up - OK . . .
6_kitchen_neg_29	positive	False	6_kitchen_neg_28	no problem .
6_kitchen_neg_30	negative	False	6_kitchen_neg_29	One day later ?
6_kitchen_neg_31	negative	False	6_kitchen_neg_30	It breaks again .
6_kitchen_neg_32	negative	False	6_kitchen_neg_31	It is an extremely poorly built appliance and the repair people thought
6_kitchen_neg_33	negative	False	6_kitchen_neg_32	they had fixed it
6_kitchen_neg_34	negative	False	6_kitchen_neg_33	and had not .
6_kitchen_neg_35	negative	False	6_kitchen_neg_34	That 's how bad it was .
6_kitchen_neg_36	negative	False	6_kitchen_neg_35	LG will not budge - have
6_kitchen_neg_37	negative	False	6_kitchen_neg_36	it repaired again
6_kitchen_neg_38	negative	False	6_kitchen_neg_37	-LRB- great option - costs LG money ,
6_kitchen_neg_39	negative	False	6_kitchen_neg_38	me more travel time ,
6_kitchen_neg_40	negative	False	6_kitchen_neg_39	and it wo n't do the job -RRB-
6_kitchen_neg_41	negative	False	6_kitchen_neg_40	or do a rebate .
6_kitchen_neg_42	negative	False	6_kitchen_neg_41	The rebate requires me to buy another LG or Goldstar product .
6_kitchen_neg_43	negative	False	6_kitchen_neg_42	Huh ?
6_kitchen_neg_44	negative	False	6_kitchen_neg_43	So you create a shoddy product
6_kitchen_neg_45	negative	False	6_kitchen_neg_44	and rush it to the marketplace
6_kitchen_neg_46	negative	False	6_kitchen_neg_45	-LRB- they admitted
6_kitchen_neg_47	negative	False	6_kitchen_neg_46	they do n't have a detailed enough repair history
6_kitchen_neg_48	negative	False	6_kitchen_neg_47	because it is too new -RRB-
6_kitchen_neg_49	negative	False	6_kitchen_neg_48	and then do n't stand behind your product .
6_kitchen_neg_50	negative	False	6_kitchen_neg_49	You backend
6_kitchen_neg_51	negative	False	6_kitchen_neg_50	me into another LG or Goldstar product that I would not have otherwise bought .
6_kitchen_neg_52	negative	False	6_kitchen_neg_51	How does our government allow these atrocious foreign companies to business here ?
6_kitchen_neg_53	negative	False	6_kitchen_neg_52	Our we so bad as a manufacturer
6_kitchen_neg_54	negative	False	6_kitchen_neg_53	that we ca n't top this ?
6_kitchen_neg_55	negative	False	6_kitchen_neg_54	Their supervisors were very hardlined and there was no
6_kitchen_neg_56	negative	False	6_kitchen_neg_55	getting around this .
6_kitchen_neg_57	negative	True	6_kitchen_neg_56	You can cal Korea
6_kitchen_neg_58	negative	False	6_kitchen_neg_57	"but they wo n't change their policy """
6_kitchen_neg_59	negative	False	6_kitchen_neg_58	they said .
6_kitchen_neg_60	negative	False	6_kitchen_neg_59	I will never willingly buy another LG or Goldstar product
6_kitchen_neg_61	negative	False	6_kitchen_neg_60	and I highly recommend
6_kitchen_neg_62	negative	False	6_kitchen_neg_61	you do the same .
6_kitchen_neg_63	negative	False	6_kitchen_neg_62	Shame on you LG - you could have had me as an appliance buyer for the next 50 years
6_kitchen_neg_64	negative	False	6_kitchen_neg_63	and now your name is mud to me
