5_cell_pos_1	negative
5_cell_pos_2	negative
5_cell_pos_3	negative
5_cell_pos_4	positive
5_cell_pos_5	positive
5_cell_pos_6	positive
5_cell_pos_7	positive
5_cell_pos_8	positive
5_cell_pos_9	positive
5_cell_pos_10	positive
5_cell_pos_11	negative
5_cell_pos_12	positive
5_cell_pos_13	positive
5_cell_pos_14	positive
5_cell_pos_15	positive
5_cell_pos_16	positive
5_cell_pos_17	positive
5_cell_pos_18	positive
5_cell_pos_19	positive
5_cell_pos_20	positive
5_cell_pos_21	positive
5_cell_pos_22	positive
5_cell_pos_23	positive
5_cell_pos_24	negative
5_cell_pos_25	positive
5_cell_pos_26	positive
5_cell_pos_27	positive
5_cell_pos_28	positive
5_cell_pos_29	positive
5_cell_pos_30	positive
5_cell_pos_31	positive
5_cell_pos_32	positive
5_cell_pos_33	negative
5_cell_pos_34	positive
5_cell_pos_35	positive
5_cell_pos_36	positive
5_cell_pos_37	positive
5_cell_pos_38	positive
5_cell_pos_39	positive
5_cell_pos_40	positive
5_cell_pos_41	positive
5_cell_pos_42	positive
5_cell_pos_43	positive
5_cell_pos_44	positive
5_cell_pos_45	positive
5_cell_pos_46	negative
5_cell_pos_47	positive
5_cell_pos_48	positive
5_cell_pos_49	positive
5_cell_pos_50	positive
5_cell_pos_51	positive
5_cell_pos_52	positive
5_cell_pos_53	negative
5_cell_pos_54	positive
5_cell_pos_55	positive
5_cell_pos_56	positive
5_cell_pos_57	positive
5_cell_pos_58	positive
5_cell_pos_59	positive
5_cell_pos_60	positive
5_cell_pos_61	positive
5_cell_pos_62	positive
5_cell_pos_63	positive
5_cell_pos_64	positive
5_cell_pos_65	positive
5_cell_pos_66	positive
5_cell_pos_67	positive
5_cell_pos_68	positive
5_cell_pos_69	positive
5_cell_pos_70	positive
5_cell_pos_71	positive
5_cell_pos_72	positive
5_cell_pos_73	positive
5_cell_pos_74	positive
5_cell_pos_75	positive
5_cell_pos_76	positive
5_cell_pos_77	positive
5_cell_pos_78	positive
5_cell_pos_79	positive
5_cell_pos_80	positive
5_cell_pos_81	negative
5_cell_pos_82	positive
5_cell_pos_83	positive
5_cell_pos_84	positive
5_cell_pos_85	positive
5_cell_pos_86	positive
5_cell_pos_87	positive
5_cell_pos_88	positive
5_cell_pos_89	positive
5_cell_pos_90	positive
5_cell_pos_91	positive
5_cell_pos_92	positive
5_cell_pos_93	negative
5_cell_pos_94	negative
5_cell_pos_95	negative
5_cell_pos_96	positive
5_cell_pos_97	positive
5_cell_pos_98	positive
5_cell_pos_99	positive
5_cell_pos_100	positive
5_cell_pos_101	positive
5_cell_pos_102	positive
5_cell_pos_103	positive
5_cell_pos_104	negative
5_cell_pos_105	negative
5_cell_pos_106	negative
5_cell_pos_107	positive
5_cell_pos_108	negative
5_cell_pos_109	negative
5_cell_pos_110	negative
5_cell_pos_111	negative
5_cell_pos_112	negative
5_cell_pos_113	negative
5_cell_pos_114	negative
5_cell_pos_115	negative
5_cell_pos_116	positive
5_cell_pos_117	negative
5_cell_pos_118	negative
5_cell_pos_119	negative
5_cell_pos_120	negative
5_cell_pos_121	negative
5_cell_pos_122	positive
5_cell_pos_123	positive
5_cell_pos_124	positive
5_cell_pos_125	negative
5_cell_pos_126	negative
5_cell_pos_127	negative
5_cell_pos_128	positive
5_cell_pos_129	negative
5_cell_pos_130	positive
5_cell_pos_131	positive
5_cell_pos_132	positive
5_cell_pos_133	positive
5_cell_pos_134	positive
5_cell_pos_135	positive
5_cell_pos_136	positive
5_cell_pos_137	positive
5_cell_pos_138	positive
5_cell_pos_139	positive
5_cell_pos_140	positive
