5_cell_pos_1	negative	False	5_cell_pos_0	Well I read through just about every review prior to purchasing this phone
5_cell_pos_2	negative	False	5_cell_pos_1	and was almost thinking twice about it
5_cell_pos_3	negative	False	5_cell_pos_2	after reading some of the reviews here ,
5_cell_pos_4	positive	False	5_cell_pos_3	but I decided to take the plunge
5_cell_pos_5	positive	False	5_cell_pos_4	and go for it .
5_cell_pos_6	positive	False	5_cell_pos_5	Well I 'm glad
5_cell_pos_7	positive	False	5_cell_pos_6	I did .
5_cell_pos_8	positive	False	5_cell_pos_7	All I can say is this phone
5_cell_pos_9	positive	False	5_cell_pos_8	has been a pleasure
5_cell_pos_10	positive	False	5_cell_pos_9	to use from the get-go .
5_cell_pos_11	negative	False	5_cell_pos_10	It has its flaws
5_cell_pos_12	positive	False	5_cell_pos_11	but what phone does n't ?
5_cell_pos_13	positive	False	5_cell_pos_12	The question is whether you ` re going go flip out over an alarm clock or volume strip or is it a trivial issue for you .
5_cell_pos_14	positive	False	5_cell_pos_13	Most of the gripes others have had just seem little to me .
5_cell_pos_15	positive	False	5_cell_pos_14	Let 's talk about the pros and cons :
5_cell_pos_16	positive	False	5_cell_pos_15	Pros :
5_cell_pos_17	positive	False	5_cell_pos_16	1 . Call quality is excellent .
5_cell_pos_18	positive	False	5_cell_pos_17	No static
5_cell_pos_19	positive	False	5_cell_pos_18	what so ever .
5_cell_pos_20	positive	False	5_cell_pos_19	No dropped calls .
5_cell_pos_21	positive	False	5_cell_pos_20	My area has good T-mobile coverage
5_cell_pos_22	positive	False	5_cell_pos_21	so I ca n't complain .
5_cell_pos_23	positive	False	5_cell_pos_22	As a phone
5_cell_pos_24	negative	False	5_cell_pos_23	it does
5_cell_pos_25	positive	False	5_cell_pos_24	what it 's supposed to do .
5_cell_pos_26	positive	False	5_cell_pos_25	Make good quality calls .
5_cell_pos_27	positive	False	5_cell_pos_26	It also pairs with my bluetooth headset
5_cell_pos_28	positive	False	5_cell_pos_27	-LRB- Plantronics 510 -RRB-
5_cell_pos_29	positive	False	5_cell_pos_28	really well .
5_cell_pos_30	positive	False	5_cell_pos_29	Speaker phone is of good quality too .
5_cell_pos_31	positive	False	5_cell_pos_30	2 . Internet works great .
5_cell_pos_32	positive	False	5_cell_pos_31	I have the $ 5.99 plan
5_cell_pos_33	negative	True	5_cell_pos_32	and yes EDGE is n't the fastest
5_cell_pos_34	positive	False	5_cell_pos_33	but it gets the job
5_cell_pos_35	positive	False	5_cell_pos_34	done .
5_cell_pos_36	positive	False	5_cell_pos_35	It does n't matter
5_cell_pos_37	positive	False	5_cell_pos_36	where I 'm at I can check my email ,
5_cell_pos_38	positive	False	5_cell_pos_37	finds restaurants or directions , or just surf the web
5_cell_pos_39	positive	False	5_cell_pos_38	when I 'm bored .
5_cell_pos_40	positive	False	5_cell_pos_39	It really came in handy
5_cell_pos_41	positive	False	5_cell_pos_40	when I was out on vacation
5_cell_pos_42	positive	False	5_cell_pos_41	and lost .
5_cell_pos_43	positive	False	5_cell_pos_42	WiFi works well too .
5_cell_pos_44	positive	False	5_cell_pos_43	Did n't want to fork out the money for hotspots though .
5_cell_pos_45	positive	False	5_cell_pos_44	3 . The camera at 1.3 megapixels is decent quality .
