1_cell_neg_1	0.010869565217391304
1_cell_neg_2	0.0
1_cell_neg_3	0.05555555555555555
1_cell_neg_4	0.03333333333333333
1_cell_neg_5	0.0
1_cell_neg_6	0.0673076923076923
1_cell_neg_7	0.0
1_cell_neg_8	0.0
1_cell_neg_9	0.0
1_cell_neg_10	0.02884615384615385
1_cell_neg_11	0.015625
1_cell_neg_12	0.052083333333333336
1_cell_neg_13	0.08333333333333333
1_cell_neg_14	0.0
1_cell_neg_15	0.0
1_cell_neg_16	0.08928571428571429
1_cell_neg_17	0.05833333333333333
1_cell_neg_18	0.04166666666666666
1_cell_neg_19	0.03571428571428571
1_cell_neg_20	0.0625
1_cell_neg_21	0.0
1_cell_neg_22	0.03571428571428571
1_cell_neg_23	0.05555555555555555
1_cell_neg_24	0.0
1_cell_neg_25	0.0
1_cell_neg_26	0.13541666666666666
1_cell_neg_27	0.16666666666666666
1_cell_neg_28	0.0
1_cell_neg_29	0.0
1_cell_neg_30	0.0
1_cell_neg_31	0.25
1_cell_neg_32	0.0
1_cell_neg_33	0.0
1_cell_neg_34	0.125
1_cell_neg_35	0.0625
1_cell_neg_36	0.04166666666666666
1_cell_neg_37	0.0
1_cell_neg_38	0.03125
1_cell_neg_39	0.05
1_cell_neg_40	0.0
1_cell_neg_41	0.0
1_cell_neg_42	0.022727272727272728
1_cell_neg_43	0.0
1_cell_neg_44	0.017857142857142856
1_cell_neg_45	0.04464285714285714
1_cell_neg_46	0.04166666666666666
1_cell_neg_47	0.0
1_cell_neg_48	0.0625
1_cell_neg_49	0.026785714285714284
1_cell_neg_50	0.03571428571428571
1_cell_neg_51	0.0625
1_cell_neg_52	0.04464285714285714
1_cell_neg_53	0.025
1_cell_neg_54	0.05681818181818181
1_cell_neg_55	0.0
1_cell_neg_56	0.0
1_cell_neg_57	0.0
1_cell_neg_58	0.03571428571428571
1_cell_neg_59	0.0
1_cell_neg_60	0.0
1_cell_neg_61	0.10416666666666667
1_cell_neg_62	0.0
1_cell_neg_63	0.04166666666666666
1_cell_neg_64	0.0
1_cell_neg_65	0.0
1_cell_neg_66	0.04166666666666666
1_cell_neg_67	0.0
1_cell_neg_68	0.027777777777777776
1_cell_neg_69	0.0
1_cell_neg_70	0.03125
1_cell_neg_71	0.0546875
1_cell_neg_72	0.0625
1_cell_neg_73	0.022727272727272728
1_cell_neg_74	0.0
1_cell_neg_75	0.05
1_cell_neg_76	0.04166666666666666
1_cell_neg_77	0.019230769230769232
1_cell_neg_78	0.14583333333333334
1_cell_neg_79	0.036458333333333336
1_cell_neg_80	0.025
1_cell_neg_81	0.09375
1_cell_neg_82	0.05
1_cell_neg_83	0.03333333333333333
1_cell_neg_84	0.0
1_cell_neg_85	0.0
1_cell_neg_86	0.09375
1_cell_neg_87	0.0625
1_cell_neg_88	0.0375
1_cell_neg_89	0.0
1_cell_neg_90	0.09090909090909093
1_cell_neg_91	0.045454545454545456
1_cell_neg_92	0.04166666666666666
1_cell_neg_93	0.03409090909090909
1_cell_neg_94	0.0625
1_cell_neg_95	0.04807692307692308
1_cell_neg_96	0.0
1_cell_neg_97	0.14583333333333334
1_cell_neg_98	0.03571428571428571
1_cell_neg_99	0.0
1_cell_neg_100	0.02884615384615385
1_cell_neg_101	0.10714285714285714
1_cell_neg_102	0.08333333333333333
1_cell_neg_103	0.05357142857142857
1_cell_neg_104	0.0375
1_cell_neg_105	0.04166666666666666
