from  HTC  . 	0.0001
There  are  many  pros  and  cons  about  this  device  and  the  service  that  it  is  shackled  to  . 	0.125
I  will  break  it  down  to  Hardware  ,  Software  and  Cell  Phone  Service  Provider  . 	0.125
Hardware  Pro  's  : 	0.0001
A  lot  has  been  written  about  this  aspect  of  the  device  ,  so  I  `  ll  keep  this  to  a  minimum  -  The  best  form  factor 	0.125
I  `  ve  ever  seen  . 	0.0001
This  device  provides  you  the  power  of  a  Blackberry  without  the  bulky  hardware 	0.0001
so  I  can  put  it  in  my  pocket  comfortably 	0.125
and  not  have  to  look  like  a  geek  with  the  belt  holster  . 	0.3333333333333333
-  A  key  selling  point  for  me  was  the  combined  Bluetooth  ,  Wi-Fi  and  quad-band  connectivity 	0.125
that  enabled  me  to  connect  a  wireless  headset  ,  cruise  web  pages 	0.0001
and  have  access 	0.0001
to  email 	0.0001
when  in  the  US  or  Europe  . 	0.0001
-  The  phone  quality  is  excellent  . 	0.125
-  The  keyboard  layout  is  excellent  and  easy  to  use  for  medium  sized  emails  . 	0.1875
-  The  battery  life  is  great 	0.125
when  Wi-Fi  is  not  enabled  and  adequate 	0.375
when  it  is  . 	0.125
-LRB-  I  `  ve  rarely  struggled  with  a  dying  battery  .  -RRB-  Stand-by 	0.375
power  management  appears  to  be  excellent  . 	0.125
-  Charging  of  the  device  is  very  quick  . 	0.1875
-  The  display  , 	0.0001
while  a  little  small  , 	0.375
is  crystal  clear  and  surprisingly  easy  to  use  given  its  size  . 	0.21875
-  The  camera  is  pretty  good  and  it  's  been  really  great 	0.16666666666666666
emailing  photo  's  to  people  as  I  'm  traveling  around  . 	0.0001
After  all  of  the  cons 	0.0001
that  you  `  ll  read  below  you 	0.0001
`  ll  wonder 	0.0001
why  I  ever  bought  the  device 	0.0001
and  why  I  still  use  it  . 	0.125
Well  here  it  is  : 	0.125
1  .  T-Mobile  locked  me  into  a  2  year  contract  on  a  very  expensive  device  . 	0.25
2  .  It  has  great  hardware 	0.0001
that  I  can  use  in  the  US  and  Europe  , 	0.0001
I  'm  just  hoping 	0.125
