3_kitchen_neg_1	0.001	0.4375
3_kitchen_neg_2	0.001	0.125
3_kitchen_neg_3	0.001	0.25
3_kitchen_neg_4	0.001	0.625
3_kitchen_neg_5	0.25	0.3125
3_kitchen_neg_6	0.125	0.4375
3_kitchen_neg_7	0.001	0.001
3_kitchen_neg_8	0.001	0.875
3_kitchen_neg_9	0.001	0.001
3_kitchen_neg_10	0.001	0.001
3_kitchen_neg_11	0.125	0.125
3_kitchen_neg_12	0.001	0.001
3_kitchen_neg_13	0.001	0.001
3_kitchen_neg_14	0.125	0.001
3_kitchen_neg_15	0.125	0.001
3_kitchen_neg_16	0.125	0.375
3_kitchen_neg_17	0.4375	0.5
3_kitchen_neg_18	0.001	0.125
3_kitchen_neg_19	0.001	0.001
3_kitchen_neg_20	0.001	0.375
3_kitchen_neg_21	0.125	0.25
3_kitchen_neg_22	0.125	0.375
3_kitchen_neg_23	0.625	0.001
3_kitchen_neg_24	0.625	0.625
3_kitchen_neg_25	0.001	0.001
3_kitchen_neg_26	0.001	0.001
3_kitchen_neg_27	0.625	0.16666666666666666
3_kitchen_neg_28	0.125	0.001
3_kitchen_neg_29	0.25	0.5
3_kitchen_neg_30	0.625	0.001
3_kitchen_neg_31	0.001	0.001
3_kitchen_neg_32	0.001	0.001
3_kitchen_neg_33	0.125	0.25
3_kitchen_neg_34	0.001	0.001
3_kitchen_neg_35	0.375	0.001
3_kitchen_neg_36	0.001	0.001
3_kitchen_neg_37	0.001	0.001
3_kitchen_neg_38	0.001	0.001
3_kitchen_neg_39	0.2857142857142857	0.4375
3_kitchen_neg_40	0.25	0.4375
3_kitchen_neg_41	0.125	0.3125
3_kitchen_neg_42	0.001	0.001
3_kitchen_neg_43	0.275	0.1875
3_kitchen_neg_44	0.625	0.125
3_kitchen_neg_45	0.001	0.375
3_kitchen_neg_46	0.25	0.1875
3_kitchen_neg_47	0.28125	0.21875
3_kitchen_neg_48	0.375	0.15
3_kitchen_neg_49	0.25	0.25
3_kitchen_neg_50	0.125	0.1875
3_kitchen_neg_51	0.125	0.4375
3_kitchen_neg_52	0.001	0.125
3_kitchen_neg_53	0.625	0.001
3_kitchen_neg_54	0.001	0.1875
3_kitchen_neg_55	0.001	0.375
3_kitchen_neg_56	0.001	0.001
3_kitchen_neg_57	0.001	0.001
3_kitchen_neg_58	0.001	0.125
3_kitchen_neg_59	0.1875	0.001
3_kitchen_neg_60	0.001	0.25
3_kitchen_neg_61	0.001	0.001
3_kitchen_neg_62	0.125	0.25
3_kitchen_neg_63	0.125	0.25
3_kitchen_neg_64	0.001	0.001
3_kitchen_neg_65	0.125	0.25
3_kitchen_neg_66	0.375	0.001
3_kitchen_neg_67	0.001	0.001
3_kitchen_neg_68	0.001	0.001
3_kitchen_neg_69	0.125	0.20833333333333334
3_kitchen_neg_70	0.5	0.4166666666666667
3_kitchen_neg_71	0.001	0.001
3_kitchen_neg_72	0.375	0.125
3_kitchen_neg_73	0.5	0.375
3_kitchen_neg_74	0.4166666666666667	0.2916666666666667
3_kitchen_neg_75	0.001	0.25
3_kitchen_neg_76	0.625	0.25
3_kitchen_neg_77	0.125	0.25
3_kitchen_neg_78	0.25	0.1875
3_kitchen_neg_79	0.001	0.5
3_kitchen_neg_80	0.4375	0.25
3_kitchen_neg_81	0.001	0.125
3_kitchen_neg_82	0.001	0.001
3_kitchen_neg_83	0.5	0.375
3_kitchen_neg_84	0.001	0.001
