3_kitchen_neg_1	0.001	0.6000000000000001
3_kitchen_neg_2	0.001	0.001
3_kitchen_neg_3	0.001	0.001
3_kitchen_neg_4	0.001	0.001
3_kitchen_neg_5	0.001	0.2
3_kitchen_neg_6	0.001	1.0
3_kitchen_neg_7	0.001	0.001
3_kitchen_neg_8	0.001	0.30000000000000004
3_kitchen_neg_9	0.001	0.001
3_kitchen_neg_10	0.001	0.001
3_kitchen_neg_11	0.2	0.001
3_kitchen_neg_12	0.001	0.001
3_kitchen_neg_13	0.001	0.2
3_kitchen_neg_14	0.001	0.001
3_kitchen_neg_15	0.001	0.001
3_kitchen_neg_16	0.001	0.001
3_kitchen_neg_17	0.001	0.001
3_kitchen_neg_18	0.001	0.001
3_kitchen_neg_19	0.001	0.001
3_kitchen_neg_20	0.001	0.001
3_kitchen_neg_21	0.001	0.001
3_kitchen_neg_22	0.6	0.001
3_kitchen_neg_23	0.4	0.001
3_kitchen_neg_24	0.001	0.001
3_kitchen_neg_25	0.001	0.4
3_kitchen_neg_26	0.001	0.2
3_kitchen_neg_27	0.5	0.001
3_kitchen_neg_28	0.001	0.001
3_kitchen_neg_29	0.001	0.001
3_kitchen_neg_30	0.2505	0.4
3_kitchen_neg_31	0.001	0.001
3_kitchen_neg_32	0.001	0.001
3_kitchen_neg_33	0.001	0.001
3_kitchen_neg_34	0.001	0.2
3_kitchen_neg_35	0.2	0.001
3_kitchen_neg_36	0.001	0.001
3_kitchen_neg_37	0.001	0.001
3_kitchen_neg_38	0.001	0.4
3_kitchen_neg_39	0.2003	0.07562500000000001
3_kitchen_neg_40	0.001	0.4
3_kitchen_neg_41	0.001	0.001
3_kitchen_neg_42	0.001	0.001
3_kitchen_neg_43	0.2835	0.0408
3_kitchen_neg_44	0.001	0.4
3_kitchen_neg_45	0.001	0.2
3_kitchen_neg_46	0.35	0.001
3_kitchen_neg_47	0.001	0.001
3_kitchen_neg_48	0.2	0.001
3_kitchen_neg_49	0.001	0.4
3_kitchen_neg_50	0.001	0.001
3_kitchen_neg_51	0.001	0.001
3_kitchen_neg_52	0.001	0.001
3_kitchen_neg_53	0.2505	0.2
3_kitchen_neg_54	0.001	0.001
3_kitchen_neg_55	0.001	0.2
3_kitchen_neg_56	0.001	0.001
3_kitchen_neg_57	0.001	0.001
3_kitchen_neg_58	0.001	0.001
3_kitchen_neg_59	0.5	0.001
3_kitchen_neg_60	0.001	0.001
3_kitchen_neg_61	0.001	0.001
3_kitchen_neg_62	0.001	0.001
3_kitchen_neg_63	0.001	0.001
3_kitchen_neg_64	0.001	0.001
3_kitchen_neg_65	0.001	0.6
3_kitchen_neg_66	0.001	0.4
3_kitchen_neg_67	0.2	0.001
3_kitchen_neg_68	0.001	0.001
3_kitchen_neg_69	0.001	0.30000000000000004
3_kitchen_neg_70	0.001	0.001
3_kitchen_neg_71	0.001	0.2
3_kitchen_neg_72	0.5	0.001
3_kitchen_neg_73	0.001	0.001
3_kitchen_neg_74	0.134	0.20033333333333336
3_kitchen_neg_75	0.001	0.001
3_kitchen_neg_76	0.2005	0.1005
3_kitchen_neg_77	0.001	0.2
3_kitchen_neg_78	0.001	0.001
3_kitchen_neg_79	0.4	0.001
3_kitchen_neg_80	0.2	0.001
3_kitchen_neg_81	0.001	0.001
3_kitchen_neg_82	0.001	0.001
3_kitchen_neg_83	0.001	0.4
3_kitchen_neg_84	0.001	0.001
