13_cell_pos_1	positive	True	13_cell_pos_0	I 'm a long-running Virgin customer ,
13_cell_pos_2	positive	False	13_cell_pos_1	but additionally I work as a developer in the mobile industry , and so I ` ve had experience
13_cell_pos_3	positive	False	13_cell_pos_2	using literally scores of handsets from every imaginable carrier
13_cell_pos_4	positive	False	13_cell_pos_3	-LRB- including non-US -RRB- .
13_cell_pos_5	positive	False	13_cell_pos_4	Previous Virgin phones I ` ve used include the Vox 8610
13_cell_pos_6	positive	False	13_cell_pos_5	and Kyocera 2255 .
13_cell_pos_7	negative	True	13_cell_pos_6	My 8610 still works ,
13_cell_pos_8	negative	False	13_cell_pos_7	but it 's a bit bulky and heavy for my tastes
13_cell_pos_9	negative	False	13_cell_pos_8	and I decided
13_cell_pos_10	negative	False	13_cell_pos_9	to upgrade .
13_cell_pos_11	positive	False	13_cell_pos_10	Let 's start with the positives :
13_cell_pos_12	positive	False	13_cell_pos_11	- Very compact design .
13_cell_pos_13	positive	False	13_cell_pos_12	This is probably the cheapest phone of its size\/capabilities available anywhere .
13_cell_pos_14	positive	False	13_cell_pos_13	It is so thin
13_cell_pos_15	positive	False	13_cell_pos_14	that
13_cell_pos_16	positive	False	13_cell_pos_15	when I put it in the same pocket as my wallet ,
13_cell_pos_17	positive	False	13_cell_pos_16	I sometimes forget
13_cell_pos_18	positive	False	13_cell_pos_17	it 's there .
13_cell_pos_19	positive	False	13_cell_pos_18	- For the cost ,
13_cell_pos_20	positive	False	13_cell_pos_19	it is pretty decent in terms of features .
13_cell_pos_21	positive	False	13_cell_pos_20	128x128 screen with fullscreen graphic support , 10 MB for downloads
13_cell_pos_22	positive	False	13_cell_pos_21	-LRB- 32 total -RRB- , speakerphone , web capability , comparable performance
13_cell_pos_23	positive	False	13_cell_pos_22	to most Nokia series 40 devices .
13_cell_pos_24	positive	False	13_cell_pos_23	Very long battery life ,
13_cell_pos_25	positive	False	13_cell_pos_24	and fast
13_cell_pos_26	positive	False	13_cell_pos_25	charging .
13_cell_pos_27	positive	False	13_cell_pos_26	For those
13_cell_pos_28	positive	False	13_cell_pos_27	that have had trouble with the battery
