0	13_cell_pos_1	0.36862304362304366	0.6313769563769565
1	13_cell_pos_2	0.40159538737124945	0.6787236901030005
2	13_cell_pos_3	0.3126177024482109	0.8436911487758946
3	13_cell_pos_4	0.001	1.0
4	13_cell_pos_5	0.39866729655886285	0.6013327034411372
5	13_cell_pos_6	0.2	0.8
6	13_cell_pos_7	0.3873426830901058	0.6126573169098942
7	13_cell_pos_8	0.2598515010952197	0.7401484989047803
8	13_cell_pos_9	0.46153846153846156	0.5384615384615384
9	13_cell_pos_10	0.4375	0.5625
10	13_cell_pos_11	0.3677113425420176	0.6322886574579824
11	13_cell_pos_12	0.3346440397350993	0.7769039735099338
12	13_cell_pos_13	0.2977778740362125	0.76177770077103
13	13_cell_pos_14	0.21428571428571427	0.7857142857142857
14	13_cell_pos_15	0.001	0.001
15	13_cell_pos_16	0.39694564694564693	0.7022907647907648
16	13_cell_pos_17	0.28695652173913044	0.7130434782608696
17	13_cell_pos_18	0.2914572864321608	0.7085427135678392
18	13_cell_pos_19	0.2932650815729144	0.7067349184270856
19	13_cell_pos_20	0.23437499999999997	0.765625
20	13_cell_pos_21	0.3419791230275101	0.7720139179816599
21	13_cell_pos_22	0.39759626338573706	0.646581099212678
22	13_cell_pos_23	0.40598290598290593	0.6955128205128205
23	13_cell_pos_24	0.29699255485893417	0.7030074451410658
24	13_cell_pos_25	0.125	0.875
25	13_cell_pos_26	0.40625	0.59375
26	13_cell_pos_27	0.001	0.001
27	13_cell_pos_28	0.3413793103448276	0.8293103448275863
28	13_cell_pos_29	0.7142857142857143	0.2857142857142857
29	13_cell_pos_30	0.74	0.76
30	13_cell_pos_31	0.3	0.9
31	13_cell_pos_32	0.37802277744330726	0.6219772225566927
32	13_cell_pos_33	0.18471320346320347	0.8152867965367965
33	13_cell_pos_34	0.1996779388083736	0.8502415458937198
34	13_cell_pos_35	0.2747501786859176	0.7252498213140824
35	13_cell_pos_36	0.38235676088617265	0.6176432391138273
36	13_cell_pos_37	0.20108883511925335	0.7989111648807465
37	13_cell_pos_38	0.4005170755170755	0.5994829244829245
38	13_cell_pos_39	0.292007932396759	0.7566600563360342
39	13_cell_pos_40	0.225	0.83125
40	13_cell_pos_41	0.370100953632011	0.6915825386399908
41	13_cell_pos_42	0.5	0.5
42	13_cell_pos_43	0.21589403973509935	0.7841059602649008
43	13_cell_pos_44	0.001	1.0
44	13_cell_pos_45	0.41981132075471694	0.5801886792452831
45	13_cell_pos_46	0.001	1.0
46	13_cell_pos_47	0.3482529001246664	0.6517470998753336
47	13_cell_pos_48	0.40589569160997735	0.5941043083900227
48	13_cell_pos_49	0.2765588677897424	0.7787529057682061
49	13_cell_pos_50	0.2569478174537692	0.7797590136110548
50	13_cell_pos_51	0.3267259056732741	0.6732740943267259
51	13_cell_pos_52	0.37461843159119657	0.6878179736740028
52	13_cell_pos_53	0.3244059644059644	0.6755940355940356
53	13_cell_pos_54	0.26619433198380565	0.7338056680161943
54	13_cell_pos_55	0.29086455331412103	0.7091354466858789
55	13_cell_pos_56	0.2518518518518518	0.874074074074074
56	13_cell_pos_57	0.20364099980066003	0.7963590001993399
57	13_cell_pos_58	0.001	1.0
58	13_cell_pos_59	0.23964812964812965	0.8202639027639028
59	13_cell_pos_60	0.3374524714828897	0.6625475285171103
60	13_cell_pos_61	0.17490494296577946	0.8250950570342205
61	13_cell_pos_62	0.36097795633006663	0.6390220436699333
62	13_cell_pos_63	0.001	1.0
63	13_cell_pos_64	0.2279959017904584	0.8100034151746182
64	13_cell_pos_65	0.3868733729875947	0.6131266270124053
65	13_cell_pos_66	0.2337820512820513	0.812974358974359
66	13_cell_pos_67	0.4492424242424243	0.5507575757575758
67	13_cell_pos_68	0.48	0.52
68	13_cell_pos_69	0.4166666666666667	0.5833333333333334
69	13_cell_pos_70	0.2842157842157842	0.8105228105228105
70	13_cell_pos_71	0.3274694959224676	0.6725305040775323
71	13_cell_pos_72	0.26719775809179785	0.7996016814311516
72	13_cell_pos_73	0.2053752535496957	0.7946247464503042
73	13_cell_pos_74	0.295913552389984	0.7040864476100159
74	13_cell_pos_75	0.32958022684500565	0.6704197731549943
75	13_cell_pos_76	0.2486607367204382	0.7513392632795618
76	13_cell_pos_77	0.23333333333333334	0.8444444444444444
77	13_cell_pos_78	0.41199294532627867	0.5880070546737213
78	13_cell_pos_79	0.17224334600760455	0.8851711026615968
79	13_cell_pos_80	0.3373648115916157	0.7469763913062882
80	13_cell_pos_81	0.001	0.001
81	13_cell_pos_82	0.2882742953876974	0.7529077468105451
82	13_cell_pos_83	0.3666666666666667	0.6333333333333333
83	13_cell_pos_84	0.3333333333333333	0.8333333333333333
84	13_cell_pos_85	0.22591680350301038	0.7740831964969896
85	13_cell_pos_86	0.8	0.2
86	13_cell_pos_87	0.41409691629955947	0.5859030837004405
87	13_cell_pos_88	0.5517241379310345	0.4482758620689655
88	13_cell_pos_89	0.4130819501873607	0.5869180498126393
89	13_cell_pos_90	0.4824015299058422	0.5822982788559274
90	13_cell_pos_91	0.3722536107072022	0.7104694138943981
91	13_cell_pos_92	0.001	0.001
