13_cell_pos_1	positive
13_cell_pos_2	positive
13_cell_pos_3	positive
13_cell_pos_4	positive
13_cell_pos_5	positive
13_cell_pos_6	positive
13_cell_pos_7	negative
13_cell_pos_8	negative
13_cell_pos_9	negative
13_cell_pos_10	negative
13_cell_pos_11	positive
13_cell_pos_12	positive
13_cell_pos_13	positive
13_cell_pos_14	positive
13_cell_pos_15	positive
13_cell_pos_16	positive
13_cell_pos_17	positive
13_cell_pos_18	positive
13_cell_pos_19	positive
13_cell_pos_20	positive
13_cell_pos_21	positive
13_cell_pos_22	positive
13_cell_pos_23	positive
13_cell_pos_24	positive
13_cell_pos_25	positive
13_cell_pos_26	positive
13_cell_pos_27	positive
13_cell_pos_28	positive
13_cell_pos_29	positive
13_cell_pos_30	positive
13_cell_pos_31	positive
13_cell_pos_32	positive
13_cell_pos_33	positive
13_cell_pos_34	positive
13_cell_pos_35	positive
13_cell_pos_36	positive
13_cell_pos_37	positive
13_cell_pos_38	positive
13_cell_pos_39	positive
13_cell_pos_40	positive
13_cell_pos_41	negative
13_cell_pos_42	positive
13_cell_pos_43	positive
13_cell_pos_44	positive
13_cell_pos_45	positive
13_cell_pos_46	positive
13_cell_pos_47	positive
13_cell_pos_48	positive
13_cell_pos_49	positive
13_cell_pos_50	negative
13_cell_pos_51	positive
13_cell_pos_52	positive
13_cell_pos_53	positive
13_cell_pos_54	positive
13_cell_pos_55	positive
13_cell_pos_56	negative
13_cell_pos_57	negative
13_cell_pos_58	negative
13_cell_pos_59	negative
13_cell_pos_60	positive
13_cell_pos_61	positive
13_cell_pos_62	positive
13_cell_pos_63	negative
13_cell_pos_64	positive
13_cell_pos_65	positive
13_cell_pos_66	positive
13_cell_pos_67	positive
13_cell_pos_68	positive
13_cell_pos_69	positive
13_cell_pos_70	positive
13_cell_pos_71	positive
13_cell_pos_72	negative
13_cell_pos_73	negative
13_cell_pos_74	negative
13_cell_pos_75	positive
13_cell_pos_76	positive
13_cell_pos_77	positive
13_cell_pos_78	positive
13_cell_pos_79	positive
13_cell_pos_80	negative
13_cell_pos_81	positive
13_cell_pos_82	positive
13_cell_pos_83	positive
13_cell_pos_84	positive
13_cell_pos_85	positive
13_cell_pos_86	positive
13_cell_pos_87	positive
13_cell_pos_88	positive
13_cell_pos_89	positive
13_cell_pos_90	positive
13_cell_pos_91	positive
13_cell_pos_92	positive
