 20_cell_neg_3	negative	0.125	0.21875	Here  are  the  main  issues  I  have  found  with  this  phone  : 
 20_cell_neg_4	negative	0.25	0.1875	1  -RRB-  The  buttons  are  too  small  , 
 20_cell_neg_5	negative	0.0001	0.25	particularly  the  main  control  button  . 
 20_cell_neg_6	negative	0.0001	0.25	You  have  to  used  the  side  of  your  fingers 
 20_cell_neg_7	negative	0.0001	0.0001	to  ensure 
 20_cell_neg_8	negative	0.4375	0.125	that  you  do  not  hit  too  buttons  at  the  same  time  . 
 20_cell_neg_9	negative	0.0001	0.125	And  ,  believe 
 20_cell_neg_10	negative	0.0001	0.0001	me  , 
 20_cell_neg_11	negative	0.3333333333333333	0.25	I  do  not  have  very  large  hands  . 
 20_cell_neg_12	negative	0.625	0.3125	2  -RRB-  If  you  have  quite  a  few  contacts  in  your  phone  , 
 20_cell_neg_13	negative	0.125	0.25	you  will  be  irritated  by  the  delay 
 20_cell_neg_14	negative	0.0001	0.375	when  you  scroll  down  quickly  to  select  a  contact  . 
 20_cell_neg_15	negative	0.375	0.375	You  will  notice  that  if  you  are  not  careful  , 
 20_cell_neg_16	negative	0.75	0.25	you  will  dial  the  wrong  contact  due 
 20_cell_neg_17	negative	0.0001	0.0001	to  the  delay 
 20_cell_neg_18	negative	0.125	0.3333333333333333	when  scrolling  and  selecting  quickly  ,  so  if  this  is  you  ,  be  aware  . 
 20_cell_neg_19	negative	0.0001	0.0001	3  -RRB-  You 
 20_cell_neg_20	negative	0.0001	0.0001	must  open  the  cover 
 20_cell_neg_21	negative	0.25	0.25	and  look  inside  to  see  if  you  have  missed  a  call  or  have  a  message  . 
 20_cell_neg_22	negative	0.0001	0.0001	VERY  INCONVENIENT  !  ! 
 20_cell_neg_23	negative	0.125	0.25	There  is  no  indication  to  show  this  on  the  top  screen  ,  only  the  inside  screen  . 
 20_cell_neg_24	negative	0.0001	0.0001	4  -RRB-  On  occasion  ,  the  display  on  the  outside  of  the  phone  stops 
