17_cell_neg_1	1	0.25
17_cell_neg_2	1	0.375
17_cell_neg_3	1	0.001
17_cell_neg_4	1	0.625
17_cell_neg_5	1	0.001
17_cell_neg_6	1	0.001
17_cell_neg_7	1	0.25
17_cell_neg_8	1	0.4375
17_cell_neg_9	1	0.375
17_cell_neg_10	1	0.125
17_cell_neg_11	1	0.125
17_cell_neg_12	1	0.001
17_cell_neg_13	1	0.001
17_cell_neg_14	1	0.1875
17_cell_neg_15	1	0.16666666666666666
17_cell_neg_16	1	0.3125
17_cell_neg_17	1	0.001
17_cell_neg_18	1	0.001
17_cell_neg_19	1	0.001
17_cell_neg_20	1	0.001
17_cell_neg_21	1	0.001
17_cell_neg_22	1	0.001
17_cell_neg_23	1	0.1875
17_cell_neg_24	1	0.001
17_cell_neg_25	1	0.001
17_cell_neg_26	1	0.001
17_cell_neg_27	1	0.001
17_cell_neg_28	1	0.001
17_cell_neg_29	1	0.001
17_cell_neg_30	1	0.4375
17_cell_neg_31	1	0.125
17_cell_neg_32	1	0.125
17_cell_neg_33	1	0.125
17_cell_neg_34	1	0.375
17_cell_neg_35	1	0.001
17_cell_neg_36	1	0.25
17_cell_neg_37	1	0.625
17_cell_neg_38	1	0.375
17_cell_neg_39	1	0.001
17_cell_neg_40	1	0.375
17_cell_neg_41	1	0.001
17_cell_neg_42	1	0.25
17_cell_neg_43	1	0.001
17_cell_neg_44	1	0.4
17_cell_neg_45	1	0.25
17_cell_neg_46	1	0.375
17_cell_neg_47	1	0.001
17_cell_neg_48	1	0.125
3_cell_neg_1	1	0.001
3_cell_neg_2	1	0.001
3_cell_neg_3	1	0.001
3_cell_neg_4	1	0.25
3_cell_neg_5	1	0.125
3_cell_neg_6	1	0.001
3_cell_neg_7	1	0.001
3_cell_neg_8	1	0.001
3_cell_neg_9	1	0.001
3_cell_neg_10	1	0.25
3_cell_neg_11	1	0.001
3_cell_neg_12	1	0.125
3_cell_neg_13	1	0.001
3_cell_neg_14	1	0.001
3_cell_neg_15	1	0.001
3_cell_neg_16	1	0.625
3_cell_neg_17	1	0.25
3_cell_neg_18	1	0.625
3_cell_neg_19	1	0.001
3_cell_neg_20	1	0.001
3_cell_neg_21	1	0.001
3_cell_neg_22	1	0.125
3_cell_neg_23	1	0.25
3_cell_neg_24	1	0.25
3_cell_neg_25	1	0.25
3_cell_neg_26	1	0.125
3_cell_neg_27	1	0.25
3_cell_neg_28	1	0.125
3_cell_neg_29	1	0.001
3_cell_neg_30	1	0.001
3_cell_neg_31	1	0.3125
3_cell_neg_32	1	0.125
3_cell_neg_33	1	0.001
3_cell_neg_34	1	0.2916666666666667
3_cell_neg_35	1	0.25
3_cell_neg_36	1	0.001
3_cell_neg_37	1	0.001
3_cell_neg_38	1	0.001
3_cell_neg_39	1	0.001
3_cell_neg_40	1	0.25
3_cell_neg_41	1	0.001
3_cell_neg_42	1	0.001
3_cell_neg_43	1	0.25
3_cell_neg_44	1	0.225
3_cell_neg_45	1	0.001
3_cell_neg_46	1	0.125
3_cell_neg_47	1	0.001
3_cell_neg_48	1	0.125
3_cell_neg_49	1	0.001
3_cell_neg_50	1	0.001
3_cell_neg_51	1	0.1875
3_cell_neg_52	1	0.001
3_cell_neg_53	1	0.125
3_cell_neg_54	1	0.001
3_cell_neg_55	1	0.001
3_cell_neg_56	1	0.001
3_cell_neg_57	1	0.001
3_cell_neg_58	1	0.001
3_cell_neg_59	1	0.5
3_cell_neg_60	1	0.2916666666666667
3_cell_neg_61	1	0.001
3_cell_neg_62	1	0.3125
3_cell_neg_63	1	0.125
3_cell_neg_64	1	0.001
3_cell_neg_65	1	0.001
3_cell_neg_66	1	0.25
3_cell_neg_67	1	0.001
3_cell_neg_68	1	0.001
3_cell_neg_69	1	0.001
3_cell_neg_70	1	0.001
3_cell_neg_71	1	0.001
3_cell_neg_72	1	0.001
3_cell_neg_73	1	0.75
3_cell_neg_74	1	0.001
3_cell_neg_75	1	0.001
3_cell_neg_76	1	0.125
3_cell_neg_77	1	0.3125
3_cell_neg_78	1	0.25
3_cell_neg_79	1	0.125
3_cell_neg_80	1	0.001
3_cell_neg_81	1	0.125
3_cell_neg_82	1	0.125
3_cell_neg_83	1	0.001
3_cell_neg_84	1	0.001
3_cell_neg_85	1	0.001
3_cell_neg_86	1	0.001
3_cell_neg_87	1	0.125
3_cell_neg_88	1	0.001
3_cell_neg_89	1	0.001
3_cell_neg_90	1	0.001
3_cell_neg_91	1	0.625
3_cell_neg_92	1	0.001
3_cell_neg_93	1	0.4375
3_cell_neg_94	1	0.125
10_cell_pos_1	1	0.4375
10_cell_pos_2	1	0.001
10_cell_pos_3	1	0.40625
10_cell_pos_4	1	0.001
10_cell_pos_5	1	0.125
10_cell_pos_6	1	0.35
10_cell_pos_7	1	0.375
10_cell_pos_8	1	0.001
10_cell_pos_9	1	0.125
10_cell_pos_10	1	0.001
10_cell_pos_11	1	0.125
10_cell_pos_12	1	0.001
10_cell_pos_13	1	0.75
10_cell_pos_14	1	0.001
10_cell_pos_15	1	0.1875
10_cell_pos_16	1	0.375
10_cell_pos_17	1	0.1875
10_cell_pos_18	1	0.125
10_cell_pos_19	1	0.001
10_cell_pos_20	1	0.001
10_cell_pos_21	1	0.125
10_cell_pos_22	1	0.125
10_cell_pos_23	1	0.001
10_cell_pos_24	1	0.001
10_cell_pos_25	1	0.001
10_cell_pos_26	1	0.3125
10_cell_pos_27	1	0.125
10_cell_pos_28	1	0.1875
10_cell_pos_29	1	0.001
10_cell_pos_30	1	0.001
10_cell_pos_31	1	0.625
10_cell_pos_32	1	0.125
10_cell_pos_33	1	0.625
10_cell_pos_34	1	0.25
10_cell_pos_35	1	0.375
10_cell_pos_36	1	0.001
10_cell_pos_37	1	0.125
10_cell_pos_38	1	0.4375
10_cell_pos_39	1	0.001
10_cell_pos_40	1	0.001
10_cell_pos_41	1	0.125
10_cell_pos_42	1	0.125
10_cell_pos_43	1	0.125
10_cell_pos_44	1	0.125
10_cell_pos_45	1	0.001
10_cell_pos_46	1	0.001
10_cell_pos_47	1	0.001
10_cell_pos_48	1	0.375
10_cell_pos_49	1	0.001
10_cell_pos_50	1	0.001
10_cell_pos_51	1	0.001
10_cell_pos_52	1	0.001
10_cell_pos_53	1	0.21875
10_cell_pos_54	1	0.20833333333333331
10_cell_pos_55	1	0.5
10_cell_pos_56	1	0.1875
10_cell_pos_57	1	0.001
10_cell_pos_58	1	0.25
10_cell_pos_59	1	0.1875
10_cell_pos_60	1	0.25
10_cell_pos_61	1	0.001
10_cell_pos_62	1	0.001
10_cell_pos_63	1	0.1875
10_cell_pos_64	1	0.25
10_cell_pos_65	1	0.25
10_cell_pos_66	1	0.4375
10_cell_pos_67	1	0.3125
10_cell_pos_68	1	0.5625
10_cell_pos_69	1	0.25
10_cell_pos_70	1	0.125
10_cell_pos_71	1	0.25
10_cell_pos_72	1	0.001
10_cell_pos_73	1	0.001
10_cell_pos_74	1	0.001
10_cell_pos_75	1	0.25
10_cell_pos_76	1	0.001
10_cell_pos_77	1	0.1875
10_cell_pos_78	1	0.001
10_cell_pos_79	1	0.001
10_cell_pos_80	1	0.001
10_cell_pos_81	1	0.1875
10_cell_pos_82	1	0.3125
10_cell_pos_83	1	0.125
10_cell_pos_84	1	0.125
10_cell_pos_85	1	0.125
10_cell_pos_86	1	0.001
10_cell_pos_87	1	0.625
12_cell_pos_1	1	0.001
12_cell_pos_2	1	0.125
12_cell_pos_3	1	0.125
12_cell_pos_4	1	0.125
12_cell_pos_5	1	0.001
12_cell_pos_6	1	0.375
12_cell_pos_7	1	0.001
12_cell_pos_8	1	0.25
12_cell_pos_9	1	0.5
12_cell_pos_10	1	0.001
12_cell_pos_11	1	0.001
12_cell_pos_12	1	0.001
12_cell_pos_13	1	0.125
12_cell_pos_14	1	0.1875
12_cell_pos_15	1	0.625
12_cell_pos_16	1	0.001
12_cell_pos_17	1	0.4375
12_cell_pos_18	1	0.001
12_cell_pos_19	1	0.125
12_cell_pos_20	1	0.001
12_cell_pos_21	1	0.001
12_cell_pos_22	1	0.001
12_cell_pos_23	1	0.375
12_cell_pos_24	1	0.125
12_cell_pos_25	1	0.001
12_cell_pos_26	1	0.5
12_cell_pos_27	1	0.001
12_cell_pos_28	1	0.125
12_cell_pos_29	1	0.001
12_cell_pos_30	1	0.375
12_cell_pos_31	1	0.001
12_cell_pos_32	1	0.001
12_cell_pos_33	1	0.16666666666666666
12_cell_pos_34	1	0.5
12_cell_pos_35	1	0.375
12_cell_pos_36	1	0.001
12_cell_pos_37	1	0.001
12_cell_pos_38	1	0.16666666666666666
12_cell_pos_39	1	0.1875
12_cell_pos_40	1	0.25
12_cell_pos_41	1	0.001
12_cell_pos_42	1	0.001
12_cell_pos_43	1	0.001
12_cell_pos_44	1	0.001
12_cell_pos_45	1	0.001
12_cell_pos_46	1	0.001
12_cell_pos_47	1	0.125
12_cell_pos_48	1	0.20833333333333331
12_cell_pos_49	1	0.001
12_cell_pos_50	1	0.001
12_cell_pos_51	1	0.125
12_cell_pos_52	1	0.001
12_cell_pos_53	1	0.25
12_cell_pos_54	1	0.001
12_cell_pos_55	1	0.5
12_cell_pos_56	1	0.25
12_cell_pos_57	1	0.125
12_cell_pos_58	1	0.1875
12_cell_pos_59	1	0.001
12_cell_pos_60	1	0.001
12_cell_pos_61	1	0.25
12_cell_pos_62	1	0.25
12_cell_pos_63	1	0.001
12_cell_pos_64	1	0.001
12_cell_pos_65	1	0.001
12_cell_pos_66	1	0.001
12_cell_pos_67	1	0.001
12_cell_pos_68	1	0.001
12_cell_pos_69	1	0.25
12_cell_pos_70	1	0.001
12_cell_pos_71	1	0.25
12_cell_pos_72	1	0.001
12_cell_pos_73	1	0.001
12_cell_pos_74	1	0.001
12_cell_pos_75	1	0.001
12_cell_pos_76	1	0.001
12_cell_pos_77	1	0.001
12_cell_pos_78	1	0.001
12_cell_pos_79	1	0.001
12_cell_pos_80	1	0.001
12_cell_pos_81	1	0.001
12_cell_pos_82	1	0.2916666666666667
12_cell_pos_83	1	0.001
12_cell_pos_84	1	0.001
12_cell_pos_85	1	0.625
12_cell_pos_86	1	0.001
12_cell_pos_87	1	0.001
12_cell_pos_88	1	0.001
12_cell_pos_89	1	0.001
10_gourmet_neg_1	1	0.1875
10_gourmet_neg_2	1	0.375
10_gourmet_neg_3	1	0.001
10_gourmet_neg_4	1	0.001
10_gourmet_neg_5	1	0.001
10_gourmet_neg_6	1	0.001
10_gourmet_neg_7	1	0.001
10_gourmet_neg_8	1	0.001
10_gourmet_neg_9	1	0.001
10_gourmet_neg_10	1	0.001
10_gourmet_neg_11	1	0.001
10_gourmet_neg_12	1	0.001
10_gourmet_neg_13	1	0.625
10_gourmet_neg_14	1	0.001
10_gourmet_neg_15	1	0.001
10_gourmet_neg_16	1	0.125
10_gourmet_neg_17	1	0.001
10_gourmet_neg_18	1	0.001
10_gourmet_neg_19	1	0.001
10_gourmet_neg_20	1	0.25
10_gourmet_neg_21	1	0.001
