20_cell_pos_1	positive
20_cell_pos_2	positive
20_cell_pos_3	positive
20_cell_pos_4	positive
20_cell_pos_5	negative
20_cell_pos_6	negative
20_cell_pos_7	negative
20_cell_pos_8	negative
20_cell_pos_9	negative
20_cell_pos_10	negative
20_cell_pos_11	negative
20_cell_pos_12	negative
20_cell_pos_13	negative
20_cell_pos_14	negative
20_cell_pos_15	negative
20_cell_pos_16	negative
20_cell_pos_17	negative
20_cell_pos_18	negative
20_cell_pos_19	negative
20_cell_pos_20	negative
20_cell_pos_21	negative
20_cell_pos_22	negative
20_cell_pos_23	positive
20_cell_pos_24	positive
20_cell_pos_25	positive
20_cell_pos_26	positive
20_cell_pos_27	positive
20_cell_pos_28	positive
20_cell_pos_29	positive
20_cell_pos_30	positive
20_cell_pos_31	positive
20_cell_pos_32	positive
20_cell_pos_33	positive
20_cell_pos_34	positive
20_cell_pos_35	positive
20_cell_pos_36	positive
20_cell_pos_37	negative
20_cell_pos_38	negative
20_cell_pos_39	negative
20_cell_pos_40	positive
20_cell_pos_41	negative
20_cell_pos_42	positive
20_cell_pos_43	positive
20_cell_pos_44	positive
20_cell_pos_45	positive
20_cell_pos_46	positive
20_cell_pos_47	positive
20_cell_pos_48	positive
20_cell_pos_49	negative
20_cell_pos_50	negative
20_cell_pos_51	negative
20_cell_pos_52	positive
20_cell_pos_53	positive
20_cell_pos_54	negative
20_cell_pos_55	negative
20_cell_pos_56	positive
20_cell_pos_57	positive
20_cell_pos_58	positive
20_cell_pos_59	positive
20_cell_pos_60	positive
20_cell_pos_61	positive
20_cell_pos_62	positive
20_cell_pos_63	positive
20_cell_pos_64	positive
20_cell_pos_65	positive
20_cell_pos_66	positive
20_cell_pos_67	positive
20_cell_pos_68	negative
20_cell_pos_69	negative
20_cell_pos_70	negative
