9_cell_neg_1	negative
9_cell_neg_2	negative
9_cell_neg_3	negative
9_cell_neg_4	negative
9_cell_neg_5	negative
9_cell_neg_6	negative
9_cell_neg_7	negative
9_cell_neg_8	negative
9_cell_neg_9	negative
9_cell_neg_10	negative
9_cell_neg_11	negative
9_cell_neg_12	negative
9_cell_neg_13	negative
9_cell_neg_14	negative
9_cell_neg_15	negative
9_cell_neg_16	negative
9_cell_neg_17	negative
9_cell_neg_18	positive
9_cell_neg_19	negative
9_cell_neg_20	positive
9_cell_neg_21	negative
9_cell_neg_22	negative
9_cell_neg_23	negative
9_cell_neg_24	negative
9_cell_neg_25	negative
9_cell_neg_26	negative
9_cell_neg_27	negative
9_cell_neg_28	negative
9_cell_neg_29	negative
9_cell_neg_30	negative
9_cell_neg_31	negative
9_cell_neg_32	negative
9_cell_neg_33	negative
9_cell_neg_34	positive
9_cell_neg_35	negative
9_cell_neg_36	negative
9_cell_neg_37	negative
9_cell_neg_38	negative
9_cell_neg_39	negative
9_cell_neg_40	negative
9_cell_neg_41	negative
9_cell_neg_42	negative
9_cell_neg_43	negative
9_cell_neg_44	positive
9_cell_neg_45	positive
9_cell_neg_46	positive
9_cell_neg_47	positive
9_cell_neg_48	positive
9_cell_neg_49	positive
9_cell_neg_50	negative
9_cell_neg_51	positive
9_cell_neg_52	positive
9_cell_neg_53	negative
9_cell_neg_54	negative
9_cell_neg_55	negative
9_cell_neg_56	negative
9_cell_neg_57	negative
9_cell_neg_58	negative
9_cell_neg_59	negative
9_cell_neg_60	positive
9_cell_neg_61	positive
9_cell_neg_62	positive
9_cell_neg_63	positive
9_cell_neg_64	positive
9_cell_neg_65	positive
9_cell_neg_66	positive
9_cell_neg_67	positive
9_cell_neg_68	negative
9_cell_neg_69	negative
9_cell_neg_70	positive
9_cell_neg_71	negative
