15_cell_pos_1	positive
15_cell_pos_2	positive
15_cell_pos_3	positive
15_cell_pos_4	positive
15_cell_pos_5	positive
15_cell_pos_6	positive
15_cell_pos_7	positive
15_cell_pos_8	positive
15_cell_pos_9	positive
15_cell_pos_10	positive
15_cell_pos_11	positive
15_cell_pos_12	positive
15_cell_pos_13	positive
15_cell_pos_14	positive
15_cell_pos_15	positive
15_cell_pos_16	positive
15_cell_pos_17	positive
15_cell_pos_18	positive
15_cell_pos_19	positive
15_cell_pos_20	positive
15_cell_pos_21	positive
15_cell_pos_22	positive
15_cell_pos_23	positive
15_cell_pos_24	positive
15_cell_pos_25	positive
15_cell_pos_26	negative
15_cell_pos_27	negative
15_cell_pos_28	positive
15_cell_pos_29	positive
15_cell_pos_30	positive
15_cell_pos_31	positive
15_cell_pos_32	positive
15_cell_pos_33	positive
15_cell_pos_34	negative
15_cell_pos_35	positive
15_cell_pos_36	positive
15_cell_pos_37	positive
15_cell_pos_38	positive
15_cell_pos_39	positive
15_cell_pos_40	positive
15_cell_pos_41	positive
15_cell_pos_42	positive
15_cell_pos_43	positive
15_cell_pos_44	positive
15_cell_pos_45	positive
15_cell_pos_46	positive
15_cell_pos_47	negative
15_cell_pos_48	negative
15_cell_pos_49	negative
15_cell_pos_50	negative
15_cell_pos_51	negative
15_cell_pos_52	positive
15_cell_pos_53	negative
15_cell_pos_54	negative
15_cell_pos_55	negative
15_cell_pos_56	negative
15_cell_pos_57	negative
15_cell_pos_58	negative
15_cell_pos_59	negative
15_cell_pos_60	negative
15_cell_pos_61	negative
15_cell_pos_62	negative
15_cell_pos_63	negative
15_cell_pos_64	negative
15_cell_pos_65	negative
15_cell_pos_66	positive
15_cell_pos_67	positive
15_cell_pos_68	positive
15_cell_pos_69	positive
15_cell_pos_70	positive
15_cell_pos_71	negative
15_cell_pos_72	positive
15_cell_pos_73	negative
15_cell_pos_74	negative
15_cell_pos_75	negative
15_cell_pos_76	positive
15_cell_pos_77	negative
15_cell_pos_78	positive
15_cell_pos_79	positive
15_cell_pos_80	negative
15_cell_pos_81	negative
15_cell_pos_82	negative
15_cell_pos_83	positive
15_cell_pos_84	negative
15_cell_pos_85	negative
15_cell_pos_86	positive
15_cell_pos_87	positive
15_cell_pos_88	positive
