4_gourmet_pos_1	0.001	0.001
4_gourmet_pos_2	0.001	0.2
4_gourmet_pos_3	0.001	0.001
4_gourmet_pos_4	0.001	0.001
4_gourmet_pos_5	0.30000000000000004	0.001
4_gourmet_pos_6	0.001	0.2
4_gourmet_pos_7	0.001	0.001
4_gourmet_pos_8	0.001	0.001
4_gourmet_pos_9	0.001	0.001
4_gourmet_pos_10	0.001	0.001
4_gourmet_pos_11	0.1806	0.50025
4_gourmet_pos_12	0.001	0.001
4_gourmet_pos_13	0.001	0.001
4_gourmet_pos_14	0.001	0.001
4_gourmet_pos_15	0.3005	0.3005
4_gourmet_pos_16	0.001	0.001
4_gourmet_pos_17	0.001	0.8
4_gourmet_pos_18	0.001	0.4
4_gourmet_pos_19	0.001	0.7
4_gourmet_pos_20	0.001	0.001
4_gourmet_pos_21	0.2	0.001
4_gourmet_pos_22	0.001	0.001
4_gourmet_pos_23	0.001	0.2
4_gourmet_pos_24	0.001	0.001
4_gourmet_pos_25	0.001	0.30000000000000004
4_gourmet_pos_26	0.001	0.001
4_gourmet_pos_27	0.001	0.6
4_gourmet_pos_28	0.001	0.6
4_gourmet_pos_29	0.001	0.2
4_gourmet_pos_30	0.001	0.001
4_gourmet_pos_31	0.001	0.001
4_gourmet_pos_32	0.001	0.2
4_gourmet_pos_33	0.2	0.001
4_gourmet_pos_34	0.001	0.001
4_gourmet_pos_35	0.001	0.6
4_gourmet_pos_36	0.001	0.4
4_gourmet_pos_37	0.001	0.001
4_gourmet_pos_38	0.001	0.001
4_gourmet_pos_39	0.30000000000000004	0.001
4_gourmet_pos_40	0.001	0.001
4_gourmet_pos_41	0.16733333333333333	0.30000000000000004
4_gourmet_pos_42	0.001	0.26666666666666666
4_gourmet_pos_43	0.001	0.4
4_gourmet_pos_44	0.001	0.001
4_gourmet_pos_45	0.3666666666666667	0.001
4_gourmet_pos_46	0.4	0.001
4_gourmet_pos_47	0.001	0.1005
4_gourmet_pos_48	0.2505	0.6
4_gourmet_pos_49	0.001	0.2
4_gourmet_pos_50	0.001	0.4
4_gourmet_pos_51	0.001	0.001
4_gourmet_pos_52	0.001	0.001
4_gourmet_pos_53	0.001	0.4
4_gourmet_pos_54	0.001	0.001
4_gourmet_pos_55	0.001	0.001
4_gourmet_pos_56	0.001	0.6
4_gourmet_pos_57	0.001	0.4
4_gourmet_pos_58	0.17550000000000002	0.20033333333333334
4_gourmet_pos_59	0.001	0.6000000000000001
4_gourmet_pos_60	0.001	0.4
4_gourmet_pos_61	0.55	0.001
4_gourmet_pos_62	0.001	0.2
4_gourmet_pos_63	0.2	0.001
4_gourmet_pos_64	0.001	0.2
4_gourmet_pos_65	0.001	0.001
4_gourmet_pos_66	0.001	0.001
