4_gourmet_pos_1	negative	False	4_gourmet_pos_0	\*\*\*\*
4_gourmet_pos_2	positive	False	4_gourmet_pos_1	Tazo Assorted Black and Green Teas and Herbal Infusions includes one or two of each :
4_gourmet_pos_3	negative	False	4_gourmet_pos_2	AWAKE :
4_gourmet_pos_4	negative	False	4_gourmet_pos_3	plain ordinary black tea ,
4_gourmet_pos_5	negative	False	4_gourmet_pos_4	a little bitter
4_gourmet_pos_6	positive	False	4_gourmet_pos_5	CALM :
4_gourmet_pos_7	positive	False	4_gourmet_pos_6	nice chamomile tea
4_gourmet_pos_8	positive	False	4_gourmet_pos_7	CHAI BLACK TEA :
4_gourmet_pos_9	positive	False	4_gourmet_pos_8	an okay chai black tea with caffeine
4_gourmet_pos_10	positive	False	4_gourmet_pos_9	CHINA GREEN TIPS :
4_gourmet_pos_11	positive	False	4_gourmet_pos_10	"great green tea experience , Tazo 's best , no "" natural flavorings """
4_gourmet_pos_12	positive	False	4_gourmet_pos_11	DECAFFEINATED CHAI :
4_gourmet_pos_13	positive	False	4_gourmet_pos_12	an okay chai black tea without caffeine
4_gourmet_pos_14	negative	False	4_gourmet_pos_13	EARL GREY BLACK TEA :
4_gourmet_pos_15	negative	False	4_gourmet_pos_14	a disappointing perfumy , intense , black tea experience
4_gourmet_pos_16	positive	False	4_gourmet_pos_15	LOTUS :
4_gourmet_pos_17	positive	False	4_gourmet_pos_16	decaf green tea with lotus flower , one of my favorite Tazo 's
4_gourmet_pos_18	positive	False	4_gourmet_pos_17	PASSION HERBAL INFUSION :
4_gourmet_pos_19	positive	False	4_gourmet_pos_18	hibiscus-y , intense , caffeine-free , and luxurious
4_gourmet_pos_20	negative	False	4_gourmet_pos_19	WILD SWEET ORANGE :
4_gourmet_pos_21	negative	False	4_gourmet_pos_20	orange herbal tea , some complex overtones perhaps
4_gourmet_pos_22	positive	False	4_gourmet_pos_21	ZEN :
4_gourmet_pos_23	positive	False	4_gourmet_pos_22	mild , relaxed green tea
4_gourmet_pos_24	positive	False	4_gourmet_pos_23	Their ingredients include :
4_gourmet_pos_25	positive	False	4_gourmet_pos_24	black tea , green tea , hibiscus flowers , chamomile flowers , lemongrass , citric acid , natural flavors , spearmint leaves , blackberry leaves , cinnamon , rooibos , ginger root , rose
4_gourmet_pos_26	positive	False	4_gourmet_pos_25	hips , orange peel , rose petals , licorice root , safflower , black pepper , lemon verbena leaves , cardamom , cloves , peppermint leaves , chicory , sarsaparilla root , lemon balm leaf , star anise , and red poppy flowers .
4_gourmet_pos_27	positive	False	4_gourmet_pos_26	Tazo is an interesting company
4_gourmet_pos_28	positive	False	4_gourmet_pos_27	that makes only super premium teas .
4_gourmet_pos_29	positive	True	4_gourmet_pos_28	They are socially responsible ,
4_gourmet_pos_30	positive	False	4_gourmet_pos_29	"based in Portland , and have the motto , "" The Reincarnation of Tea "" ."
4_gourmet_pos_31	positive	False	4_gourmet_pos_30	Tazo is owned by Starbucks .
4_gourmet_pos_32	positive	False	4_gourmet_pos_31	Their web site is fun and quirky , with a Zen-type focus , definitely worth checking out .
4_gourmet_pos_33	negative	False	4_gourmet_pos_32	It is unclear ,
4_gourmet_pos_34	negative	False	4_gourmet_pos_33	though , from their web site ,
4_gourmet_pos_35	negative	False	4_gourmet_pos_34	how many of their ingredients are organic or kosher ,
4_gourmet_pos_36	negative	False	4_gourmet_pos_35	"and they do use some "" natural flavors """
4_gourmet_pos_37	negative	False	4_gourmet_pos_36	in their teas
4_gourmet_pos_38	positive	False	4_gourmet_pos_37	--
4_gourmet_pos_39	negative	False	4_gourmet_pos_38	this wording seems a little vague for a super premium tea .
4_gourmet_pos_40	positive	False	4_gourmet_pos_39	In general
4_gourmet_pos_41	positive	False	4_gourmet_pos_40	I 'm not a big fan of tea with flavorings added ,
4_gourmet_pos_42	positive	False	4_gourmet_pos_41	preferring the subtleness and authentic taste of the real thing .
4_gourmet_pos_43	positive	False	4_gourmet_pos_42	Overall , the green teas seem good .
