16_gourmet_neg_1	0.001	0.001
16_gourmet_neg_2	0.1875	0.3333333333333333
16_gourmet_neg_3	0.5	0.125
16_gourmet_neg_4	0.625	0.5
16_gourmet_neg_5	0.001	0.25
16_gourmet_neg_6	0.375	0.25
16_gourmet_neg_7	0.625	0.25
16_gourmet_neg_8	0.125	0.25
16_gourmet_neg_9	0.001	0.001
16_gourmet_neg_10	0.125	0.1875
16_gourmet_neg_11	0.20833333333333334	0.125
16_gourmet_neg_12	0.001	0.001
16_gourmet_neg_13	0.001	0.001
16_gourmet_neg_14	0.125	0.5
16_gourmet_neg_15	0.125	0.375
16_gourmet_neg_16	0.001	0.001
16_gourmet_neg_17	0.375	0.001
