4_kitchen_neg_1	0.001	0.001
4_kitchen_neg_2	0.001	0.25
4_kitchen_neg_3	0.375	0.25
4_kitchen_neg_4	0.001	0.25
4_kitchen_neg_5	0.2916666666666667	0.25
4_kitchen_neg_6	0.25	0.001
4_kitchen_neg_7	0.1875	0.25
4_kitchen_neg_8	0.001	0.001
4_kitchen_neg_9	0.5	0.001
4_kitchen_neg_10	0.001	0.25
4_kitchen_neg_11	0.001	0.001
4_kitchen_neg_12	0.1875	0.3125
4_kitchen_neg_13	0.001	0.4375
4_kitchen_neg_14	0.001	0.001
4_kitchen_neg_15	0.001	0.001
4_kitchen_neg_16	0.125	0.25
4_kitchen_neg_17	0.001	0.625
4_kitchen_neg_18	0.001	0.001
4_kitchen_neg_19	0.001	0.001
4_kitchen_neg_20	0.001	0.001
4_kitchen_neg_21	0.001	0.001
4_kitchen_neg_22	0.125	0.25
4_kitchen_neg_23	0.001	0.001
4_kitchen_neg_24	0.375	0.3333333333333333
4_kitchen_neg_25	0.001	0.001
4_kitchen_neg_26	0.001	0.4375
4_kitchen_neg_27	0.4166666666666667	0.001
4_kitchen_neg_28	0.125	0.25
4_kitchen_neg_29	0.34375	0.3125
4_kitchen_neg_30	0.001	0.001
4_kitchen_neg_31	0.375	0.25
4_kitchen_neg_32	0.001	0.375
4_kitchen_neg_33	0.25	0.5
4_kitchen_neg_34	0.125	0.25
4_kitchen_neg_35	0.175	0.20833333333333334
4_kitchen_neg_36	0.2916666666666667	0.25
4_kitchen_neg_37	0.125	0.3125
4_kitchen_neg_38	0.3333333333333333	0.20833333333333334
4_kitchen_neg_39	0.001	0.001
4_kitchen_neg_40	0.5	0.001
4_kitchen_neg_41	0.125	0.625
4_kitchen_neg_42	0.001	0.001
4_kitchen_neg_43	0.001	0.5
4_kitchen_neg_44	0.3125	0.34375
4_kitchen_neg_45	0.001	0.125
4_kitchen_neg_46	0.325	0.3125
4_kitchen_neg_47	0.001	0.001
