2_kitchen_pos_1	negative
2_kitchen_pos_2	negative
2_kitchen_pos_3	negative
2_kitchen_pos_4	negative
2_kitchen_pos_5	negative
2_kitchen_pos_6	positive
2_kitchen_pos_7	positive
2_kitchen_pos_8	positive
2_kitchen_pos_9	positive
2_kitchen_pos_10	positive
2_kitchen_pos_11	positive
2_kitchen_pos_12	positive
2_kitchen_pos_13	positive
2_kitchen_pos_14	positive
2_kitchen_pos_15	positive
2_kitchen_pos_16	negative
2_kitchen_pos_17	positive
2_kitchen_pos_18	negative
2_kitchen_pos_19	negative
2_kitchen_pos_20	positive
2_kitchen_pos_21	negative
2_kitchen_pos_22	negative
2_kitchen_pos_23	positive
2_kitchen_pos_24	positive
2_kitchen_pos_25	positive
2_kitchen_pos_26	positive
2_kitchen_pos_27	positive
2_kitchen_pos_28	positive
2_kitchen_pos_29	positive
2_kitchen_pos_30	positive
2_kitchen_pos_31	positive
2_kitchen_pos_32	positive
2_kitchen_pos_33	negative
2_kitchen_pos_34	negative
2_kitchen_pos_35	negative
2_kitchen_pos_36	negative
2_kitchen_pos_37	negative
2_kitchen_pos_38	negative
2_kitchen_pos_39	negative
2_kitchen_pos_40	negative
2_kitchen_pos_41	negative
2_kitchen_pos_42	positive
2_kitchen_pos_43	positive
2_kitchen_pos_44	positive
2_kitchen_pos_45	positive
2_kitchen_pos_46	positive
2_kitchen_pos_47	positive
2_kitchen_pos_48	positive
2_kitchen_pos_49	negative
2_kitchen_pos_50	positive
2_kitchen_pos_51	positive
2_kitchen_pos_52	positive
2_kitchen_pos_53	positive
2_kitchen_pos_54	positive
2_kitchen_pos_55	negative
2_kitchen_pos_56	positive
2_kitchen_pos_57	positive
2_kitchen_pos_58	positive
2_kitchen_pos_59	positive
2_kitchen_pos_60	positive
2_kitchen_pos_61	positive
2_kitchen_pos_62	positive
2_kitchen_pos_63	negative
2_kitchen_pos_64	positive
2_kitchen_pos_65	positive
2_kitchen_pos_66	positive
2_kitchen_pos_67	positive
2_kitchen_pos_68	positive
2_kitchen_pos_69	positive
2_kitchen_pos_70	positive
2_kitchen_pos_71	negative
2_kitchen_pos_72	negative
2_kitchen_pos_73	negative
2_kitchen_pos_74	positive
2_kitchen_pos_75	negative
2_kitchen_pos_76	negative
2_kitchen_pos_77	positive
2_kitchen_pos_78	negative
2_kitchen_pos_79	negative
2_kitchen_pos_80	negative
2_kitchen_pos_81	positive
2_kitchen_pos_82	negative
2_kitchen_pos_83	negative
2_kitchen_pos_84	negative
2_kitchen_pos_85	positive
2_kitchen_pos_86	negative
2_kitchen_pos_87	negative
2_kitchen_pos_88	positive
2_kitchen_pos_89	positive
2_kitchen_pos_90	positive
2_kitchen_pos_91	positive
2_kitchen_pos_92	positive
2_kitchen_pos_93	positive
2_kitchen_pos_94	positive
2_kitchen_pos_95	positive
2_kitchen_pos_96	positive
2_kitchen_pos_97	positive
2_kitchen_pos_98	positive
2_kitchen_pos_99	positive
2_kitchen_pos_100	positive
2_kitchen_pos_101	positive
2_kitchen_pos_102	positive
2_kitchen_pos_103	positive
2_kitchen_pos_104	negative
2_kitchen_pos_105	negative
2_kitchen_pos_106	negative
2_kitchen_pos_107	positive
2_kitchen_pos_108	positive
2_kitchen_pos_109	positive
2_kitchen_pos_110	positive
2_kitchen_pos_111	negative
2_kitchen_pos_112	negative
2_kitchen_pos_113	positive
2_kitchen_pos_114	negative
2_kitchen_pos_115	negative
2_kitchen_pos_116	negative
2_kitchen_pos_117	negative
2_kitchen_pos_118	positive
2_kitchen_pos_119	positive
2_kitchen_pos_120	positive
2_kitchen_pos_121	positive
2_kitchen_pos_122	positive
2_kitchen_pos_123	positive
2_kitchen_pos_124	positive
2_kitchen_pos_125	positive
2_kitchen_pos_126	positive
