1_s6170 0.1
1_s6171 0.08333333333333333
1_s6167 0.15
1_s6168 0.08928571428571429
1_s6164 0.07142857142857142
1_s6162 0.001
1_s6159 0.001
1_s6160 0.041666666666666664
1_s6158 0.05
1_s6156 0.07738095238095238
1_s6152 0.05357142857142857
1_s6153 0.0875
1_s6150 0.0375
1_s6144 0.14285714285714285
1_s6145 0.001
1_s6147 0.125
1_s6142 0.08928571428571429
1_s6139 0.0546875
1_s6135 0.0625
1_s6136 0.0661764705882353
1_s6132 0.10227272727272728
1_s6133 0.10416666666666667
1_s6129 0.041666666666666664
1_s6126 0.1111111111111111
1_s6127 0.125
1_s6124 0.05921052631578947
1_s6122 0.0625
1_s6120 0.03125
1_s6117 0.1346153846153846
1_s6118 0.125
10_s4829 0.08333333333333333
10_s4830 0.13541666666666666
10_s4832 0.0625
10_s4827 0.075
10_s4825 0.05555555555555555
10_s4823 0.0375
10_s4821 0.03125
10_s4819 0.125
10_s4817 0.020833333333333332
10_s4814 0.09375
10_s4815 0.07142857142857142
10_s4808 0.08928571428571429
10_s4805 0.001
10_s4806 0.09722222222222222
10_s4803 0.13636363636363635
10_s4801 0.045454545454545456
10_s4799 0.026785714285714284
10_s4797 0.03125
10_s4796 0.05
10_s4811 0.0777027027027027
10_s4793 0.03409090909090909
10_s4791 0.0625
10_s4787 0.09375
10_s4788 0.017857142857142856
10_s4785 0.109375
10_s4782 0.125
10_s4783 0.001
10_s4780 0.11029411764705882
10_s4776 0.046875
10_s4777 0.001
10_s4774 0.19642857142857142
10_s4772 0.04807692307692308
10_s4770 0.07142857142857142
10_s4767 0.075
10_s4768 0.0625
100_s5040 0.046875
100_s5038 0.017857142857142856
100_s5036 0.09375
100_s5034 0.03571428571428571
100_s5029 0.1527777777777778
100_s5027 0.025
100_s5025 0.041666666666666664
100_s5024 0.017857142857142856
100_s5031 0.058823529411764705
100_s5019 0.0625
100_s5016 0.046875
100_s5017 0.001
100_s5021 0.001
100_s5014 0.125
100_s5011 0.075
100_s5009 0.125
100_s5007 0.001
100_s5004 0.09722222222222222
100_s5005 0.125
100_s5002 0.001
100_s5000 0.001
100_s4997 0.05921052631578947
100_s4994 0.001
100_s4995 0.013888888888888888
100_s4992 0.0625
100_s4988 0.020833333333333332
100_s4989 0.001
100_s4983 0.008333333333333333
100_s4984 0.04807692307692308
100_s4979 0.06818181818181818
100_s4980 0.21428571428571427
100_s4976 0.046875
100_s4977 0.125
100_s4974 0.001
100_s4970 0.09090909090909091
100_s4971 0.001
100_s4965 0.0390625
100_s4966 0.03409090909090909
100_s4968 0.0875
101_s1461 0.11363636363636363
101_s1459 0.03125
101_s1457 0.015625
101_s1455 0.09166666666666666
101_s1453 0.0625
101_s1451 0.046875
101_s1449 0.05555555555555555
101_s1447 0.041666666666666664
101_s1445 0.175
101_s1443 0.06521739130434782
101_s1439 0.03409090909090909
101_s1440 0.0625
101_s1436 0.25
101_s1434 0.001
101_s1432 0.05
101_s1429 0.001
101_s1430 0.10227272727272728
101_s1427 0.125
101_s1425 0.30357142857142855
101_s1423 0.25
101_s1421 0.001
101_s1417 0.125
101_s1418 0.125
101_s1415 0.001
101_s1413 0.0625
101_s1411 0.1875
101_s1407 0.075
101_s1408 0.041666666666666664
101_s1405 0.044642857142857144
101_s1403 0.08333333333333333
101_s1401 0.001
101_s1394 0.08333333333333333
101_s1391 0.001
101_s1392 0.125
101_s1396 0.001
101_s1398 0.08333333333333333
101_s1389 0.0625
101_s1387 0.0625
101_s1385 0.001
101_s1383 0.15625
101_s1381 0.125
101_s1376 0.3125
101_s1371 0.041666666666666664
101_s1372 0.0625
101_s1374 0.017857142857142856
101_s1378 0.015625
101_s1367 0.23214285714285715
101_s1368 0.041666666666666664
101_s1363 0.05
101_s1364 0.046875
101_s1361 0.19791666666666666
101_s1359 0.16666666666666666
101_s1357 0.03409090909090909
101_s1355 0.001
101_s1353 0.06666666666666667
101_s1351 0.075
101_s1349 0.1875
101_s1344 0.09375
101_s1345 0.025
101_s1341 0.16071428571428573
101_s1342 0.025
101_s1339 0.05
101_s1333 0.325
101_s1334 0.001
101_s1336 0.03571428571428571
101_s1331 0.05
101_s1329 0.041666666666666664
101_s1323 0.001
101_s1324 0.041666666666666664
101_s1326 0.07142857142857142
101_s1321 0.001
101_s1319 0.041666666666666664
101_s1317 0.001
101_s1315 0.15625
101_s1313 0.03125
101_s1311 0.125
101_s1307 0.03260869565217391
101_s1302 0.16666666666666666
101_s1303 0.0625
101_s1305 0.05357142857142857
101_s1299 0.0625
101_s1300 0.25
101_s1297 0.03125
101_s1295 0.1875
101_s1293 0.029411764705882353
101_s1291 0.07142857142857142
101_s1289 0.001
101_s1287 0.0875
101_s1285 0.125
101_s1282 0.001
101_s1279 0.08928571428571429
101_s1280 0.001
101_s1277 0.05
101_s1275 0.0625
101_s1273 0.001
101_s1271 0.001
101_s1269 0.125
101_s1267 0.025
101_s1265 0.001
101_s1263 0.05
101_s1261 0.125
101_s1259 0.041666666666666664
101_s1256 0.025
101_s1253 0.125
101_s1254 0.08333333333333333
101_s1251 0.25
101_s1248 0.001
101_s1245 0.03125
101_s1246 0.025
101_s1243 0.1
101_s1241 0.046875
101_s1239 0.041666666666666664
101_s1237 0.001
101_s1235 0.001
101_s1233 0.125
101_s1230 0.10416666666666667
101_s1231 0.03571428571428571
102_s3074 0.10227272727272728
102_s3075 0.001
102_s3077 0.03125
102_s3071 0.07142857142857142
102_s3072 0.078125
102_s3068 0.020833333333333332
