1_s6170 0.001
1_s6171 0.001
1_s6167 0.001
1_s6168 0.001
1_s6164 0.001
1_s6162 0.001
1_s6159 0.001
1_s6160 0.005579995142571555
1_s6158 0.001
1_s6156 0.012690071838572282
1_s6152 0.001
1_s6153 0.001
1_s6150 0.010693639176480174
1_s6144 0.08329312201519436
1_s6145 0.001
1_s6147 0.001
1_s6142 0.001
1_s6139 0.001
1_s6135 0.020310819357904245
1_s6136 0.004616003720420765
1_s6132 0.001
1_s6133 0.001
1_s6129 0.001
1_s6126 0.001
1_s6127 3.257367046335989E-4
1_s6124 0.0019058970626721953
1_s6122 0.001
1_s6120 0.006462446001944141
1_s6117 0.001
1_s6118 0.001
10_s4829 0.001
10_s4830 0.001
10_s4832 0.001
10_s4827 0.001
10_s4825 0.001
10_s4823 0.001
10_s4821 0.001
10_s4819 0.001
10_s4817 0.001
10_s4814 0.001
10_s4815 0.001
10_s4808 0.001
10_s4805 0.001
10_s4806 0.001
10_s4803 0.001
10_s4801 0.001
10_s4799 0.001
10_s4797 0.001
10_s4796 0.001
10_s4811 0.001
10_s4793 0.001
10_s4791 0.001
10_s4787 0.001
10_s4788 0.001
10_s4785 0.001
10_s4782 0.001
10_s4783 0.001
10_s4780 0.001
10_s4776 0.001
10_s4777 0.001
10_s4774 0.009008387883279196
10_s4772 0.001
10_s4770 0.001
10_s4767 0.001
10_s4768 0.001
100_s5040 0.001
100_s5038 0.001
100_s5036 0.001
100_s5034 0.001
100_s5029 0.001
100_s5027 0.001
100_s5025 0.001
100_s5024 0.001
100_s5031 0.001
100_s5019 0.001
100_s5016 0.001
100_s5017 0.001
100_s5021 0.001
100_s5014 0.03846951342470427
100_s5011 0.03462256208223384
100_s5009 0.001
100_s5007 0.001
100_s5004 0.001
100_s5005 0.001
100_s5002 0.001
100_s5000 0.001
100_s4997 0.001
100_s4994 0.001
100_s4995 0.001
100_s4992 0.004470442668542612
100_s4988 0.001
100_s4989 0.001
100_s4983 0.001
100_s4984 0.001
100_s4979 0.001
100_s4980 0.001
100_s4976 0.001
100_s4977 0.001
100_s4974 0.001
100_s4970 0.001
100_s4971 0.001
100_s4965 0.001
100_s4966 0.001
100_s4968 0.001
101_s1461 0.001
101_s1459 0.001
101_s1457 0.001
101_s1455 0.001
101_s1453 0.001
101_s1451 0.022069057974101
101_s1449 0.001
101_s1447 0.001
101_s1445 0.001
101_s1443 0.001
101_s1439 0.001
101_s1440 0.001
101_s1436 0.001
101_s1434 0.0697226978257053
101_s1432 0.01483124785703678
101_s1429 0.001
101_s1430 0.012220108687507586
101_s1427 0.001
101_s1425 0.001
101_s1423 0.001
101_s1421 0.001
101_s1417 0.001
101_s1418 0.001
101_s1415 0.001
101_s1413 0.001
101_s1411 0.001
101_s1407 0.001
101_s1408 0.001
101_s1405 0.001
101_s1403 0.001
101_s1401 0.001
101_s1394 0.001
101_s1391 0.001
101_s1392 0.001
101_s1396 0.001
101_s1398 0.001
101_s1389 0.001
101_s1387 0.025144609584531217
101_s1385 0.003376641227064771
101_s1383 0.001
101_s1381 0.001
101_s1376 0.001
101_s1371 0.001
101_s1372 0.001
101_s1374 0.001
101_s1378 0.001
101_s1367 0.001
101_s1368 0.001
101_s1363 0.0068892239734796076
101_s1364 0.001
101_s1361 0.001
101_s1359 0.001
101_s1357 0.001
101_s1355 0.001
101_s1353 0.001
101_s1351 0.001
101_s1349 0.001
101_s1344 1.1921895259197845E-4
101_s1345 0.001
101_s1341 0.001
101_s1342 0.001
101_s1339 0.001
101_s1333 0.001
101_s1334 0.001
101_s1336 0.001
101_s1331 0.001
101_s1329 0.001
101_s1323 0.001
101_s1324 0.001
101_s1326 0.001
101_s1321 0.001
101_s1319 0.001
101_s1317 0.001
101_s1315 0.001
101_s1313 0.001
101_s1311 0.001
101_s1307 0.001
101_s1302 0.001
101_s1303 0.001
101_s1305 0.001
101_s1299 0.001
101_s1300 0.001
101_s1297 0.001
101_s1295 0.001
101_s1293 0.001
101_s1291 0.001
101_s1289 0.001
101_s1287 0.001
101_s1285 0.001
101_s1282 0.001
101_s1279 0.001
101_s1280 0.001
101_s1277 0.001
101_s1275 0.001
101_s1273 0.001
101_s1271 0.001
101_s1269 0.001
101_s1267 0.001
101_s1265 0.001
101_s1263 0.001
101_s1261 0.001
101_s1259 0.001
101_s1256 0.001
101_s1253 0.001
101_s1254 0.001
101_s1251 0.001
101_s1248 0.001
101_s1245 0.001
101_s1246 0.001
101_s1243 0.001
101_s1241 0.001
101_s1239 0.001
101_s1237 0.001
101_s1235 0.001
101_s1233 0.001
101_s1230 0.001
101_s1231 0.001
102_s3074 0.001
102_s3075 0.001
102_s3077 0.001
102_s3071 0.001
102_s3072 0.001
102_s3068 0.001
102_s3065 0.001
102_s3066 0.001
102_s3062 0.001
102_s3063 0.001
102_s3060 0.001
102_s3058 0.001
102_s3056 0.001
102_s3054 0.001
102_s3052 0.001
102_s3050 0.001
102_s3047 0.001
102_s3048 0.001
103_s1405 0.015090560856499057
103_s1406 0.023976223983860134
103_s1408 0.001
103_s1402 0.001
103_s1403 0.001
103_s1400 0.001
103_s1398 0.001
103_s1396 0.001
103_s1394 0.001
103_s1390 0.001
103_s1391 0.001
103_s1388 8.323430033675065E-4
103_s1386 0.001
103_s1384 0.001
103_s1382 0.001
103_s1380 0.001
103_s1378 0.001
103_s1376 0.003606819681259195
103_s1372 0.001
103_s1373 0.001
103_s1369 0.001
103_s1370 0.001
104_s5138 0.001
104_s5139 0.001
104_s5135 0.001
104_s5136 0.001
104_s5142 0.001
104_s5132 0.001
104_s5133 0.001
104_s5130 0.001
104_s5127 0.001
104_s5128 0.001
104_s5120 0.001
104_s5121 0.001
104_s5123 0.001
104_s5110 0.001
104_s5111 0.001
104_s5113 0.001
104_s5115 0.001
104_s5117 0.001
104_s5107 0.001
104_s5108 0.001
104_s5103 0.001
104_s5101 0.001
104_s5097 0.001
104_s5098 0.0039102160682413225
104_s5093 0.001
104_s5094 0.001
104_s5089 0.010427242848643527
104_s5090 0.001
104_s5082 0.001
104_s5083 0.001
104_s5085 0.001
104_s5087 0.001
104_s5080 0.001
104_s5078 0.0512226073383593
104_s5076 0.001
104_s5073 0.001
104_s5074 0.001
104_s5071 0.001
104_s5068 0.001
104_s5064 0.001
104_s5065 0.001
104_s5061 0.02386525208593468
104_s5062 0.001
104_s5056 0.001
104_s5057 0.001
104_s5054 0.001
104_s5051 0.0328137412961518
104_s5052 0.001
104_s5049 0.001
104_s5047 0.001
104_s5044 0.001
104_s5045 0.001
105_s4802 0.001
105_s4800 0.001
105_s4799 0.001
105_s4795 0.001
105_s4796 0.001
105_s4793 0.001
105_s4791 0.001
105_s4789 0.001
105_s4787 0.001
105_s4785 1.8341377321842839E-4
105_s4780 0.001
105_s4781 0.001
105_s4783 0.001
105_s4776 0.001
105_s4777 0.001
105_s4774 0.001
105_s4772 0.001
105_s4769 0.001
105_s4762 0.001
105_s4763 0.001
105_s4765 0.001
105_s4767 0.001
105_s4759 0.001
105_s4758 0.001
105_s4756 0.001
105_s4750 0.001
105_s4751 0.001
105_s4753 0.001
105_s4744 0.001
105_s4745 0.001
105_s4747 0.001
105_s4742 0.06645062408638185
105_s4740 0.001
105_s4738 0.001
105_s4735 0.001
105_s4732 0.001
105_s4733 0.001
105_s4726 0.001
105_s4727 0.001
105_s4729 0.001
105_s4724 0.001
105_s4722 0.001
105_s4720 0.001
105_s4718 0.001
105_s4715 0.001
105_s4716 0.001
106_s1429 0.001
106_s1430 0.001
106_s1427 0.001
106_s1424 0.001
106_s1425 0.001
106_s1422 0.001
106_s1417 0.001
106_s1418 0.001
106_s1420 0.009328379155259348
106_s1434 0.001
106_s1414 0.005253037434125374
106_s1412 0.001
106_s1410 0.001
106_s1408 0.001
106_s1398 0.001
106_s1399 0.001
106_s1401 0.001
106_s1403 0.001
106_s1405 0.001
106_s1395 0.001
106_s1396 0.001
106_s1392 0.001
106_s1390 0.001
106_s1387 0.001
106_s1388 0.001
106_s1374 0.001
106_s1375 0.001
106_s1377 0.001
106_s1379 0.001
106_s1381 0.003801604956784625
106_s1383 0.001
106_s1368 0.001
106_s1369 0.001
106_s1371 0.001
106_s1365 0.001
106_s1366 0.005393080270143964
106_s1352 0.001
106_s1353 0.001
106_s1355 0.001
106_s1357 0.001
106_s1359 0.001
106_s1361 0.003128172854593058
106_s1363 0.007345100208065854
106_s1348 0.001
106_s1341 0.001
106_s1342 0.001
106_s1344 0.001
106_s1346 0.001
106_s1335 0.001
106_s1336 0.001
106_s1334 0.001
106_s1339 0.001
106_s1333 0.001
106_s1329 0.001
106_s1327 0.001
106_s1324 0.001
106_s1319 0.001
106_s1320 0.001
106_s1322 0.019806914830497135
106_s1316 0.001
106_s1317 0.001
106_s1331 0.001
106_s1312 0.01577367697005479
106_s1313 0.001
106_s1310 0.001
106_s1308 0.001
106_s1305 0.001
106_s1300 0.001
106_s1301 0.001
106_s1303 0.001
106_s1295 0.001
106_s1296 0.001
106_s1289 0.001
106_s1290 0.001
106_s1292 0.001
106_s1284 0.001
106_s1285 0.001
106_s1287 0.001
106_s1282 0.001
106_s1279 0.0013600751541708949
106_s1276 0.001
106_s1277 0.001
106_s1274 0.001
106_s1270 0.001
106_s1271 0.001
106_s1263 0.001
106_s1264 0.001
106_s1266 0.001
106_s1268 0.001
107_s1879 0.001
107_s1876 0.001
107_s1877 0.001
107_s1881 0.001
107_s1883 0.001
107_s1885 0.001
107_s1874 0.001
107_s1871 0.001
107_s1869 0.001
107_s1868 0.001
107_s1865 0.001
107_s1864 0.001
107_s1862 0.001
107_s1860 0.001
107_s1857 0.001
107_s1853 0.001
107_s1851 0.001
107_s1848 0.001
107_s1849 0.001
107_s1855 0.001
107_s1846 0.001
107_s1843 0.001
107_s1844 0.001
108_s3514 0.001
108_s3515 0.001
108_s3512 0.001
108_s3510 0.001
108_s3508 0.001
108_s3506 0.001
108_s3504 0.001
108_s3502 0.001
108_s3500 0.001
108_s3498 0.00231941143687373
108_s3496 0.001
108_s3494 0.001
108_s3490 0.001
108_s3491 0.001
108_s3486 0.001
108_s3487 0.001
108_s3482 0.007654693303866231
108_s3483 0.001
108_s3480 0.001
108_s3476 0.001
108_s3477 0.001
108_s3474 0.001
108_s3472 0.001
108_s3470 0.001
108_s3468 0.001
108_s3464 0.001
108_s3465 0.001
108_s3462 0.001
108_s3460 0.001
108_s3456 0.001
108_s3457 0.001
108_s3454 0.001
108_s3452 0.001
108_s3450 0.001
108_s3448 0.001
108_s3446 0.001
108_s3442 0.001
108_s3443 0.002843793504175507
108_s3436 0.001
108_s3437 0.001
108_s3439 0.001
108_s3434 0.001
108_s3430 0.001
108_s3431 0.001
108_s3428 0.006256345709186116
108_s3426 0.001
108_s3424 0.001
108_s3422 0.001
108_s3420 0.001
108_s3416 0.001
108_s3417 0.001
108_s3414 0.03184929953332873
108_s3410 0.001
108_s3411 0.001
108_s3408 0.001
108_s3397 0.001
108_s3398 0.00833702036919328
108_s3394 0.001
108_s3395 0.001
108_s3401 0.001
108_s3403 0.001
108_s3405 0.001
108_s3392 0.001
108_s3390 0.001
108_s3386 0.001
108_s3387 0.001
108_s3384 0.001
108_s3382 0.001
108_s3379 0.001
108_s3380 0.001
11_s1532 0.001
11_s1530 0.001
11_s1528 0.001
11_s1526 0.03124161204832841
11_s1522 0.001
11_s1523 0.001
11_s1520 0.008161222453406504
11_s1518 0.001
11_s1516 0.001
