20_cell_neg_2	I  purchased  . 	0.0001	0.0001
20_cell_neg_3	Here  are  the  main  issues  I  have  found  with  this  phone  : 	0.125	0.21875
20_cell_neg_4	1  -RRB-  The  buttons  are  too  small  , 	0.25	0.1875
20_cell_neg_5	particularly  the  main  control  button  . 	0.0001	0.25
20_cell_neg_6	You  have  to  used  the  side  of  your  fingers 	0.0001	0.25
20_cell_neg_7	to  ensure 	0.0001	0.0001
20_cell_neg_8	that  you  do  not  hit  too  buttons  at  the  same  time  . 	0.4375	0.125
20_cell_neg_9	And  ,  believe 	0.0001	0.125
20_cell_neg_10	me  , 	0.0001	0.0001
20_cell_neg_11	I  do  not  have  very  large  hands  . 	0.3333333333333333	0.25
20_cell_neg_12	2  -RRB-  If  you  have  quite  a  few  contacts  in  your  phone  , 	0.625	0.3125
20_cell_neg_13	you  will  be  irritated  by  the  delay 	0.125	0.25
20_cell_neg_14	when  you  scroll  down  quickly  to  select  a  contact  . 	0.0001	0.375
20_cell_neg_15	You  will  notice  that  if  you  are  not  careful  , 	0.375	0.375
20_cell_neg_16	you  will  dial  the  wrong  contact  due 	0.75	0.25
20_cell_neg_17	to  the  delay 	0.0001	0.0001
20_cell_neg_18	when  scrolling  and  selecting  quickly  ,  so  if  this  is  you  ,  be  aware  . 	0.125	0.3333333333333333
20_cell_neg_19	3  -RRB-  You 	0.0001	0.0001
20_cell_neg_20	must  open  the  cover 	0.0001	0.0001
20_cell_neg_21	and  look  inside  to  see  if  you  have  missed  a  call  or  have  a  message  . 	0.25	0.25
20_cell_neg_22	VERY  INCONVENIENT  !  ! 	0.0001	0.0001
20_cell_neg_23	There  is  no  indication  to  show  this  on  the  top  screen  ,  only  the  inside  screen  . 	0.125	0.25
20_cell_neg_24	4  -RRB-  On  occasion  ,  the  display  on  the  outside  of  the  phone  stops 	0.0001	0.0001
20_cell_neg_25	working  entirely  . 	0.0001	0.5
20_cell_neg_26	What  you  just  need  to  do  is  power  the  phone  down 	0.1875	0.25
20_cell_neg_27	and  they  back  up  again  . 	0.0001	0.375
20_cell_neg_28	Not  optimal  , 	0.625	0.0001
20_cell_neg_29	and  I  probably  just  got  a  bad  phone  , 	0.625	0.125
20_cell_neg_30	but  I  am  just  waiting  for  the  situation  to  get  more  frequent  , 	0.125	0.1875
20_cell_neg_31	so  I  can  then  deal  with  the  likely  nightmare  of  having  to  get  a  replacement  phone  from  Motorola  . 	0.25	0.25
20_cell_neg_32	NOTE  : 	0.0001	0.0001
20_cell_neg_33	I  have  no  personal  vendetta  against  Motorola  , 	0.0001	0.25
20_cell_neg_34	but  wanted  to  provide  some  real  feedback  rather  than  all  just  rosey  stuff 	0.5	0.375
20_cell_neg_35	I  bought  into  before  purchasing 	0.0001	0.0001
5_cell_pos_1	Well  I  read  through  just  about  every  review  prior  to  purchasing  this  phone 	0.0001	0.125
5_cell_pos_2	and  was  almost  thinking  twice  about  it 	0.125	0.25
5_cell_pos_3	after  reading  some  of  the  reviews  here  , 	0.0001	0.125
5_cell_pos_4	but  I  decided  to  take  the  plunge 	0.0001	0.0001
5_cell_pos_5	and  go  for  it  . 	0.0001	0.0001
5_cell_pos_6	Well  I  'm  glad 	0.625	0.125
5_cell_pos_7	I  did  . 	0.0001	0.0001
5_cell_pos_8	All  I  can  say  is  this  phone 	0.125	0.25
5_cell_pos_9	has  been  a  pleasure 	0.125	0.25
5_cell_pos_10	to  use  from  the  get-go  . 	0.0001	0.125
5_cell_pos_11	It  has  its  flaws 	0.125	0.25
5_cell_pos_12	but  what  phone  does  n't  ? 	0.0001	0.0001
5_cell_pos_13	The  question  is  whether  you  `  re  going  go  flip  out  over  an  alarm  clock  or  volume  strip  or  is  it  a  trivial  issue  for  you  . 	0.1875	0.225
5_cell_pos_14	Most  of  the  gripes  others  have  had  just  seem  little  to  me  . 	0.5	0.25
5_cell_pos_15	Let  's  talk  about  the  pros  and  cons  : 	0.125	0.0001
5_cell_pos_16	Pros  : 	0.0001	0.0001
5_cell_pos_17	1  .  Call  quality  is  excellent  . 	0.125	0.3125
5_cell_pos_18	No  static 	0.0001	0.0001
5_cell_pos_19	what  so  ever  . 	0.0001	0.0001
5_cell_pos_20	No  dropped  calls  . 	0.0001	0.0001
5_cell_pos_21	My  area  has  good  T-mobile  coverage 	0.0001	0.5
5_cell_pos_22	so  I  ca  n't  complain  . 	0.75	0.0001
5_cell_pos_23	As  a  phone 	0.0001	0.0001
5_cell_pos_24	it  does 	0.0001	0.0001
5_cell_pos_25	what  it  's  supposed  to  do  . 	0.0001	0.0001
5_cell_pos_26	Make  good  quality  calls  . 	0.0001	0.4375
5_cell_pos_27	It  also  pairs  with  my  bluetooth  headset 	0.0001	0.0001
5_cell_pos_28	-LRB-  Plantronics  510  -RRB- 	0.0001	0.0001
5_cell_pos_29	really  well  . 	0.0001	0.5
5_cell_pos_30	Speaker  phone  is  of  good  quality  too  . 	0.1875	0.375
5_cell_pos_31	2  .  Internet  works  great  . 	0.0001	0.0001
5_cell_pos_32	I  have  the  $  5.99  plan 	0.0001	0.25
5_cell_pos_33	and  yes  EDGE  is  n't  the  fastest 	0.125	0.25
5_cell_pos_34	but  it  gets  the  job 	0.0001	0.125
5_cell_pos_35	done  . 	0.0001	0.0001
5_cell_pos_36	It  does  n't  matter 	0.0001	0.0001
5_cell_pos_37	where  I  'm  at  I  can  check  my  email  , 	0.0001	0.5
5_cell_pos_38	finds  restaurants  or  directions  ,  or  just  surf  the  web 	0.0001	0.4375
5_cell_pos_39	when  I  'm  bored  . 	0.0001	0.125
5_cell_pos_40	It  really  came  in  handy 	0.0001	0.625
5_cell_pos_41	when  I  was  out  on  vacation 	0.125	0.25
5_cell_pos_42	and  lost  . 	0.5	0.0001
5_cell_pos_43	WiFi  works  well  too  . 	0.25	0.25
5_cell_pos_44	Did  n't  want  to  fork  out  the  money  for  hotspots  though  . 	0.0001	0.25
5_cell_pos_45	3  .  The  camera  at  1.3  megapixels  is  decent  quality  . 	0.125	0.4166666666666667
5_cell_pos_46	No  it  's  not  going  to  replace  my  regular  camera 	0.5625	0.0001
