19_gourmet_pos_1	0.001	0.001
19_gourmet_pos_2	0.3125	0.375
19_gourmet_pos_3	0.16666666666666666	0.3125
19_gourmet_pos_4	0.125	0.25
19_gourmet_pos_5	0.25	0.1875
19_gourmet_pos_6	0.001	0.001
19_gourmet_pos_7	0.001	0.001
19_gourmet_pos_8	0.125	0.375
19_gourmet_pos_9	0.125	0.25
19_gourmet_pos_10	0.375	0.16666666666666666
19_gourmet_pos_11	0.4375	0.4375
19_gourmet_pos_12	0.625	0.125
19_gourmet_pos_13	0.125	0.001
19_gourmet_pos_14	0.5625	0.3125
19_gourmet_pos_15	0.001	0.001
19_gourmet_pos_16	0.375	0.125
19_gourmet_pos_17	0.125	0.001
19_gourmet_pos_18	0.001	0.001
19_gourmet_pos_19	0.5	0.001
19_gourmet_pos_20	0.001	0.001
19_gourmet_pos_21	0.25	0.1875
19_gourmet_pos_22	0.001	0.001
19_gourmet_pos_23	0.125	0.375
19_gourmet_pos_24	0.001	0.75
19_gourmet_pos_25	0.125	0.1875
19_gourmet_pos_26	0.001	0.125
19_gourmet_pos_27	0.001	0.001
19_gourmet_pos_28	0.25	0.125
19_gourmet_pos_29	0.125	0.25
19_gourmet_pos_30	0.125	0.001
19_gourmet_pos_31	0.4583333333333333	0.125
19_gourmet_pos_32	0.001	0.001
19_gourmet_pos_33	0.5	0.1875
19_gourmet_pos_34	0.001	0.2
19_gourmet_pos_35	0.001	0.001
19_gourmet_pos_36	0.001	0.001
19_gourmet_pos_37	0.25	0.16666666666666666
19_gourmet_pos_38	0.001	0.125
19_gourmet_pos_39	0.001	0.125
19_gourmet_pos_40	0.001	0.001
