12_gourmet_pos_1	0.001	0.001
12_gourmet_pos_2	0.125	0.375
12_gourmet_pos_3	0.001	0.125
12_gourmet_pos_4	0.25	0.001
12_gourmet_pos_5	0.625	0.001
12_gourmet_pos_6	0.4583333333333333	0.1875
12_gourmet_pos_7	0.001	0.20833333333333334
12_gourmet_pos_8	0.001	0.25
12_gourmet_pos_9	0.625	0.001
12_gourmet_pos_10	0.001	0.125
12_gourmet_pos_11	0.125	0.25
12_gourmet_pos_12	0.001	0.25
12_gourmet_pos_13	0.125	0.3125
12_gourmet_pos_14	0.001	0.001
12_gourmet_pos_15	0.125	0.4375
12_gourmet_pos_16	0.001	0.25
12_gourmet_pos_17	0.125	0.25
12_gourmet_pos_18	0.125	0.21875
12_gourmet_pos_19	0.125	0.3125
12_gourmet_pos_20	0.001	0.25
12_gourmet_pos_21	0.125	0.25
12_gourmet_pos_22	0.001	0.25
12_gourmet_pos_23	0.001	0.001
12_gourmet_pos_24	0.001	0.001
12_gourmet_pos_25	0.3333333333333333	0.20833333333333334
12_gourmet_pos_26	0.001	0.25
12_gourmet_pos_27	0.001	0.375
12_gourmet_pos_28	0.001	0.001
12_gourmet_pos_29	0.001	0.001
12_gourmet_pos_30	0.5345	0.4655
12_gourmet_pos_31	0.125	0.25
12_gourmet_pos_32	0.001	0.25
12_gourmet_pos_33	0.001	0.001
12_gourmet_pos_34	0.25	0.425
12_gourmet_pos_35	0.6875	0.001
12_gourmet_pos_36	0.125	0.25
12_gourmet_pos_37	0.125	0.001
12_gourmet_pos_38	0.001	0.375
12_gourmet_pos_39	0.125	0.25
12_gourmet_pos_40	0.375	0.2916666666666667
12_gourmet_pos_41	0.3125	0.001
12_gourmet_pos_42	0.4375	0.5
12_gourmet_pos_43	0.001	0.001
