16_kitchen_pos_1	0.4660313531453888
16_kitchen_pos_2	0.5062350313190862
16_kitchen_pos_3	0.4798344275063981
16_kitchen_pos_4	0.5
16_kitchen_pos_5	0.6856440189363866
16_kitchen_pos_6	0.4643382352941177
16_kitchen_pos_7	0.6056346598515273
16_kitchen_pos_8	0.5625
16_kitchen_pos_9	0.4049004923375633
16_kitchen_pos_10	0.5323313950535777
16_kitchen_pos_11	0.6006642512077295
16_kitchen_pos_12	0.5342676480607516
16_kitchen_pos_13	0.35714285714285715
16_kitchen_pos_14	0.5478631208834744
16_kitchen_pos_15	0.7072072072072072
16_kitchen_pos_16	0.7461038961038962
16_kitchen_pos_17	0.4199636590708981
16_kitchen_pos_18	0.5214399029488616
16_kitchen_pos_19	0.4761038589556896
16_kitchen_pos_20	0.4869989165763814
16_kitchen_pos_21	0.5153890213391288
16_kitchen_pos_22	0.4320175438596491
16_kitchen_pos_23	0.5128162695346916
16_kitchen_pos_24	0.5322988747541176
16_kitchen_pos_25	0.5576582038651005
16_kitchen_pos_26	0.555128210675206
16_kitchen_pos_27	0.6107966309053265
16_kitchen_pos_28	0.6283333333333334
16_kitchen_pos_29	0.4585470251887043
16_kitchen_pos_30	0.5448562668852259
16_kitchen_pos_31	0.4558941449321089
16_kitchen_pos_32	0.4305247597930525
16_kitchen_pos_33	0.5922577422577422
16_kitchen_pos_34	0.454879679144385
16_kitchen_pos_35	0.5812553654250571
16_kitchen_pos_36	0.500556513996327
16_kitchen_pos_37	0.6548588397233474
16_kitchen_pos_38	0.6506586804000597
16_kitchen_pos_39	0.4896831616659203
16_kitchen_pos_40	0.6423645320197044
16_kitchen_pos_41	0.44565217391304346
16_kitchen_pos_42	0.5694284041388589
16_kitchen_pos_43	0.4970983095542954
16_kitchen_pos_44	0.6377314814814815
16_kitchen_pos_45	0.4796796796796796
16_kitchen_pos_46	0.5438653783191599
16_kitchen_pos_47	0.41645854145854144
16_kitchen_pos_48	0.43888962854480096
16_kitchen_pos_49	0.5681818181818181
