10_cell_neg_1	negative
10_cell_neg_2	negative
10_cell_neg_3	positive
10_cell_neg_4	positive
10_cell_neg_5	positive
10_cell_neg_6	positive
10_cell_neg_7	positive
10_cell_neg_8	negative
10_cell_neg_9	positive
10_cell_neg_10	negative
10_cell_neg_11	negative
10_cell_neg_12	negative
10_cell_neg_13	negative
10_cell_neg_14	negative
10_cell_neg_15	negative
10_cell_neg_16	negative
10_cell_neg_17	negative
10_cell_neg_18	negative
10_cell_neg_19	negative
10_cell_neg_20	negative
10_cell_neg_21	negative
10_cell_neg_22	negative
10_cell_neg_23	negative
10_cell_neg_24	negative
10_cell_neg_25	negative
10_cell_neg_26	negative
10_cell_neg_27	positive
10_cell_neg_28	negative
10_cell_neg_29	negative
10_cell_neg_30	positive
10_cell_neg_31	positive
10_cell_neg_32	positive
10_cell_neg_33	positive
10_cell_neg_34	positive
10_cell_neg_35	negative
10_cell_neg_36	negative
10_cell_neg_37	negative
10_cell_neg_38	negative
10_cell_neg_39	negative
10_cell_neg_40	negative
10_cell_neg_41	negative
10_cell_neg_42	negative
