12_cell_neg_1	0.375	0.001
12_cell_neg_2	0.001	0.001
12_cell_neg_3	0.125	0.1875
12_cell_neg_4	0.001	0.125
12_cell_neg_5	0.001	0.25
12_cell_neg_6	0.001	0.001
12_cell_neg_7	0.625	0.001
12_cell_neg_8	0.5625	0.375
12_cell_neg_9	0.125	0.25
12_cell_neg_10	0.001	0.625
12_cell_neg_11	0.001	0.1875
12_cell_neg_12	0.3541666666666667	0.16666666666666666
12_cell_neg_13	0.125	0.4375
12_cell_neg_14	0.25	0.001
12_cell_neg_15	0.001	0.5
12_cell_neg_16	0.001	0.001
12_cell_neg_17	0.001	0.001
12_cell_neg_18	0.125	0.001
12_cell_neg_19	0.25	0.001
12_cell_neg_20	0.001	0.001
12_cell_neg_21	0.625	0.25
12_cell_neg_22	0.001	0.125
12_cell_neg_23	0.125	0.001
12_cell_neg_24	0.001	0.001
12_cell_neg_25	0.625	0.001
12_cell_neg_26	0.001	0.001
12_cell_neg_27	0.125	0.25
12_cell_neg_28	0.125	0.1875
12_cell_neg_29	0.125	0.16666666666666666
12_cell_neg_30	0.375	0.125
12_cell_neg_31	0.6875	0.1875
12_cell_neg_32	0.125	0.25
12_cell_neg_33	0.001	0.25
12_cell_neg_34	0.125	0.001
12_cell_neg_35	0.001	0.001
12_cell_neg_36	0.001	0.001
12_cell_neg_37	0.5	0.001
12_cell_neg_38	0.375	0.001
12_cell_neg_39	0.3125	0.175
