1_cell_neg_1	In summary , Microsoft 's software and T-Mobile 's service have ruined a brilliant design -LRB- although with a couple of flaws -RRB-
1_cell_neg_2	from HTC .
1_cell_neg_3	There are many pros and cons about this device and the service that it is shackled to .
1_cell_neg_4	I will break it down to Hardware , Software and Cell Phone Service Provider .
1_cell_neg_5	Hardware Pro 's :
1_cell_neg_6	A lot has been written about this aspect of the device , so I ` ll keep this to a minimum - The best form factor
1_cell_neg_7	I ` ve ever seen .
1_cell_neg_8	This device provides you the power of a Blackberry without the bulky hardware
1_cell_neg_9	so I can put it in my pocket comfortably
1_cell_neg_10	and not have to look like a geek with the belt holster .
1_cell_neg_11	- A key selling point for me was the combined Bluetooth , Wi-Fi and quad-band connectivity
1_cell_neg_12	that enabled me to connect a wireless headset , cruise web pages
1_cell_neg_13	and have access
1_cell_neg_14	to email
1_cell_neg_15	when in the US or Europe .
1_cell_neg_16	- The phone quality is excellent .
1_cell_neg_17	- The keyboard layout is excellent and easy to use for medium sized emails .
1_cell_neg_18	- The battery life is great
1_cell_neg_19	when Wi-Fi is not enabled and adequate
1_cell_neg_20	when it is .
1_cell_neg_21	-LRB- I ` ve rarely struggled with a dying battery . -RRB- Stand-by
1_cell_neg_22	power management appears to be excellent .
1_cell_neg_23	- Charging of the device is very quick .
1_cell_neg_24	- The display ,
1_cell_neg_25	while a little small ,
1_cell_neg_26	is crystal clear and surprisingly easy to use given its size .
1_cell_neg_27	- The camera is pretty good and it 's been really great
1_cell_neg_28	emailing photo 's to people as I 'm traveling around .
1_cell_neg_29	After all of the cons
1_cell_neg_30	that you ` ll read below you
1_cell_neg_31	` ll wonder
1_cell_neg_32	why I ever bought the device
1_cell_neg_33	and why I still use it .
1_cell_neg_34	Well here it is :
1_cell_neg_35	1 . T-Mobile locked me into a 2 year contract on a very expensive device .
1_cell_neg_36	2 . It has great hardware
1_cell_neg_37	that I can use in the US and Europe ,
1_cell_neg_38	I 'm just hoping
1_cell_neg_39	that Microsoft will finally get
1_cell_neg_40	it right .
1_cell_neg_41	Hardware Con 's
1_cell_neg_42	- The touch sensitive volume button is the most ill-conceived feature
1_cell_neg_43	I ` ve ever seen .
1_cell_neg_44	Even after playing around with various settings
1_cell_neg_45	it is still hard to quickly set the volume at the desired level .
1_cell_neg_46	Even worse ,
1_cell_neg_47	when using the phone your ear or finger can inadvertently hit the control
1_cell_neg_48	and randomly change the volume .
1_cell_neg_49	- The TI OMAP 850 at 201MHz is not beefy enough for the software
1_cell_neg_50	that is loaded onto the device .
1_cell_neg_51	However ,
1_cell_neg_52	the blame could well be laid at Microsoft 's door for writing inefficient code
1_cell_neg_53	and having poor scheduling software between tasks and applications .
1_cell_neg_54	Either way , performance is very slow for some basic functions
1_cell_neg_55	-LRB- see below -RRB-
1_cell_neg_56	and
1_cell_neg_57	I 'm afraid
1_cell_neg_58	some of the blame needs to be laid at the choice of processor .
1_cell_neg_59	Software Pro 's
1_cell_neg_60	- Not many
1_cell_neg_61	that really come to mind .
1_cell_neg_62	Software Con 's
1_cell_neg_63	-LRB- I hope
1_cell_neg_64	you ` re sitting comfortably -RRB-
1_cell_neg_65	-
1_cell_neg_66	When a call is on call
1_cell_neg_67	waiting the phone fails to give an option to the user to select which call to take and
1_cell_neg_68	which call to put on hold or drop\/ignore .
1_cell_neg_69	On the occasions
1_cell_neg_70	this problem has occurred with me the call
1_cell_neg_71	that is dropped\/kept appears random with a preference to switch to the incoming call no matter
1_cell_neg_72	what is depressed .
1_cell_neg_73	The other call is dropped and not put on hold .
1_cell_neg_74	-
1_cell_neg_75	When a call is incoming
1_cell_neg_76	and the keyboard is locked ,
1_cell_neg_77	if the user depresses the green phone key the call is dropped .
1_cell_neg_78	This is extremely counter intuitive .
1_cell_neg_79	"If the user presses anything other than the "" answer "" key the call is dropped and sometimes the call has been dropped even"
1_cell_neg_80	"when I have depressed the "" answer "" key ."
1_cell_neg_81	- The contacts database is extremely rudimentary with a very limited number of views and filters
1_cell_neg_82	that can be used .
1_cell_neg_83	Even worse , upon selection , the contacts database takes between 5 and 8 seconds
1_cell_neg_84	to open .
1_cell_neg_85	Now ,
