14_cell_neg_1	positive	False	14_cell_neg_0	The phone is great . .
14_cell_neg_2	positive	False	14_cell_neg_1	and I knew
14_cell_neg_3	positive	False	14_cell_neg_2	it would be .
14_cell_neg_4	negative	True	14_cell_neg_3	And I am a devoted Amazon shopper .
14_cell_neg_5	negative	False	14_cell_neg_4	My concern was always whether Amazon was up to the daunting task of selling cell phones and service plans . . .
14_cell_neg_6	negative	False	14_cell_neg_5	a concern
14_cell_neg_7	negative	False	14_cell_neg_6	that has proved well founded .
14_cell_neg_8	negative	False	14_cell_neg_7	I was originally concerned
14_cell_neg_9	negative	False	14_cell_neg_8	because of feedback
14_cell_neg_10	negative	False	14_cell_neg_9	I had read on this site
14_cell_neg_11	negative	False	14_cell_neg_10	"indicating the Pearl "" shipped hot , "" with an active SIM ,"
14_cell_neg_12	negative	False	14_cell_neg_11	which meant for those
14_cell_neg_13	negative	False	14_cell_neg_12	that -- like me - were upgrading
14_cell_neg_14	negative	False	14_cell_neg_13	-LRB- vs . new service -RRB- ,
14_cell_neg_15	negative	False	14_cell_neg_14	their existing phone would stop working
14_cell_neg_16	negative	False	14_cell_neg_15	while the new phone was en route .
14_cell_neg_17	positive	False	14_cell_neg_16	To be fair ,
14_cell_neg_18	positive	False	14_cell_neg_17	that did NOT happen ; however ,
14_cell_neg_19	negative	False	14_cell_neg_18	I received the Pearl with a SIM card that the phone would not accept .
14_cell_neg_20	negative	False	14_cell_neg_19	The instructions
14_cell_neg_21	negative	False	14_cell_neg_20	that are sent with the phone say
14_cell_neg_22	negative	False	14_cell_neg_21	that all you have to do is insert the SIM , turn on the phone ,
14_cell_neg_23	negative	False	14_cell_neg_22	and it will work .
14_cell_neg_24	negative	False	14_cell_neg_23	And ,
14_cell_neg_25	negative	False	14_cell_neg_24	if it does n't work ,
14_cell_neg_26	negative	False	14_cell_neg_25	it says ,
14_cell_neg_27	negative	False	14_cell_neg_26	do n't call Cingular , call Amazon .
14_cell_neg_28	negative	False	14_cell_neg_27	I followed the instructions
14_cell_neg_29	negative	False	14_cell_neg_28	-- phone did n't work ,
14_cell_neg_30	negative	False	14_cell_neg_29	I called Amazon ,
14_cell_neg_31	negative	False	14_cell_neg_30	at which point the CSR told me
14_cell_neg_32	negative	False	14_cell_neg_31	that he had all my information and someone would be contacting me in 48 HOURS ! ! !
14_cell_neg_33	negative	False	14_cell_neg_32	Unfortunately ,
14_cell_neg_34	negative	False	14_cell_neg_33	I let the poor guy have it . . .
14_cell_neg_35	negative	False	14_cell_neg_34	I told him what I truly believe ,
14_cell_neg_36	negative	False	14_cell_neg_35	which is that it is COMPLETELY unacceptable to tell me
14_cell_neg_37	negative	False	14_cell_neg_36	I have to wait 2 days just to talk to someone about
14_cell_neg_38	negative	False	14_cell_neg_37	why my phone -
14_cell_neg_39	negative	False	14_cell_neg_38	which is supposed to work out of the box -- is n't working .
14_cell_neg_40	positive	False	14_cell_neg_39	So - 5 Stars for the phone
14_cell_neg_41	positive	False	14_cell_neg_40	itself . . .
14_cell_neg_42	positive	False	14_cell_neg_41	awesome !
14_cell_neg_43	negative	False	14_cell_neg_42	2 stars for Amazon . . .
14_cell_neg_44	negative	False	14_cell_neg_43	they do NOT have the kinks
14_cell_neg_45	negative	False	14_cell_neg_44	worked out yet .
14_cell_neg_46	negative	False	14_cell_neg_45	On a positive note --
14_cell_neg_47	negative	False	14_cell_neg_46	I immediately called Cingular ,
14_cell_neg_48	negative	False	14_cell_neg_47	and they resolved the problem for me on the spot
14_cell_neg_49	negative	False	14_cell_neg_48	-LRB- SIM was not activated \/ in the system -RRB-
