14_cell_neg_1	positive
14_cell_neg_2	positive
14_cell_neg_3	positive
14_cell_neg_4	negative
14_cell_neg_5	negative
14_cell_neg_6	negative
14_cell_neg_7	negative
14_cell_neg_8	negative
14_cell_neg_9	negative
14_cell_neg_10	negative
14_cell_neg_11	negative
14_cell_neg_12	negative
14_cell_neg_13	negative
14_cell_neg_14	negative
14_cell_neg_15	negative
14_cell_neg_16	negative
14_cell_neg_17	positive
14_cell_neg_18	positive
14_cell_neg_19	negative
14_cell_neg_20	negative
14_cell_neg_21	negative
14_cell_neg_22	negative
14_cell_neg_23	negative
14_cell_neg_24	negative
14_cell_neg_25	negative
14_cell_neg_26	negative
14_cell_neg_27	negative
14_cell_neg_28	negative
14_cell_neg_29	negative
14_cell_neg_30	negative
14_cell_neg_31	negative
14_cell_neg_32	negative
14_cell_neg_33	negative
14_cell_neg_34	negative
14_cell_neg_35	negative
14_cell_neg_36	negative
14_cell_neg_37	negative
14_cell_neg_38	negative
14_cell_neg_39	negative
14_cell_neg_40	positive
14_cell_neg_41	positive
14_cell_neg_42	positive
14_cell_neg_43	negative
14_cell_neg_44	negative
14_cell_neg_45	negative
14_cell_neg_46	negative
14_cell_neg_47	negative
14_cell_neg_48	negative
14_cell_neg_49	negative
