17_kitchen_pos_1	0.001	0.001
17_kitchen_pos_2	0.001	0.001
17_kitchen_pos_3	0.375	0.1875
17_kitchen_pos_4	0.125	0.25
17_kitchen_pos_5	0.375	0.34375
17_kitchen_pos_6	0.001	0.001
17_kitchen_pos_7	0.001	0.001
17_kitchen_pos_8	0.125	0.3333333333333333
17_kitchen_pos_9	0.001	0.001
17_kitchen_pos_10	0.001	0.001
17_kitchen_pos_11	0.001	0.001
17_kitchen_pos_12	0.001	0.001
17_kitchen_pos_13	0.625	0.5625
17_kitchen_pos_14	0.25	0.3333333333333333
17_kitchen_pos_15	0.001	0.1875
17_kitchen_pos_16	0.125	0.25
17_kitchen_pos_17	0.001	0.25
17_kitchen_pos_18	0.001	0.25
17_kitchen_pos_19	0.125	0.25
17_kitchen_pos_20	0.16666666666666666	0.34375
17_kitchen_pos_21	0.625	0.25
17_kitchen_pos_22	0.25	0.25
17_kitchen_pos_23	0.125	0.25
17_kitchen_pos_24	0.001	0.001
17_kitchen_pos_25	0.001	0.001
17_kitchen_pos_26	0.125	0.25
17_kitchen_pos_27	0.001	0.001
17_kitchen_pos_28	0.001	0.001
17_kitchen_pos_29	0.001	0.001
17_kitchen_pos_30	0.001	0.001
17_kitchen_pos_31	0.75	0.001
17_kitchen_pos_32	0.125	0.4375
17_kitchen_pos_33	0.25	0.25
17_kitchen_pos_34	0.001	0.125
17_kitchen_pos_35	0.001	0.001
17_kitchen_pos_36	0.001	0.125
17_kitchen_pos_37	0.125	0.25
17_kitchen_pos_38	0.001	0.5625
17_kitchen_pos_39	0.001	0.001
17_kitchen_pos_40	0.375	0.001
17_kitchen_pos_41	0.125	0.3333333333333333
17_kitchen_pos_42	0.1875	0.25
17_kitchen_pos_43	0.125	0.5625
17_kitchen_pos_44	0.125	0.25
17_kitchen_pos_45	0.4375	0.125
17_kitchen_pos_46	0.125	0.25
17_kitchen_pos_47	0.25	0.25
17_kitchen_pos_48	0.001	0.001
17_kitchen_pos_49	0.125	0.5625
17_kitchen_pos_50	0.001	0.001
17_kitchen_pos_51	0.3333333333333333	0.25
17_kitchen_pos_52	0.001	0.001
17_kitchen_pos_53	0.625	0.001
17_kitchen_pos_54	0.001	0.001
17_kitchen_pos_55	0.75	0.1875
17_kitchen_pos_56	0.001	0.875
17_kitchen_pos_57	0.125	0.125
