7_gourmet_neg_1	False
7_gourmet_neg_2	False
7_gourmet_neg_3	False
7_gourmet_neg_4	False
7_gourmet_neg_5	False
7_gourmet_neg_6	False
7_gourmet_neg_7	False
7_gourmet_neg_8	False
7_gourmet_neg_9	False
7_gourmet_neg_10	False
7_gourmet_neg_11	False
7_gourmet_neg_12	False
7_gourmet_neg_13	False
7_gourmet_neg_14	False
7_gourmet_neg_15	False
7_gourmet_neg_16	False
7_gourmet_neg_17	False
7_gourmet_neg_18	False
7_gourmet_neg_19	False
7_gourmet_neg_20	False
7_gourmet_neg_21	False
7_gourmet_neg_22	False
7_gourmet_neg_23	False
