2_gourmet_pos_1	0.375
2_gourmet_pos_2	0.25
2_gourmet_pos_3	0.25
2_gourmet_pos_4	0.25
2_gourmet_pos_5	0.25
2_gourmet_pos_6	0.5
2_gourmet_pos_7	0.375
2_gourmet_pos_8	0.001
2_gourmet_pos_9	0.5
2_gourmet_pos_10	0.125
2_gourmet_pos_11	0.46875
2_gourmet_pos_12	0.001
2_gourmet_pos_13	0.125
2_gourmet_pos_14	0.3125
2_gourmet_pos_15	0.3333333333333333
2_gourmet_pos_16	0.001
2_gourmet_pos_17	0.125
2_gourmet_pos_18	0.25
2_gourmet_pos_19	0.001
2_gourmet_pos_20	0.125
2_gourmet_pos_21	0.001
2_gourmet_pos_22	0.125
2_gourmet_pos_23	0.3125
2_gourmet_pos_24	0.001
2_gourmet_pos_25	0.25
2_gourmet_pos_26	0.125
2_gourmet_pos_27	0.3125
2_gourmet_pos_28	0.25
2_gourmet_pos_29	0.001
2_gourmet_pos_30	0.001
2_gourmet_pos_31	0.1875
2_gourmet_pos_32	0.25
2_gourmet_pos_33	0.3103333333333333
2_gourmet_pos_34	0.001
2_gourmet_pos_35	0.001
2_gourmet_pos_36	0.001
2_gourmet_pos_37	0.125
2_gourmet_pos_38	0.001
2_gourmet_pos_39	0.001
2_gourmet_pos_40	0.001
2_gourmet_pos_41	0.125
2_gourmet_pos_42	0.40299999999999997
2_gourmet_pos_43	0.001
2_gourmet_pos_44	0.1875
2_gourmet_pos_45	0.001
2_gourmet_pos_46	0.125
2_gourmet_pos_47	0.001
2_gourmet_pos_48	0.25
2_gourmet_pos_49	0.5
2_gourmet_pos_50	0.001
2_gourmet_pos_51	0.25
2_gourmet_pos_52	0.1875
2_gourmet_pos_53	0.25
2_gourmet_pos_54	0.001
2_gourmet_pos_55	0.375
2_gourmet_pos_56	0.25
2_gourmet_pos_57	0.34375
2_gourmet_pos_58	0.001
2_gourmet_pos_59	0.2916666666666667
2_gourmet_pos_60	0.25
2_gourmet_pos_61	0.1875
2_gourmet_pos_62	0.25
2_gourmet_pos_63	0.001
