12_cell_pos_1	positive	False	12_cell_pos_0	I just purchased this phone four days ago
12_cell_pos_2	positive	False	12_cell_pos_1	and have been impressed with it for the most part .
12_cell_pos_3	positive	False	12_cell_pos_2	The first thing you ` ll notice is how crisp and clear the screen is .
12_cell_pos_4	positive	False	12_cell_pos_3	This is a slider phone ,
12_cell_pos_5	positive	False	12_cell_pos_4	and thankfully you can do most things without sliding the screen
12_cell_pos_6	positive	False	12_cell_pos_5	to expose the number keys .
12_cell_pos_7	positive	False	12_cell_pos_6	The only things that I can think of thus far
12_cell_pos_8	positive	False	12_cell_pos_7	that requires you to expose the keys is to dial a new number
12_cell_pos_9	positive	False	12_cell_pos_8	that 's not in your contacts and to text message .
12_cell_pos_10	positive	False	12_cell_pos_9	Next ,
12_cell_pos_11	positive	False	12_cell_pos_10	we go to the features .
12_cell_pos_12	positive	False	12_cell_pos_11	So we got a 1.3 MP camera , camcorder , music player , 1GB microSD card , bluetooth support , and infrared port . .
12_cell_pos_13	positive	False	12_cell_pos_12	and \* drumroll please \* an FM radio .
12_cell_pos_14	negative	False	12_cell_pos_13	Now , the FM radio is n't satellite
12_cell_pos_15	negative	False	12_cell_pos_14	based , so you can not pick up radio stations from across the U. S . ,
12_cell_pos_16	negative	False	12_cell_pos_15	just those stations local to you .
12_cell_pos_17	positive	False	12_cell_pos_16	Now I will go into the good and bad things about each feature :
12_cell_pos_18	positive	False	12_cell_pos_17	1 . Camera - Impressive picture quality .
12_cell_pos_19	negative	True	12_cell_pos_18	Yes it 's only 1.3 MP compared to those 8MP digital cameras ,
12_cell_pos_20	positive	False	12_cell_pos_19	but can you show me a camera
12_cell_pos_21	positive	False	12_cell_pos_20	that does what this phone does ?
12_cell_pos_22	positive	False	12_cell_pos_21	5\/5
12_cell_pos_23	negative	False	12_cell_pos_22	2 . Camcorder - Not all that impressive .
12_cell_pos_24	positive	True	12_cell_pos_23	While you are recording ,
12_cell_pos_25	positive	False	12_cell_pos_24	the quality seems perfect .
12_cell_pos_26	positive	False	12_cell_pos_25	However ,
12_cell_pos_27	negative	False	12_cell_pos_26	once you play it ,
12_cell_pos_28	negative	False	12_cell_pos_27	it turns a bit distorted .
12_cell_pos_29	negative	False	12_cell_pos_28	Plus ,
12_cell_pos_30	negative	False	12_cell_pos_29	it only allows for 20 seconds of recording time regardless of the size of your microSD card .
12_cell_pos_31	negative	False	12_cell_pos_30	3\/5
12_cell_pos_32	positive	False	12_cell_pos_31	3 . Music Player - Impressive .
12_cell_pos_33	positive	False	12_cell_pos_32	The speaker is of good quality , and very loud .
12_cell_pos_34	positive	False	12_cell_pos_33	However ,
12_cell_pos_35	negative	False	12_cell_pos_34	I still could not find a way to change the order of the songs without making a playlist .
12_cell_pos_36	positive	False	12_cell_pos_35	There 's play , pause , next song , previous song , fast forward , and rewind features
12_cell_pos_37	positive	False	12_cell_pos_36	as buttons as shown in the pictures .
12_cell_pos_38	positive	False	12_cell_pos_37	The buttons must be pressed fairly hard ,
12_cell_pos_39	positive	False	12_cell_pos_38	so your music wo n't start playing spontaneously in your pocket .
12_cell_pos_40	positive	False	12_cell_pos_39	Also , I was blown away on how the quality of the music improves
12_cell_pos_41	positive	False	12_cell_pos_40	once you put on those stock earbuds .
12_cell_pos_42	positive	False	12_cell_pos_41	4\/5
12_cell_pos_43	negative	False	12_cell_pos_42	4 . FM Radio - I bet those
12_cell_pos_44	negative	False	12_cell_pos_43	that have this phone tried to use the radio
12_cell_pos_45	negative	False	12_cell_pos_44	but stopped short
12_cell_pos_46	negative	False	12_cell_pos_45	and told you
12_cell_pos_47	negative	False	12_cell_pos_46	to buy an enhancement .
12_cell_pos_48	positive	False	12_cell_pos_47	Well , the truth is you do n't need to buy anything extra .
12_cell_pos_49	positive	False	12_cell_pos_48	Just plug in the earbuds
12_cell_pos_50	positive	False	12_cell_pos_49	that came with the phone ,
12_cell_pos_51	positive	False	12_cell_pos_50	and this will serve as an ' antenna '
12_cell_pos_52	positive	False	12_cell_pos_51	and will allow you to hear stations .
12_cell_pos_53	positive	False	12_cell_pos_52	And since you need the earbuds to hear the radio ,
12_cell_pos_54	positive	False	12_cell_pos_53	yes the sound will go to the earbuds .
12_cell_pos_55	positive	False	12_cell_pos_54	However ,
12_cell_pos_56	positive	False	12_cell_pos_55	there 's a ' loudspeaker ' option
12_cell_pos_57	positive	False	12_cell_pos_56	that allows the radio to be played through the external speaker ,
