18_gourmet_pos_1	positive	False	18_gourmet_pos_0	I ` ve been ruling Adab , the biggest little city-state in Sumeria , for almost . . .
18_gourmet_pos_2	positive	False	18_gourmet_pos_1	Has it been 70 years ?
18_gourmet_pos_3	positive	False	18_gourmet_pos_2	Wow ,
18_gourmet_pos_4	positive	False	18_gourmet_pos_3	it just seems like yesterday Mesh-Ki-Ang-Nanna was vanquished
18_gourmet_pos_5	positive	False	18_gourmet_pos_4	and the kingship was taken from Urim .
18_gourmet_pos_6	positive	False	18_gourmet_pos_5	LOL .
18_gourmet_pos_7	positive	False	18_gourmet_pos_6	Anyways , due to my hectic schedule of riding through the streets ,
18_gourmet_pos_8	positive	False	18_gourmet_pos_7	standing atop my jeweled chariot
18_gourmet_pos_9	positive	False	18_gourmet_pos_8	pulled by a team of grunting oxen on my way
18_gourmet_pos_10	positive	False	18_gourmet_pos_9	to the ziggurat ,
18_gourmet_pos_11	positive	False	18_gourmet_pos_10	I barely have time to be fed anymore .
18_gourmet_pos_12	positive	False	18_gourmet_pos_11	It 's not as if I can be expected to munch on a wieldy leg of lamb during my morning full body shave .
18_gourmet_pos_13	positive	False	18_gourmet_pos_12	But then one day a traveler who I had commanded to bring back the finest exoticities from the farthest ends of our flat disc , came to me with a handful of small round pellets .
18_gourmet_pos_14	positive	False	18_gourmet_pos_13	"He called them "" California Red Seedless Grapes "" ."
18_gourmet_pos_15	positive	False	18_gourmet_pos_14	I had him immediately put to death for reciting words
18_gourmet_pos_16	positive	False	18_gourmet_pos_15	I had never heard before ,
18_gourmet_pos_17	positive	False	18_gourmet_pos_16	but I was intrigued .
18_gourmet_pos_18	positive	True	18_gourmet_pos_17	And would n't you know it ,
18_gourmet_pos_19	positive	False	18_gourmet_pos_18	but during my afternoon copulation with two dozen virgins , these grapes were exactly what I needed .
18_gourmet_pos_20	positive	False	18_gourmet_pos_19	I was able to do my usual defiling
18_gourmet_pos_21	positive	False	18_gourmet_pos_20	of whomever
18_gourmet_pos_22	positive	False	18_gourmet_pos_21	I choosed and yet due to the curious vine these pellets hung upon , never
18_gourmet_pos_23	positive	False	18_gourmet_pos_22	once was I unable to calm my disgustingly bloated belly .
18_gourmet_pos_24	positive	False	18_gourmet_pos_23	And did I mention the taste ?
18_gourmet_pos_25	positive	False	18_gourmet_pos_24	IMHO ,
18_gourmet_pos_26	positive	False	18_gourmet_pos_25	It 's like a glorious gift from Enlil that both An and Ki have given their blessing to , with the bonus of no seeds .
18_gourmet_pos_27	positive	False	18_gourmet_pos_26	I mean seriously , our Gods are truly seers of all to know
18_gourmet_pos_28	positive	False	18_gourmet_pos_27	that I 'm no fan of seeds .
18_gourmet_pos_29	positive	False	18_gourmet_pos_28	But in conclusion
18_gourmet_pos_30	positive	False	18_gourmet_pos_29	while I still do n't know
18_gourmet_pos_31	positive	False	18_gourmet_pos_30	"where this "" California """
18_gourmet_pos_32	positive	False	18_gourmet_pos_31	is ,
18_gourmet_pos_33	positive	False	18_gourmet_pos_32	I know
18_gourmet_pos_34	positive	False	18_gourmet_pos_33	that they have a wonderful fruit ,
18_gourmet_pos_35	positive	False	18_gourmet_pos_34	and I hope that soon we conquer them .
18_gourmet_pos_36	positive	False	18_gourmet_pos_35	I also hope they have virgins .
18_gourmet_pos_37	positive	False	18_gourmet_pos_36	Also since I 'm already here ,
18_gourmet_pos_38	positive	False	18_gourmet_pos_37	you guys heard the one about the three ox-drivers from Adab ?
18_gourmet_pos_39	positive	False	18_gourmet_pos_38	You know ,
18_gourmet_pos_40	positive	False	18_gourmet_pos_39	"where the punchline is "" With elaborate words , with elaborate words , the case of the citizens of Adab was settled ."
18_gourmet_pos_41	positive	False	18_gourmet_pos_40	Pa-nijin-jara ,
18_gourmet_pos_42	positive	False	18_gourmet_pos_41	"their sage , the scholar , the god of Adab , was the scribe . "" ?"
18_gourmet_pos_43	positive	False	18_gourmet_pos_42	LMAO ,
18_gourmet_pos_44	positive	False	18_gourmet_pos_43	that gets me every time
