12_kitchen_pos_1	0.001	0.4
12_kitchen_pos_2	0.001	0.001
12_kitchen_pos_3	0.001	0.6000000000000001
12_kitchen_pos_4	0.001	0.6
12_kitchen_pos_5	0.001	0.001
12_kitchen_pos_6	0.001	0.001
12_kitchen_pos_7	0.001	0.001
12_kitchen_pos_8	0.06733333333333334	0.20033333333333334
12_kitchen_pos_9	0.001	0.001
12_kitchen_pos_10	0.001	0.001
12_kitchen_pos_11	0.001	0.001
12_kitchen_pos_12	0.001	0.001
12_kitchen_pos_13	0.001	0.4
12_kitchen_pos_14	0.5	0.001
12_kitchen_pos_15	0.001	0.001
12_kitchen_pos_16	0.001	0.001
12_kitchen_pos_17	0.001	0.2
12_kitchen_pos_18	0.001	0.001
12_kitchen_pos_19	0.001	0.2
12_kitchen_pos_20	0.001	0.2
12_kitchen_pos_21	0.001	0.6
12_kitchen_pos_22	0.001	0.001
12_kitchen_pos_23	0.001	0.001
12_kitchen_pos_24	0.5	0.001
12_kitchen_pos_25	0.001	0.001
12_kitchen_pos_26	0.2	0.001
12_kitchen_pos_27	0.001	0.001
12_kitchen_pos_28	0.001	0.001
12_kitchen_pos_29	0.001	0.001
12_kitchen_pos_30	0.001	0.001
12_kitchen_pos_31	0.5	0.001
12_kitchen_pos_32	0.001	0.2
12_kitchen_pos_33	0.001	0.001
12_kitchen_pos_34	0.001	0.001
12_kitchen_pos_35	0.001	0.6
12_kitchen_pos_36	0.001	0.001
12_kitchen_pos_37	0.001	0.001
12_kitchen_pos_38	0.001	0.001
12_kitchen_pos_39	0.001	0.001
12_kitchen_pos_40	0.001	0.4
12_kitchen_pos_41	0.5	0.001
12_kitchen_pos_42	0.001	0.001
12_kitchen_pos_43	0.4	0.001
12_kitchen_pos_44	0.2	0.001
12_kitchen_pos_45	0.001	0.8
12_kitchen_pos_46	0.001	0.001
12_kitchen_pos_47	0.001	0.001
12_kitchen_pos_48	0.001	0.001
12_kitchen_pos_49	0.001	0.001
12_kitchen_pos_50	0.5	0.001
12_kitchen_pos_51	0.001	0.001
12_kitchen_pos_52	0.001	0.001
12_kitchen_pos_53	0.001	0.30000000000000004
12_kitchen_pos_54	0.001	0.001
12_kitchen_pos_55	0.001	0.4
12_kitchen_pos_56	0.001	0.4
12_kitchen_pos_57	0.001	0.001
12_kitchen_pos_58	0.001	0.001
12_kitchen_pos_59	0.001	0.001
12_kitchen_pos_60	0.001	0.001
12_kitchen_pos_61	0.001	0.001
