11_cell_neg_1	negative
11_cell_neg_2	negative
11_cell_neg_3	positive
11_cell_neg_4	positive
11_cell_neg_5	positive
11_cell_neg_6	positive
11_cell_neg_7	positive
11_cell_neg_8	positive
11_cell_neg_9	negative
11_cell_neg_10	positive
11_cell_neg_11	negative
11_cell_neg_12	negative
11_cell_neg_13	negative
11_cell_neg_14	negative
11_cell_neg_15	negative
11_cell_neg_16	negative
11_cell_neg_17	negative
11_cell_neg_18	negative
11_cell_neg_19	negative
11_cell_neg_20	negative
11_cell_neg_21	negative
11_cell_neg_22	negative
11_cell_neg_23	negative
11_cell_neg_24	negative
11_cell_neg_25	positive
11_cell_neg_26	positive
11_cell_neg_27	negative
11_cell_neg_28	negative
11_cell_neg_29	negative
11_cell_neg_30	negative
11_cell_neg_31	negative
11_cell_neg_32	negative
11_cell_neg_33	negative
11_cell_neg_34	negative
11_cell_neg_35	negative
11_cell_neg_36	negative
11_cell_neg_37	negative
11_cell_neg_38	negative
11_cell_neg_39	negative
11_cell_neg_40	negative
11_cell_neg_41	negative
11_cell_neg_42	negative
11_cell_neg_43	negative
11_cell_neg_44	negative
11_cell_neg_45	negative
11_cell_neg_46	negative
11_cell_neg_47	negative
11_cell_neg_48	negative
11_cell_neg_49	negative
11_cell_neg_50	negative
