11_cell_neg_1	0.125
11_cell_neg_2	0.001
11_cell_neg_3	0.21875
11_cell_neg_4	0.25
11_cell_neg_5	0.001
11_cell_neg_6	0.4375
11_cell_neg_7	0.1875
11_cell_neg_8	0.001
11_cell_neg_9	0.001
11_cell_neg_10	0.001
11_cell_neg_11	0.001
11_cell_neg_12	0.125
11_cell_neg_13	0.125
11_cell_neg_14	0.1875
11_cell_neg_15	0.001
11_cell_neg_16	0.25
11_cell_neg_17	0.125
11_cell_neg_18	0.001
11_cell_neg_19	0.25
11_cell_neg_20	0.001
11_cell_neg_21	0.001
11_cell_neg_22	0.16666666666666666
11_cell_neg_23	0.25
11_cell_neg_24	0.125
11_cell_neg_25	0.125
11_cell_neg_26	0.001
11_cell_neg_27	0.625
11_cell_neg_28	0.375
11_cell_neg_29	0.001
11_cell_neg_30	0.25
11_cell_neg_31	0.125
11_cell_neg_32	0.001
11_cell_neg_33	0.25
11_cell_neg_34	0.001
11_cell_neg_35	0.001
11_cell_neg_36	0.125
11_cell_neg_37	0.125
11_cell_neg_38	0.001
11_cell_neg_39	0.15625
11_cell_neg_40	0.001
11_cell_neg_41	0.125
11_cell_neg_42	0.001
11_cell_neg_43	0.001
11_cell_neg_44	0.001
11_cell_neg_45	0.001
11_cell_neg_46	0.001
11_cell_neg_47	0.001
11_cell_neg_48	0.001
11_cell_neg_49	0.125
11_cell_neg_50	0.001
