15_gourmet_neg_1	0.5	0.001
15_gourmet_neg_2	0.25	0.3333333333333333
15_gourmet_neg_3	0.001	0.001
15_gourmet_neg_4	0.4583333333333333	0.1875
15_gourmet_neg_5	0.375	0.001
15_gourmet_neg_6	0.001	0.001
15_gourmet_neg_7	0.001	0.001
15_gourmet_neg_8	0.375	0.25
15_gourmet_neg_9	0.25	0.125
15_gourmet_neg_10	0.625	0.3125
15_gourmet_neg_11	0.001	0.001
15_gourmet_neg_12	0.001	0.001
15_gourmet_neg_13	0.125	0.1875
15_gourmet_neg_14	0.25	0.25
15_gourmet_neg_15	0.25	0.125
15_gourmet_neg_16	0.001	0.125
15_gourmet_neg_17	0.001	0.125
