negative	0.0001	0.0001	-LRB- 
negative	0.0001	0.0001	I  think 
negative	0.0001	0.4375	I  had  three  different  models  over  the  years  -RRB-  . 
positive	0.625	0.25	I  wanted  a  smart  phone 
positive	0.0001	0.5	so  I  could  check  my  email 
positive	0.0001	0.0001	so  I  gravitated  to  the  Treo  680  so  I  could  stay  with  a  Palm  product  and  so  I  could  stay  with  my  current  mobile  provider  ,  Cingular  . 
negative	0.125	0.25	Now  I  am 
negative	0.125	0.0001	counting  the  days 
negative	0.0001	0.5	until  my  2  year  commitment  ends 
negative	0.875	0.0001	so  I  can  punt  this  awful  ,  awful  product  . 
negative	0.0001	0.125	I  may  even  bite  the  bullet 
negative	0.0001	0.5	and  pay  off  my  commitment  early 
negative	0.0001	0.125	just  so  I  can  get  rid  of  it  . 
negative	0.375	0.25	The  battery  problem  is  huge  . 
negative	0.0001	0.125	You  must  remember  to  stick  this  in  a  charger 
negative	0.0001	0.0001	whenever  you  can  . 
negative	0.125	0.25	If  you  forget  and  leave  it  in  your  pocket  overnight  then  it  will  be  dead  the  next  day  . 
negative	0.0001	0.25	I  have  turned  off  every  thing 
negative	0.0001	0.0001	I  can  find  that  sucks  power 
negative	0.125	0.125	and  it  still  drains  amazingly  fast  . 
negative	0.25	0.1875	It  wo  n't  even  last  a  day  if  you  make  very  many  calls  . 
negative	0.125	0.375	The  reception  is  terrible  . 
negative	0.125	0.35	I  `  ve  had  a  Cingular  phone  for  a  long  time  and  was  able  to  get  good  reception  over  most  of  So  . 
negative	0.0001	0.0001	California 
negative	0.0001	0.0001	-LRB-  except  for  my  house  of  course  -RRB-  . 
negative	0.0001	0.0001	With  this  phone 
negative	0.0001	0.0001	I  think 
negative	0.125	0.25	you  have  to  be  right  underneath  an  antenna 
negative	0.0001	0.125	to  get  a  signal  . 
negative	0.125	0.25	I  was  on  a  conference 
negative	0.0001	0.0001	call  yesterday 
negative	0.0001	0.125	and  got  dropped  twice  . 
negative	0.125	0.25	I  am  envious  everytime 
negative	0.0001	0.125	I  get  in  an  elevator  with  someone 
negative	0.0001	0.0001	who  can  talk  on  their  cell  phone 
negative	0.0001	0.0001	because  mine  will  freeze  up  any  time 
negative	0.0001	0.0001	I  try  that  . 
positive	0.0001	0.25	Yes  , 
negative	0.0001	0.0001	it  freezes  up  often  . 
negative	0.125	0.25	The  only  way  I  have  found  to  unfreeze  it  is  to  take  out  the  battery 
negative	0.75	0.0001	and  let  it  do  a  hard  reboot  . 
negative	0.4375	0.25	The  versa  mail  program  that  it  came  with  from  Cingular  is  hard  to  work  with  . 
negative	0.0001	0.5	You  must  leave  your  work  computer  on  to  check  the  corporate  mail  . 
negative	0.125	0.25	That  means  if  I  am  traveling  with  my  computer  , 
negative	0.625	0.0001	the  phone  's  corporate  mail  program  will  not  work  . 
negative	0.625	0.0001	It  often  will  not  sync  anyway  . 
negative	0.5	0.0001	I  do  n't  think  the  browser 
negative	0.6875	0.3125	that  comes  with  the  phone  will  work  with  Java  ,  so  I  can  not  check  my  Yahoo  mail  either  . 
negative	0.0001	0.0001	I  tried 
negative	0.75	0.125	going  back  and  forth  to  the  pre-Java  version  of  Yahoo 
negative	0.375	0.1875	and  that  is  too  much  of  a  pain  . 
negative	0.0001	0.125	I  get  all  kinds  of  weird  messages  with  the  phone  . 
negative	0.125	0.20833333333333331	I  have  n't  ever  been  able  to  sync  up  the  Palm  features  because  of  some  legacy  files  from  my  previus  palm  software  ,  something 
negative	0.625	0.0001	that  never  happened 
negative	0.0001	0.5	when  I  upgraded  before  . 
positive	0.0001	0.25	Yes  , 
positive	0.125	0.25	there  is  a  manual 
positive	0.125	0.25	that  is  huge  . 
negative	0.125	0.16666666666666666	It  is  hard  to  use  on  line  so  I  guess 
negative	0.25	0.25	I  need 
negative	0.0001	0.0001	to  bite  the  bullet 
negative	0.0001	0.125	and  print  out  the  whole  thing 
negative	0.0001	0.0001	and  then  take  a  week  of  vacation 
negative	0.0001	0.0001	to  read  it 
negative	0.0001	0.0001	and  see  if  I  can  make  any 
negative	0.0001	0.0001	of  these  neat  functions  that  I  read  about  work  . 
negative	0.0001	0.3125	Hardly  a  week  goes  by  that  I  do  n't  actively  think 
negative	0.75	0.0001	how  much  I  hate  this  phone  . 
negative	0.0001	0.20833333333333331	I  actually  signed  on  to  Amazon  today 
negative	0.0001	0.0001	just  to  write  this 
negative	0.125	0.20833333333333331	because  the  phone  was  n't  working  properly  today  . 
negative	0.0001	0.0001	What  a  piece 
negative	0.375	0.0001	of  junk  ! 
positive	0.0001	0.25	Almost  2  years  ago  ,  my  fiance  and  I  signed  up  for  a  2-year  contract  with  Verizon  . 
positive	0.0001	0.125	We  got  a  great  deal  for  both  phones  . 
positive	0.1875	0.25	And  two  years  later  ,  both  phones  are  in  excellent  condition  with  very  few  scratches  and  dents  . 
positive	0.125	0.25	This  is  a  great  phone  for  someone 
positive	0.1875	0.125	who  would  still  like  the  option  to  take  pictures  and  short  videos 
positive	0.625	0.0001	but  does  not  use  it  heavily  . 
positive	0.0001	0.25	I  have  38  pictures 
positive	0.1875	0.45	saved  on  my  phone  right  now  and  sending  picture  messages  is  extremely  easy  and  relatively  quick  with  this  phone  . 
positive	0.0001	0.0001	Pros  : 
positive	0.0001	0.0001	-  Sturdy  : 
positive	0.5625	0.375	It  's  not  as  thin  or  flimsy  as  some  of  the  newer  ultra-thin  phones  . 
positive	0.0001	0.25	I  have  dropped  my  phone 
positive	0.125	0.375	so  many  times  and  my  phone  is  still  in  excellent  condition  . 
positive	0.125	0.4375	Another  thing  I  really  like  is  that 
positive	0.0001	0.0001	when  you  drop  the  phone  , 
positive	0.0001	0.25	the  battery  does  n't  detach  easily  . 
positive	0.0001	0.375	Everytime  I  dropped  my  old  sony  ericsson  , 
positive	0.0001	0.25	the  battery  would  also  detach  and  I  'd  have  to  restart  my  phone  . 
positive	0.0001	0.0001	-  Compact  : 
positive	0.2916666666666667	0.21875	Though  it  is  on  the  thicker  side  ,  this  Samsung  is  very  compact  but  not  too  small 
positive	0.625	0.125	where  you  fear 
positive	0.0001	0.375	loosing  it  . 
positive	0.0001	0.5	-  Good  Buttons  : 
positive	0.0001	0.0001	For  those 
positive	0.4375	0.3333333333333333	who  text  message  a  lot  ,  the  way  the  buttons  feel  can  really  make  a  difference  . 
positive	0.125	0.25	The  buttons  on  this  phone  are  smooth  and  great  for  texting  . 
positive	0.0001	0.0001	-  Menu  &  short  cuts  : 
positive	0.0001	0.0001	On  the  side  of  the  phone  , 
positive	0.0001	0.125	you  can  adjust  your  ringtone  volume  by  simply  pressing  the  up  or  down  arrow  . 
positive	0.0001	0.0001	If  you  hold  #  ,  your  phone  goes  into  vibrate  mode  . 
positive	0.0001	0.5	If  press  the  camera  button  on  the  right  hand  side  of  the  phone  the  camera  &  video  menu  pop  up  . 
positive	0.0001	0.0001	You  can  also  choose 
positive	0.0001	0.0001	which  shortcut 
positive	0.0001	0.125	you  'd  like 
positive	0.0001	0.0001	"when  you  press  ""  up  ,  "" "
positive	0.0001	0.25	I  have  mine 
positive	0.0001	0.125	set  on  the  calendar  . 
positive	0.0001	0.0001	-  Long  battery  life  : 
positive	0.625	0.125	I  'm  not  one  to  spend  hours  on  my  cell  phone  , 
positive	0.125	0.25	but  for  every  day  use  ,  this  phone  is  great  with  respect 
positive	0.0001	0.0001	to  its  battery  life  . 
positive	0.125	0.3333333333333333	There  have  been  times 
positive	0.0001	0.25	when  I  forget  to  charge  my  phone 
positive	0.0001	0.0001	and  go  2  days  without  charging 
positive	0.125	0.25	and  it  is  still  close  to  fully 
positive	0.0001	0.0001	charged  . 
positive	0.375	0.25	-  Camera  has  flash  &  other  neat  options  : 
positive	0.1875	0.34375	"You  can  also  adjust  the  brightness  level  ,  have  a  self  timer  ,  take  multiple  shots  ,  10  different  ""  fun  frames  ,  "" "
positive	0.0001	0.625	and  5  different  colortones  like  sepia  ,  monochrome 
positive	0.5625	0.0001	-LRB-  black  &  white  and  negative  . 
positive	0.0001	0.0001	-  Zoom  : 
positive	0.0001	0.0001	You  can  zoom  upto  X4  . 
positive	0.0001	0.0001	-  Phonebook  : 
positive	0.20833333333333331	0.46875	Contacts  are  easy  to  access  and  it  's  easy  to  search  for  entries  . 
positive	0.0001	0.125	I  like  the  fact 
positive	0.0001	0.0001	that  you  can  enter  multiple  numbers  under  one  name  . 
positive	0.375	0.0001	You  can  enter  that  persons  home  ,  mobile  ,  fax  ,  office  and  pager  number  . 
positive	0.0001	0.0001	You  can  also  enter  an  alias  and  email  address  . 
positive	0.125	0.5	You  can  assign  a  personalized  ring  tone  and  picture  and  you  can  categorize  your  contacts  in  different  groups  . 
positive	0.0001	0.0001	-  Voice  commands  : 
positive	0.0001	0.0001	By  pressing  &  holding  the  \*  button  ,  a  voice  command  menu  appears  . 
positive	0.0001	0.875	It  's  a  nice  feature 
positive	0.375	0.25	but  is  not  something 
positive	0.0001	0.0001	I  often  use  . 
positive	0.0001	0.0001	-  Speed  dailing  : 
positive	0.125	0.4375	One  feature  that  I  do  take  advantage  of  is  speed  dailing  . 
positive	0.0001	0.5625	It  's  nice  only  having  to  press  a  button 
positive	0.375	0.0001	to  instantly  connect  with  another  person  . 
positive	0.0001	0.0001	-  Menu  styles  : 
positive	0.125	0.4375	There  are  2  different  menu  styles 
positive	0.0001	0.0001	you  can  use  . 
positive	0.25	0.3125	I  like  the  nature  option 
positive	0.0001	0.25	which  has  cute  animation  for  each  subcategory 
positive	0.0001	0.0001	you  scroll  through  . 
positive	0.0001	0.0001	My  fiance  uses  the  icon  style 
positive	0.25	0.1875	which  is  a  more  simple  design  . 
positive	0.0001	0.3125	-  Custom  welcome 
positive	0.0001	0.375	and  goodbye  screen  . 
negative	0.0001	0.0001	Cons  : 
negative	0.1875	0.2916666666666667	-  Video  quality  is  poor  and  very  pixelated  . 
negative	0.0001	0.0001	My  phone  only  holds  2  15-second  videos  . 
negative	0.125	0.0001	-  Despite  the  generous  15  ring  tones  , 
negative	0.75	0.0001	it  's  hard  finding  a  ringtone 
negative	0.0001	0.0001	that  does  n't  make 
negative	0.0001	0.25	you  want  to  pull  your  hair  out  . 
negative	0.125	0.0001	Out  of  the  15  ring  tones  , 
negative	0.125	0.25	there  are  only  about  2  decent  ring  tones  . 
negative	0.0001	0.0001	-  Antenna  : 
negative	0.25	0.25	I  do  n't  use  the  antenna  very  often 
negative	0.0001	0.0001	but  when  I  do  , 
negative	0.75	0.25	it  has  a  hard  time  staying  up 
negative	0.2916666666666667	0.25	and  is  very  flimsy  . 
negative	0.375	0.4583333333333333	-  Picture  quality  is  not  the  best  . 
negative	0.0001	0.0001	If  you  intend  on  taking  a  lot  of  pictures 
negative	0.125	0.875	I  would  recommend  investing  in  a  better  picture  phone  . 
negative	0.625	0.25	-  Does  not  have  V-Cast  . 
negative	0.0001	0.0001	-  No  MP3  player  . 
positive	0.0001	0.0001	Overall  : 
positive	0.125	0.1875	This  cell  phone  is  exactly 
positive	0.0001	0.0001	that  ,  a  cell  phone  to  make  calls  . 
positive	0.0001	0.25	It  has  some  additional  features  like  picture  taking  and  video  and  organization  tools  like  the  phonebook  and  planner 
positive	0.16666666666666666	0.1875	but  it  is  still  a  fairly  basic  phone  . 
positive	0.125	0.5	This  is  the  best  ,  most  beloved  item  in  my  kitchen  !  !  ! 
positive	0.0001	0.4375	I  only  wish  I  had  bought  the  grinder  and  all  the  different  cups 
positive	0.0001	0.0001	-LRB- 
positive	0.125	0.25	which  I  am  going  to  now  add  on  -RRB-  . 
negative	0.3333333333333333	0.1875	I  read  some  of  the  other  reviews  --  and  at  first  I  was  also  disappointed  with  this  blender  . 
positive	0.0001	0.25	Now  that  I  have  learned 
positive	0.0001	0.0001	how  to  use  it  , 
positive	0.0001	0.5	I  LOVE  IT  !  !  ! 
negative	0.625	0.0001	DO  NOT  put  Protein  powder  into  it  first  , 
negative	0.125	0.125	it  will  get  stuck  in  the  bottom  of  the  cup 
negative	0.0001	0.25	which  you  invert  onto  the  blades 
positive	0.0001	0.0001	-LRB- 
positive	0.0001	0.0001	When  you  invert  it  , 
positive	0.125	0.0001	the  bottom  becomes  the  top  -RRB-  . 
positive	0.375	0.0001	If  you  put  liquid  in  first  and  then  the  powder 
positive	0.625	0.0001	there  's  no  problem  . 
negative	0.0001	0.25	You  have  to  learn 
negative	0.0001	0.0001	how  to  use  it  . 
positive	0.125	0.375	You  will  want  to  put  the  frozen  fruit  in  last  if  you  are  making  something  really  thick  . 
negative	0.0001	0.125	I  read  the  reviews  here 
negative	0.0001	0.0001	before  I  bought  mine 
negative	0.0001	0.0001	and  a  woman  said 
negative	0.25	0.25	hers  was  junk 
positive	0.0001	0.0001	but  I  went  ahead 
positive	0.0001	0.125	and  read  the  rest  of  the  reviews 
positive	0.0001	0.0001	and  decided  to  buy  it  . 
positive	0.0001	0.0001	If  mine  breaks  in  a  year  , 
positive	0.125	0.2916666666666667	it  will  have  been  well  worth  the  price  . 
positive	0.0001	0.0001	I  use  it  every  day 
positive	0.0001	0.5	and  sometimes  three  times  a  day  . 
positive	0.0001	0.0001	On  a  hot  day 
positive	0.0001	0.25	when  I  want  something  slushy  and  cold  , 
positive	0.0001	0.0001	I  `  ll  put  in  orange  juice  with  some  strawberries  and  ice  -- 
positive	0.25	0.0001	in  a  flash 
positive	0.0001	0.25	you  have  a  refreshing  drink  . 
positive	0.0001	0.0001	It  's  fabulous  . 
positive	0.0001	0.0001	I  could  use  my  Cuisinart  , 
positive	0.3125	0.3333333333333333	but  this  blender  is  so  easy  and  quiet  by  comparison  . 
positive	0.125	0.25	There  are  no  buttons 
positive	0.0001	0.0001	to  push  , 
positive	0.0001	0.0001	you  just  fill  the  cup  with  your  juice 
positive	0.0001	0.0001	-LRB-  I  often  add  protein  powder  -RRB- 
positive	0.0001	0.0001	and  something  frozen 
positive	0.0001	0.0001	-LRB-  Ice  or  frozen  fruit  -RRB- 
positive	0.125	0.375	and  screw  on  the  lid 
positive	0.0001	0.0001	-LRB- 
positive	0.0001	0.25	which  have  blades  in  it  -RRB- 
positive	0.0001	0.0001	and  put  it  on  the  blending  base  and  twist  . 
positive	0.0001	0.0001	You  can  either  twist  and  pusle  it  ,  or  twist 
positive	0.0001	0.0001	and  leave  it  to  blend  on  its  own  . 
positive	0.0001	0.0001	Then  you  take  the  lid  off  ,  rinse  , 
positive	0.0001	0.0001	and  that  's  it  . 
positive	0.0001	0.5	I  love  hummus 
positive	0.625	0.0001	and  I  will  never  make  it  in  the  blender 
positive	0.0001	0.25	because  you  have  to  dig  it  out 
positive	0.0001	0.125	and  most  of  it  gets  left  behind  . 
positive	0.0001	0.0001	With  this  gadget  , 
