 5_cell_neg_3	negative	0.0001	0.0001	-LRB- 
 5_cell_neg_4	negative	0.0001	0.0001	I  think 
 5_cell_neg_5	negative	0.0001	0.4375	I  had  three  different  models  over  the  years  -RRB-  . 
 5_cell_neg_6	positive	0.625	0.25	I  wanted  a  smart  phone 
 5_cell_neg_7	positive	0.0001	0.5	so  I  could  check  my  email 
 5_cell_neg_8	positive	0.0001	0.0001	so  I  gravitated  to  the  Treo  680  so  I  could  stay  with  a  Palm  product  and  so  I  could  stay  with  my  current  mobile  provider  ,  Cingular  . 
 5_cell_neg_9	negative	0.125	0.25	Now  I  am 
 5_cell_neg_10	negative	0.125	0.0001	counting  the  days 
 5_cell_neg_11	negative	0.0001	0.5	until  my  2  year  commitment  ends 
 5_cell_neg_12	negative	0.875	0.0001	so  I  can  punt  this  awful  ,  awful  product  . 
 5_cell_neg_13	negative	0.0001	0.125	I  may  even  bite  the  bullet 
 5_cell_neg_14	negative	0.0001	0.5	and  pay  off  my  commitment  early 
 5_cell_neg_15	negative	0.0001	0.125	just  so  I  can  get  rid  of  it  . 
 5_cell_neg_16	negative	0.375	0.25	The  battery  problem  is  huge  . 
 5_cell_neg_17	negative	0.0001	0.125	You  must  remember  to  stick  this  in  a  charger 
 5_cell_neg_18	negative	0.0001	0.0001	whenever  you  can  . 
 5_cell_neg_19	negative	0.125	0.25	If  you  forget  and  leave  it  in  your  pocket  overnight  then  it  will  be  dead  the  next  day  . 
 5_cell_neg_20	negative	0.0001	0.25	I  have  turned  off  every  thing 
 5_cell_neg_21	negative	0.0001	0.0001	I  can  find  that  sucks  power 
 5_cell_neg_22	negative	0.125	0.125	and  it  still  drains  amazingly  fast  . 
 5_cell_neg_23	negative	0.25	0.1875	It  wo  n't  even  last  a  day  if  you  make  very  many  calls  . 
 5_cell_neg_24	negative	0.125	0.375	The  reception  is  terrible  . 
 5_cell_neg_25	negative	0.125	0.35	I  `  ve  had  a  Cingular  phone  for  a  long  time  and  was  able  to  get  good  reception  over  most  of  So  . 
 5_cell_neg_26	negative	0.0001	0.0001	California 
 5_cell_neg_27	negative	0.0001	0.0001	-LRB-  except  for  my  house  of  course  -RRB-  . 
 5_cell_neg_28	negative	0.0001	0.0001	With  this  phone 
 5_cell_neg_29	negative	0.0001	0.0001	I  think 
 5_cell_neg_30	negative	0.125	0.25	you  have  to  be  right  underneath  an  antenna 
 5_cell_neg_31	negative	0.0001	0.125	to  get  a  signal  . 
 5_cell_neg_32	negative	0.125	0.25	I  was  on  a  conference 
 5_cell_neg_33	negative	0.0001	0.0001	call  yesterday 
 5_cell_neg_34	negative	0.0001	0.125	and  got  dropped  twice  . 
 5_cell_neg_35	negative	0.125	0.25	I  am  envious  everytime 
 5_cell_neg_36	negative	0.0001	0.125	I  get  in  an  elevator  with  someone 
 5_cell_neg_37	negative	0.0001	0.0001	who  can  talk  on  their  cell  phone 
 5_cell_neg_38	negative	0.0001	0.0001	because  mine  will  freeze  up  any  time 
 5_cell_neg_39	negative	0.0001	0.0001	I  try  that  . 
 5_cell_neg_40	positive	0.0001	0.25	Yes  , 
 5_cell_neg_41	negative	0.0001	0.0001	it  freezes  up  often  . 
 5_cell_neg_42	negative	0.125	0.25	The  only  way  I  have  found  to  unfreeze  it  is  to  take  out  the  battery 
 5_cell_neg_43	negative	0.75	0.0001	and  let  it  do  a  hard  reboot  . 
 5_cell_neg_44	negative	0.4375	0.25	The  versa  mail  program  that  it  came  with  from  Cingular  is  hard  to  work  with  . 
 5_cell_neg_45	negative	0.0001	0.5	You  must  leave  your  work  computer  on  to  check  the  corporate  mail  . 
 5_cell_neg_46	negative	0.125	0.25	That  means  if  I  am  traveling  with  my  computer  , 
 5_cell_neg_47	negative	0.625	0.0001	the  phone  's  corporate  mail  program  will  not  work  . 
 5_cell_neg_48	negative	0.625	0.0001	It  often  will  not  sync  anyway  . 
 5_cell_neg_49	negative	0.5	0.0001	I  do  n't  think  the  browser 
 5_cell_neg_50	negative	0.6875	0.3125	that  comes  with  the  phone  will  work  with  Java  ,  so  I  can  not  check  my  Yahoo  mail  either  . 
 5_cell_neg_51	negative	0.0001	0.0001	I  tried 
