9_gourmet_neg_1	negative
9_gourmet_neg_2	positive
9_gourmet_neg_3	positive
9_gourmet_neg_4	positive
9_gourmet_neg_5	negative
9_gourmet_neg_6	negative
9_gourmet_neg_7	negative
9_gourmet_neg_8	negative
9_gourmet_neg_9	negative
9_gourmet_neg_10	negative
9_gourmet_neg_11	negative
9_gourmet_neg_12	positive
9_gourmet_neg_13	positive
9_gourmet_neg_14	negative
9_gourmet_neg_15	negative
9_gourmet_neg_16	negative
9_gourmet_neg_17	negative
9_gourmet_neg_18	negative
9_gourmet_neg_19	negative
9_gourmet_neg_20	negative
9_gourmet_neg_21	negative
9_gourmet_neg_22	negative
9_gourmet_neg_23	negative
9_gourmet_neg_24	negative
9_gourmet_neg_25	negative
9_gourmet_neg_26	negative
9_gourmet_neg_27	negative
9_gourmet_neg_28	negative
9_gourmet_neg_29	negative
9_gourmet_neg_30	negative
