10_gourmet_neg_1	negative	False	10_gourmet_neg_0	"This is Guido Sarduci from the Royal Tuscan Office of Copyrights and Internets and I must insist that you cease any and all sales of theese so called "" Tuscan Whole Milks """
10_gourmet_neg_2	negative	False	10_gourmet_neg_1	immediately or I will have to come there
10_gourmet_neg_3	negative	False	10_gourmet_neg_2	and beat you up
10_gourmet_neg_4	negative	False	10_gourmet_neg_3	and then my mom came upstairs
10_gourmet_neg_5	negative	False	10_gourmet_neg_4	and saw me fighting
10_gourmet_neg_6	negative	False	10_gourmet_neg_5	and she got scared
10_gourmet_neg_7	negative	False	10_gourmet_neg_6	and said
10_gourmet_neg_8	negative	False	10_gourmet_neg_7	"You ` re moving with your auntie and uncle in Bel Air ! """
10_gourmet_neg_9	negative	False	10_gourmet_neg_8	I whistled for a cab
10_gourmet_neg_10	positive	False	10_gourmet_neg_9	and
10_gourmet_neg_11	negative	False	10_gourmet_neg_10	when it came near ,
10_gourmet_neg_12	negative	False	10_gourmet_neg_11	the license plate said
10_gourmet_neg_13	negative	False	10_gourmet_neg_12	"FRESH """
10_gourmet_neg_14	negative	False	10_gourmet_neg_13	and it had dice in the mirror .
10_gourmet_neg_15	negative	False	10_gourmet_neg_14	If anything I could said
10_gourmet_neg_16	negative	False	10_gourmet_neg_15	that this cab was rare ,
10_gourmet_neg_17	negative	False	10_gourmet_neg_16	"but I though "" Nah , forget"
10_gourmet_neg_18	negative	False	10_gourmet_neg_17	it .
10_gourmet_neg_19	negative	False	10_gourmet_neg_18	"Yo home , to Bel Air ! """
10_gourmet_neg_20	negative	False	10_gourmet_neg_19	I pulled up to the house about 7 or 8 and
10_gourmet_neg_21	negative	False	10_gourmet_neg_20	I said
10_gourmet_neg_22	negative	False	10_gourmet_neg_21	"to the cabbie "" Yo home , smell ya later ! """
10_gourmet_neg_23	negative	False	10_gourmet_neg_22	Looked at my kindom ,
10_gourmet_neg_24	negative	False	10_gourmet_neg_23	I was finally there ,
10_gourmet_neg_25	negative	False	10_gourmet_neg_24	I could sit on my throne as the prince of Bel Air .
10_gourmet_neg_26	negative	False	10_gourmet_neg_25	Love me sum Tuscan
