20_cell_neg_1	positive
20_cell_neg_2	positive
20_cell_neg_3	negative
20_cell_neg_4	negative
20_cell_neg_5	negative
20_cell_neg_6	negative
20_cell_neg_7	negative
20_cell_neg_8	negative
20_cell_neg_9	negative
20_cell_neg_10	negative
20_cell_neg_11	negative
20_cell_neg_12	negative
20_cell_neg_13	negative
20_cell_neg_14	negative
20_cell_neg_15	negative
20_cell_neg_16	negative
20_cell_neg_17	negative
20_cell_neg_18	negative
20_cell_neg_19	negative
20_cell_neg_20	negative
20_cell_neg_21	negative
20_cell_neg_22	negative
20_cell_neg_23	negative
20_cell_neg_24	negative
20_cell_neg_25	negative
20_cell_neg_26	negative
20_cell_neg_27	negative
20_cell_neg_28	negative
20_cell_neg_29	negative
20_cell_neg_30	negative
20_cell_neg_31	negative
20_cell_neg_32	negative
20_cell_neg_33	negative
20_cell_neg_34	negative
20_cell_neg_35	negative
