8_gourmet_neg_1	0.125	0.4583333333333333
8_gourmet_neg_2	0.125	0.25
8_gourmet_neg_3	0.5	0.20833333333333334
8_gourmet_neg_4	0.375	0.375
8_gourmet_neg_5	0.375	0.5
8_gourmet_neg_6	0.001	0.001
8_gourmet_neg_7	0.325	0.25
8_gourmet_neg_8	0.001	0.001
8_gourmet_neg_9	0.5	0.125
8_gourmet_neg_10	0.001	0.001
8_gourmet_neg_11	0.625	0.001
8_gourmet_neg_12	0.001	0.001
8_gourmet_neg_13	0.25	0.1875
8_gourmet_neg_14	0.125	0.25
8_gourmet_neg_15	0.001	0.125
8_gourmet_neg_16	0.625	0.25
8_gourmet_neg_17	0.25	0.20833333333333334
