14_cell_neg_1	1	0.125
14_cell_neg_2	1	0.001
14_cell_neg_3	1	0.125
14_cell_neg_4	1	0.125
14_cell_neg_5	1	0.125
14_cell_neg_6	1	0.001
14_cell_neg_7	1	0.001
14_cell_neg_8	1	0.125
14_cell_neg_9	1	0.001
14_cell_neg_10	1	0.001
14_cell_neg_11	1	0.3125
14_cell_neg_12	1	0.001
14_cell_neg_13	1	0.125
14_cell_neg_14	1	0.001
14_cell_neg_15	1	0.001
14_cell_neg_16	1	0.125
14_cell_neg_17	1	0.125
14_cell_neg_18	1	0.375
14_cell_neg_19	1	0.375
14_cell_neg_20	1	0.001
14_cell_neg_21	1	0.125
14_cell_neg_22	1	0.125
14_cell_neg_23	1	0.001
14_cell_neg_24	1	0.001
14_cell_neg_25	1	0.25
14_cell_neg_26	1	0.001
14_cell_neg_27	1	0.20833333333333331
14_cell_neg_28	1	0.001
14_cell_neg_29	1	0.25
14_cell_neg_30	1	0.001
14_cell_neg_31	1	0.001
14_cell_neg_32	1	0.125
14_cell_neg_33	1	0.875
14_cell_neg_34	1	0.001
14_cell_neg_35	1	0.001
14_cell_neg_36	1	0.20833333333333331
14_cell_neg_37	1	0.25
14_cell_neg_38	1	0.001
14_cell_neg_39	1	0.16666666666666666
14_cell_neg_40	1	0.001
14_cell_neg_41	1	0.001
14_cell_neg_42	1	0.001
14_cell_neg_43	1	0.001
14_cell_neg_44	1	0.4375
14_cell_neg_45	1	0.001
14_cell_neg_46	1	0.001
14_cell_neg_47	1	0.375
14_cell_neg_48	1	0.625
14_cell_neg_49	1	0.375
4_cell_neg_1	1	0.625
4_cell_neg_2	1	0.001
4_cell_neg_3	1	0.625
4_cell_neg_4	1	0.001
4_cell_neg_5	1	0.001
4_cell_neg_6	1	0.375
4_cell_neg_7	1	0.001
4_cell_neg_8	1	0.125
4_cell_neg_9	1	0.375
4_cell_neg_10	1	0.375
4_cell_neg_11	1	0.001
4_cell_neg_12	1	0.625
4_cell_neg_13	1	0.001
4_cell_neg_14	1	0.375
4_cell_neg_15	1	0.125
4_cell_neg_16	1	0.625
4_cell_neg_17	1	0.625
4_cell_neg_18	1	0.1875
4_cell_neg_19	1	0.001
4_cell_neg_20	1	0.125
4_cell_neg_21	1	0.375
4_cell_neg_22	1	0.25
4_cell_neg_23	1	0.001
4_cell_neg_24	1	0.001
4_cell_neg_25	1	0.001
4_cell_neg_26	1	0.001
4_cell_neg_27	1	0.125
4_cell_neg_28	1	0.3333333333333333
4_cell_neg_29	1	0.375
4_cell_neg_30	1	0.25
4_cell_neg_31	1	0.001
4_cell_neg_32	1	0.001
4_cell_neg_33	1	0.5625
4_cell_neg_34	1	0.001
4_cell_neg_35	1	0.001
4_cell_neg_36	1	0.625
4_cell_neg_37	1	0.625
4_cell_neg_38	1	0.001
4_cell_neg_39	1	0.25
4_cell_neg_40	1	0.125
4_cell_neg_41	1	0.25
4_cell_neg_42	1	0.001
4_cell_neg_43	1	0.001
4_cell_neg_44	1	0.125
4_cell_neg_45	1	0.001
4_cell_neg_46	1	0.125
4_cell_neg_47	1	0.001
4_cell_neg_48	1	0.25
4_cell_neg_49	1	0.4375
4_cell_neg_50	1	0.625
4_cell_neg_51	1	0.001
4_cell_neg_52	1	0.1875
4_cell_neg_53	1	0.125
4_cell_neg_54	1	0.001
