8_cell_pos_1	positive
8_cell_pos_2	positive
8_cell_pos_3	positive
8_cell_pos_4	positive
8_cell_pos_5	negative
8_cell_pos_6	negative
8_cell_pos_7	negative
8_cell_pos_8	negative
8_cell_pos_9	negative
8_cell_pos_10	positive
8_cell_pos_11	positive
8_cell_pos_12	positive
8_cell_pos_13	positive
8_cell_pos_14	positive
8_cell_pos_15	positive
8_cell_pos_16	positive
8_cell_pos_17	positive
8_cell_pos_18	positive
8_cell_pos_19	positive
8_cell_pos_20	positive
8_cell_pos_21	positive
8_cell_pos_22	positive
8_cell_pos_23	positive
8_cell_pos_24	positive
8_cell_pos_25	positive
8_cell_pos_26	positive
8_cell_pos_27	positive
8_cell_pos_28	positive
8_cell_pos_29	negative
8_cell_pos_30	positive
8_cell_pos_31	negative
8_cell_pos_32	negative
8_cell_pos_33	negative
8_cell_pos_34	negative
8_cell_pos_35	negative
8_cell_pos_36	negative
8_cell_pos_37	negative
8_cell_pos_38	negative
8_cell_pos_39	negative
8_cell_pos_40	negative
8_cell_pos_41	positive
8_cell_pos_42	positive
8_cell_pos_43	positive
8_cell_pos_44	negative
8_cell_pos_45	negative
8_cell_pos_46	negative
8_cell_pos_47	negative
8_cell_pos_48	negative
8_cell_pos_49	positive
8_cell_pos_50	positive
8_cell_pos_51	positive
8_cell_pos_52	positive
8_cell_pos_53	positive
8_cell_pos_54	positive
8_cell_pos_55	positive
8_cell_pos_56	positive
8_cell_pos_57	positive
8_cell_pos_58	positive
8_cell_pos_59	positive
8_cell_pos_60	negative
8_cell_pos_61	negative
8_cell_pos_62	positive
8_cell_pos_63	positive
8_cell_pos_64	positive
8_cell_pos_65	positive
8_cell_pos_66	positive
8_cell_pos_67	positive
8_cell_pos_68	positive
8_cell_pos_69	positive
8_cell_pos_70	positive
8_cell_pos_71	positive
8_cell_pos_72	positive
8_cell_pos_73	positive
8_cell_pos_74	positive
8_cell_pos_75	positive
8_cell_pos_76	positive
8_cell_pos_77	negative
8_cell_pos_78	negative
8_cell_pos_79	negative
8_cell_pos_80	positive
8_cell_pos_81	positive
8_cell_pos_82	positive
