6_gourmet_pos_1	0.001	0.4
6_gourmet_pos_2	0.001	0.001
6_gourmet_pos_3	0.001	0.001
6_gourmet_pos_4	0.001	0.001
6_gourmet_pos_5	0.001	0.4
6_gourmet_pos_6	0.001	0.001
6_gourmet_pos_7	0.001	0.001
6_gourmet_pos_8	0.001	0.4
6_gourmet_pos_9	0.001	0.4
6_gourmet_pos_10	0.001	0.001
6_gourmet_pos_11	0.2	0.001
6_gourmet_pos_12	0.001	0.001
6_gourmet_pos_13	0.001	0.4
6_gourmet_pos_14	0.06733333333333334	0.267
6_gourmet_pos_15	0.001	0.2
6_gourmet_pos_16	0.001	0.4
6_gourmet_pos_17	0.001	0.001
6_gourmet_pos_18	0.001	0.30000000000000004
6_gourmet_pos_19	0.001	0.2
6_gourmet_pos_20	0.2	0.001
6_gourmet_pos_21	0.001	0.6
6_gourmet_pos_22	0.001	0.30000000000000004
6_gourmet_pos_23	0.001	0.2
6_gourmet_pos_24	0.001	0.001
6_gourmet_pos_25	0.001	0.001
6_gourmet_pos_26	0.001	0.6
6_gourmet_pos_27	0.4	0.001
6_gourmet_pos_28	0.001	0.001
6_gourmet_pos_29	0.2	0.001
6_gourmet_pos_30	0.001	0.001
6_gourmet_pos_31	0.1005	0.1005
6_gourmet_pos_32	0.06733333333333334	0.40033333333333326
6_gourmet_pos_33	0.001	0.8
6_gourmet_pos_34	0.001	0.5
6_gourmet_pos_35	0.001	0.001
6_gourmet_pos_36	0.001	0.4
6_gourmet_pos_37	0.001	0.4
6_gourmet_pos_38	0.001	0.8
6_gourmet_pos_39	0.6	0.001
