1	pos	0.5	0.5375335120643432	0.08488063660477455	0.2	0.05387205387205387
1	pos	0.45	0.39812332439678283	0.5695110258868649	0.39812332439678283	1.0
1	pos	0.4	0.39812332439678283	0.5695110258868649	0.39812332439678283	1.0
1	neg	0.5	0.5375335120643432	0.6905829596412555	0.5780780780780781	0.8574610244988864
1	neg	0.45	0.6018766756032171	0.7514644351464435	0.6018766756032171	1.0
1	neg	0.4	0.6018766756032171	0.7514644351464435	0.6018766756032171	1.0
2	pos	0.5	0.5903954802259888	0.43359375	0.4530612244897959	0.4157303370786517
2	pos	0.45	0.3771186440677966	0.5476923076923076	0.3771186440677966	1.0
2	pos	0.4	0.3771186440677966	0.5476923076923076	0.3771186440677966	1.0
2	neg	0.5	0.5903954802259888	0.679203539823009	0.6630669546436285	0.6961451247165533
2	neg	0.45	0.6370056497175142	0.7682596934174931	0.6377245508982036	0.9659863945578231
2	neg	0.4	0.6228813559322034	0.7676240208877285	0.6228813559322034	1.0
3	pos	0.5	0.40898876404494383	0.14052287581699346	0.17479674796747968	0.11748633879781421
3	pos	0.45	0.41123595505617977	0.5828025477707006	0.41123595505617977	1.0
3	pos	0.4	0.41123595505617977	0.5828025477707006	0.41123595505617977	1.0
3	neg	0.5	0.40898876404494383	0.5496575342465754	0.4984472049689441	0.6125954198473282
3	neg	0.45	0.5887640449438202	0.7411598302687412	0.5887640449438202	1.0
3	neg	0.4	0.5887640449438202	0.7411598302687412	0.5887640449438202	1.0
4	pos	0.5	0.312015503875969	0.058355437665782495	0.16923076923076924	0.035256410256410256
4	pos	0.45	0.6046511627906976	0.7536231884057971	0.6046511627906976	1.0
4	pos	0.4	0.6046511627906976	0.7536231884057971	0.6046511627906976	1.0
4	neg	0.5	0.312015503875969	0.45801526717557256	0.3325942350332594	0.7352941176470589
4	neg	0.45	0.3953488372093023	0.5666666666666667	0.3953488372093023	1.0
4	neg	0.4	0.3953488372093023	0.5666666666666667	0.3953488372093023	1.0
5	pos	0.5	0.4218928164196123	0.25768667642752563	0.6197183098591549	0.16266173752310537
5	pos	0.45	0.6168757126567845	0.763046544428773	0.6168757126567845	1.0
5	pos	0.4	0.6168757126567845	0.763046544428773	0.6168757126567845	1.0
5	neg	0.5	0.4218928164196123	0.5266106442577031	0.3836734693877551	0.8392857142857143
5	neg	0.45	0.3831242873432155	0.5539983511953834	0.3831242873432155	1.0
5	neg	0.4	0.3831242873432155	0.5539983511953834	0.3831242873432155	1.0
6	pos	0.5	0.3955431754874652	0.04824561403508772	0.24444444444444444	0.0267639902676399
6	pos	0.45	0.637883008356546	0.744597249508841	0.6243822075782537	0.9221411192214112
6	pos	0.4	0.5724233983286908	0.7280779450841453	0.5724233983286908	1.0
6	neg	0.5	0.3955431754874652	0.5571428571428572	0.40564635958395245	0.8892508143322475
6	neg	0.45	0.4275766016713092	0.5990243902439024	0.4275766016713092	1.0
6	neg	0.4	0.4275766016713092	0.5990243902439024	0.4275766016713092	1.0
7	pos	0.5	0.596958174904943	0.5444126074498568	0.5053191489361702	0.5900621118012422
7	pos	0.45	0.40811153358681873	0.5796579657965797	0.40811153358681873	1.0
7	pos	0.4	0.40811153358681873	0.5796579657965797	0.40811153358681873	1.0
7	neg	0.5	0.596958174904943	0.6386363636363637	0.6803874092009685	0.6017130620985011
7	neg	0.45	0.5931558935361216	0.6957345971563982	0.6241496598639455	0.7858672376873662
7	neg	0.4	0.5893536121673004	0.7197231833910035	0.6037735849056604	0.8907922912205567
8	pos	0.5	0.4543239951278928	0.034482758620689655	0.09090909090909091	0.02127659574468085
8	pos	0.45	0.43239951278928135	0.5732600732600732	0.4371508379888268	0.8324468085106383
8	pos	0.4	0.440925700365408	0.5853658536585367	0.4432284541723666	0.8617021276595744
8	neg	0.5	0.4543239951278928	0.6196943972835314	0.4979536152796726	0.8202247191011236
8	neg	0.45	0.5420219244823387	0.7030015797788309	0.5420219244823387	1.0
8	neg	0.4	0.5420219244823387	0.7030015797788309	0.5420219244823387	1.0
9	pos	0.5	0.4470404984423676	0.082687338501292	0.23880597014925373	0.05
9	pos	0.45	0.4984423676012461	0.6652806652806652	0.4984423676012461	1.0
9	pos	0.4	0.4984423676012461	0.6652806652806652	0.4984423676012461	1.0
9	neg	0.5	0.4470404984423676	0.6042363433667782	0.47130434782608693	0.8416149068322981
9	neg	0.45	0.5015576323987538	0.6680497925311203	0.5015576323987538	1.0
9	neg	0.4	0.5015576323987538	0.6680497925311203	0.5015576323987538	1.0
10	pos	0.5	0.38714499252615847	0.10480349344978165	0.24	0.0670391061452514
10	pos	0.45	0.5351270553064275	0.6971762414800389	0.5351270553064275	1.0
10	pos	0.4	0.5351270553064275	0.6971762414800389	0.5351270553064275	1.0
10	neg	0.5	0.38714499252615847	0.5340909090909091	0.4130052724077329	0.7556270096463023
10	neg	0.45	0.4648729446935725	0.6346938775510205	0.4648729446935725	1.0
10	neg	0.4	0.4648729446935725	0.6346938775510205	0.4648729446935725	1.0
