3_cell_pos_1	positive
3_cell_pos_2	negative
3_cell_pos_3	negative
3_cell_pos_4	negative
3_cell_pos_5	negative
3_cell_pos_6	negative
3_cell_pos_7	negative
3_cell_pos_8	negative
3_cell_pos_9	negative
3_cell_pos_10	negative
3_cell_pos_11	negative
3_cell_pos_12	negative
3_cell_pos_13	negative
3_cell_pos_14	negative
3_cell_pos_15	negative
3_cell_pos_16	negative
3_cell_pos_17	negative
3_cell_pos_18	negative
3_cell_pos_19	negative
3_cell_pos_20	negative
3_cell_pos_21	negative
3_cell_pos_22	negative
3_cell_pos_23	negative
3_cell_pos_24	negative
3_cell_pos_25	negative
3_cell_pos_26	negative
3_cell_pos_27	negative
3_cell_pos_28	negative
3_cell_pos_29	negative
3_cell_pos_30	negative
3_cell_pos_31	negative
3_cell_pos_32	positive
3_cell_pos_33	positive
3_cell_pos_34	positive
3_cell_pos_35	positive
3_cell_pos_36	negative
3_cell_pos_37	negative
3_cell_pos_38	negative
3_cell_pos_39	negative
3_cell_pos_40	positive
3_cell_pos_41	positive
3_cell_pos_42	positive
3_cell_pos_43	positive
3_cell_pos_44	positive
3_cell_pos_45	negative
3_cell_pos_46	negative
3_cell_pos_47	positive
3_cell_pos_48	negative
3_cell_pos_49	negative
3_cell_pos_50	negative
3_cell_pos_51	negative
3_cell_pos_52	negative
3_cell_pos_53	negative
3_cell_pos_54	negative
3_cell_pos_55	negative
3_cell_pos_56	negative
3_cell_pos_57	negative
3_cell_pos_58	negative
3_cell_pos_59	negative
3_cell_pos_60	negative
3_cell_pos_61	negative
3_cell_pos_62	negative
3_cell_pos_63	positive
3_cell_pos_64	positive
3_cell_pos_65	positive
3_cell_pos_66	positive
3_cell_pos_67	positive
3_cell_pos_68	positive
3_cell_pos_69	positive
3_cell_pos_70	positive
3_cell_pos_71	positive
3_cell_pos_72	positive
3_cell_pos_73	positive
3_cell_pos_74	positive
3_cell_pos_75	positive
3_cell_pos_76	positive
3_cell_pos_77	positive
3_cell_pos_78	positive
3_cell_pos_79	positive
3_cell_pos_80	negative
3_cell_pos_81	positive
3_cell_pos_82	positive
3_cell_pos_83	positive
3_cell_pos_84	positive
3_cell_pos_85	positive
3_cell_pos_86	positive
3_cell_pos_87	positive
3_cell_pos_88	positive
3_cell_pos_89	positive
3_cell_pos_90	positive
3_cell_pos_91	positive
3_cell_pos_92	positive
3_cell_pos_93	positive
3_cell_pos_94	negative
3_cell_pos_95	negative
3_cell_pos_96	negative
3_cell_pos_97	negative
3_cell_pos_98	negative
3_cell_pos_99	negative
3_cell_pos_100	negative
3_cell_pos_101	negative
3_cell_pos_102	negative
3_cell_pos_103	negative
3_cell_pos_104	negative
3_cell_pos_105	negative
3_cell_pos_106	negative
3_cell_pos_107	negative
3_cell_pos_108	negative
3_cell_pos_109	negative
3_cell_pos_110	negative
3_cell_pos_111	negative
3_cell_pos_112	negative
3_cell_pos_113	negative
3_cell_pos_114	negative
3_cell_pos_115	negative
3_cell_pos_116	negative
3_cell_pos_117	negative
3_cell_pos_118	negative
3_cell_pos_119	negative
