17_cell_pos_1	positive
17_cell_pos_2	positive
17_cell_pos_3	positive
17_cell_pos_4	positive
17_cell_pos_5	positive
17_cell_pos_6	negative
17_cell_pos_7	positive
17_cell_pos_8	positive
17_cell_pos_9	positive
17_cell_pos_10	positive
17_cell_pos_11	negative
17_cell_pos_12	positive
17_cell_pos_13	positive
17_cell_pos_14	positive
17_cell_pos_15	positive
17_cell_pos_16	positive
17_cell_pos_17	positive
17_cell_pos_18	positive
17_cell_pos_19	positive
17_cell_pos_20	positive
17_cell_pos_21	positive
17_cell_pos_22	positive
17_cell_pos_23	positive
17_cell_pos_24	positive
17_cell_pos_25	positive
17_cell_pos_26	positive
17_cell_pos_27	positive
17_cell_pos_28	positive
17_cell_pos_29	positive
17_cell_pos_30	positive
17_cell_pos_31	positive
17_cell_pos_32	positive
17_cell_pos_33	negative
17_cell_pos_34	positive
17_cell_pos_35	positive
17_cell_pos_36	positive
17_cell_pos_37	negative
17_cell_pos_38	positive
17_cell_pos_39	positive
17_cell_pos_40	positive
17_cell_pos_41	positive
17_cell_pos_42	positive
17_cell_pos_43	positive
17_cell_pos_44	positive
17_cell_pos_45	positive
17_cell_pos_46	positive
17_cell_pos_47	positive
17_cell_pos_48	positive
17_cell_pos_49	positive
17_cell_pos_50	positive
17_cell_pos_51	positive
17_cell_pos_52	positive
17_cell_pos_53	positive
17_cell_pos_54	positive
17_cell_pos_55	negative
17_cell_pos_56	positive
17_cell_pos_57	positive
17_cell_pos_58	negative
17_cell_pos_59	positive
17_cell_pos_60	positive
17_cell_pos_61	positive
17_cell_pos_62	positive
17_cell_pos_63	negative
17_cell_pos_64	negative
17_cell_pos_65	negative
17_cell_pos_66	positive
17_cell_pos_67	negative
17_cell_pos_68	negative
17_cell_pos_69	negative
17_cell_pos_70	negative
17_cell_pos_71	negative
17_cell_pos_72	positive
17_cell_pos_73	positive
17_cell_pos_74	positive
