6_cell_pos_1	positive
6_cell_pos_2	positive
6_cell_pos_3	positive
6_cell_pos_4	positive
6_cell_pos_5	positive
6_cell_pos_6	positive
6_cell_pos_7	positive
6_cell_pos_8	positive
6_cell_pos_9	positive
6_cell_pos_10	positive
6_cell_pos_11	positive
6_cell_pos_12	negative
6_cell_pos_13	negative
6_cell_pos_14	negative
6_cell_pos_15	positive
6_cell_pos_16	positive
6_cell_pos_17	positive
6_cell_pos_18	positive
6_cell_pos_19	positive
6_cell_pos_20	positive
6_cell_pos_21	positive
6_cell_pos_22	positive
6_cell_pos_23	positive
6_cell_pos_24	positive
6_cell_pos_25	positive
6_cell_pos_26	positive
6_cell_pos_27	positive
6_cell_pos_28	positive
6_cell_pos_29	positive
6_cell_pos_30	positive
6_cell_pos_31	positive
6_cell_pos_32	positive
6_cell_pos_33	positive
6_cell_pos_34	positive
6_cell_pos_35	positive
6_cell_pos_36	negative
6_cell_pos_37	negative
6_cell_pos_38	positive
6_cell_pos_39	positive
6_cell_pos_40	positive
6_cell_pos_41	positive
6_cell_pos_42	positive
6_cell_pos_43	positive
6_cell_pos_44	positive
6_cell_pos_45	positive
6_cell_pos_46	positive
6_cell_pos_47	positive
6_cell_pos_48	positive
6_cell_pos_49	positive
6_cell_pos_50	positive
6_cell_pos_51	negative
6_cell_pos_52	negative
6_cell_pos_53	negative
6_cell_pos_54	positive
6_cell_pos_55	positive
6_cell_pos_56	positive
6_cell_pos_57	positive
6_cell_pos_58	positive
6_cell_pos_59	positive
6_cell_pos_60	negative
6_cell_pos_61	negative
6_cell_pos_62	negative
6_cell_pos_63	negative
6_cell_pos_64	negative
6_cell_pos_65	negative
6_cell_pos_66	positive
6_cell_pos_67	positive
6_cell_pos_68	negative
6_cell_pos_69	negative
6_cell_pos_70	negative
6_cell_pos_71	negative
6_cell_pos_72	positive
6_cell_pos_73	negative
6_cell_pos_74	negative
6_cell_pos_75	positive
6_cell_pos_76	positive
6_cell_pos_77	positive
6_cell_pos_78	positive
6_cell_pos_79	positive
6_cell_pos_80	negative
6_cell_pos_81	negative
6_cell_pos_82	positive
6_cell_pos_83	positive
6_cell_pos_84	positive
6_cell_pos_85	positive
6_cell_pos_86	positive
6_cell_pos_87	positive
6_cell_pos_88	positive
6_cell_pos_89	positive
6_cell_pos_90	negative
6_cell_pos_91	positive
6_cell_pos_92	positive
6_cell_pos_93	positive
6_cell_pos_94	positive
6_cell_pos_95	positive
