14_gourmet_neg_1	0.001	0.001
14_gourmet_neg_2	0.5003333333333333	0.1005
14_gourmet_neg_3	0.001	0.001
14_gourmet_neg_4	0.65	0.001
14_gourmet_neg_5	0.001	0.001
14_gourmet_neg_6	0.001	0.001
14_gourmet_neg_7	0.001	0.001
14_gourmet_neg_8	0.1005	0.3005
14_gourmet_neg_9	0.001	0.001
14_gourmet_neg_10	0.001	0.5
14_gourmet_neg_11	0.001	0.4
14_gourmet_neg_12	0.001	0.001
14_gourmet_neg_13	0.001	0.001
14_gourmet_neg_14	0.12575	0.6666666666666666
14_gourmet_neg_15	0.001	0.001
14_gourmet_neg_16	0.4	0.001
14_gourmet_neg_17	0.001	0.001
