13_gourmet_neg_1	0.125	0.4166666666666667
13_gourmet_neg_2	0.001	0.001
13_gourmet_neg_3	0.001	0.001
13_gourmet_neg_4	0.125	0.001
13_gourmet_neg_5	0.625	0.25
13_gourmet_neg_6	0.001	0.001
13_gourmet_neg_7	0.25	0.001
13_gourmet_neg_8	0.001	0.001
13_gourmet_neg_9	0.001	0.125
13_gourmet_neg_10	0.001	0.001
13_gourmet_neg_11	0.25	0.001
13_gourmet_neg_12	0.001	0.001
13_gourmet_neg_13	0.1875	0.1875
13_gourmet_neg_14	0.5625	0.375
13_gourmet_neg_15	0.001	0.375
13_gourmet_neg_16	0.001	0.1875
13_gourmet_neg_17	0.5	0.25
13_gourmet_neg_18	0.3125	0.001
13_gourmet_neg_19	0.001	0.001
13_gourmet_neg_20	0.125	0.1875
13_gourmet_neg_21	0.001	0.001
13_gourmet_neg_22	0.001	0.001
