3_gourmet_neg_1	negative	False	3_gourmet_neg_0	I must write quickly ,
3_gourmet_neg_2	negative	False	3_gourmet_neg_1	for soon , soon , the Milk will awake within me again .
3_gourmet_neg_3	negative	True	3_gourmet_neg_2	And it will know ,
3_gourmet_neg_4	negative	False	3_gourmet_neg_3	but you will have been warned .
3_gourmet_neg_5	negative	True	3_gourmet_neg_4	The Milk will punish me ,
3_gourmet_neg_6	negative	False	3_gourmet_neg_5	but it knows
3_gourmet_neg_7	negative	False	3_gourmet_neg_6	it must have a host ,
3_gourmet_neg_8	negative	False	3_gourmet_neg_7	so I will survive -
3_gourmet_neg_9	negative	False	3_gourmet_neg_8	tormented and trapped within myself ,
3_gourmet_neg_10	negative	False	3_gourmet_neg_9	but I will continue to exist ,
3_gourmet_neg_11	negative	False	3_gourmet_neg_10	though I live in nightmare now .
3_gourmet_neg_12	negative	False	3_gourmet_neg_11	Beware !
3_gourmet_neg_13	negative	False	3_gourmet_neg_12	Beware the Milk !
3_gourmet_neg_14	negative	False	3_gourmet_neg_13	For the Milk lives .
3_gourmet_neg_15	positive	False	3_gourmet_neg_14	I too was once tempted by the smooth , sweet creaminess of Tuscan Milk , 1 Gallon , 128 Fl Oz .
3_gourmet_neg_16	positive	False	3_gourmet_neg_15	I too read the odes
3_gourmet_neg_17	positive	False	3_gourmet_neg_16	written to its greatness ,
3_gourmet_neg_18	negative	False	3_gourmet_neg_17	not knowing
3_gourmet_neg_19	negative	False	3_gourmet_neg_18	that the Milk was forcing it 's hosts
3_gourmet_neg_20	negative	False	3_gourmet_neg_19	to speak of the goodness of the Milk that the Milk might spread ,
3_gourmet_neg_21	negative	False	3_gourmet_neg_20	that it might acquire new hosts in which to live ,
3_gourmet_neg_22	negative	False	3_gourmet_neg_21	and to spread ,
3_gourmet_neg_23	negative	False	3_gourmet_neg_22	to spread ,
3_gourmet_neg_24	negative	False	3_gourmet_neg_23	to spread .
3_gourmet_neg_25	negative	False	3_gourmet_neg_24	Beware the sweet seduction of the Milk !
3_gourmet_neg_26	positive	False	3_gourmet_neg_25	Ah - the bittersweet memories
3_gourmet_neg_27	positive	False	3_gourmet_neg_26	of that first gallon .
3_gourmet_neg_28	positive	False	3_gourmet_neg_27	How smooth , how creamy , how exhilarating , uplifting , fulfilling and enlightening !
3_gourmet_neg_29	positive	False	3_gourmet_neg_28	How free it made me feel !
3_gourmet_neg_30	negative	False	3_gourmet_neg_29	But then came that terrible moment
3_gourmet_neg_31	negative	False	3_gourmet_neg_30	when in my home town supermarket ,
3_gourmet_neg_32	negative	False	3_gourmet_neg_31	I reached for a gallon of store brand milk ,
3_gourmet_neg_33	negative	False	3_gourmet_neg_32	and felt the pain .
3_gourmet_neg_34	negative	False	3_gourmet_neg_33	Oh , the pain the Milk can give !
3_gourmet_neg_35	negative	False	3_gourmet_neg_34	Equal in intensity to the first joy that the Milk can give , but pain !
3_gourmet_neg_36	negative	False	3_gourmet_neg_35	Terrible pain !
3_gourmet_neg_37	negative	False	3_gourmet_neg_36	Words alone can not describe it !
3_gourmet_neg_38	negative	False	3_gourmet_neg_37	And now ,
3_gourmet_neg_39	negative	False	3_gourmet_neg_38	I live in fear of the Milk , a Slave to the joy
3_gourmet_neg_40	negative	False	3_gourmet_neg_39	and the pain
3_gourmet_neg_41	negative	False	3_gourmet_neg_40	it can give .
3_gourmet_neg_42	negative	False	3_gourmet_neg_41	Oh , the shame
3_gourmet_neg_43	negative	False	3_gourmet_neg_42	I feel
3_gourmet_neg_44	negative	False	3_gourmet_neg_43	that I must come to the Milk like a supplicant ,
3_gourmet_neg_45	negative	False	3_gourmet_neg_44	begging for the pleasure
3_gourmet_neg_46	negative	False	3_gourmet_neg_45	it can give .
3_gourmet_neg_47	negative	False	3_gourmet_neg_46	And the cowardice that I feel ,
3_gourmet_neg_48	negative	False	3_gourmet_neg_47	knowing
3_gourmet_neg_49	negative	False	3_gourmet_neg_48	that I can not face the pain it can inflict .
3_gourmet_neg_50	negative	False	3_gourmet_neg_49	Beware !
3_gourmet_neg_51	negative	False	3_gourmet_neg_50	Do not let this be your fate !
3_gourmet_neg_52	negative	False	3_gourmet_neg_51	And now ,
3_gourmet_neg_53	negative	False	3_gourmet_neg_52	I must go . . .
3_gourmet_neg_54	negative	False	3_gourmet_neg_53	the Milk stirs inside me ,
3_gourmet_neg_55	negative	False	3_gourmet_neg_54	and it will be angry .
3_gourmet_neg_56	negative	False	3_gourmet_neg_55	But perhaps , perhaps ,
3_gourmet_neg_57	negative	False	3_gourmet_neg_56	it is not too late for you . . .
