8_cell_neg_1	0.001
8_cell_neg_2	0.6
8_cell_neg_3	0.001
8_cell_neg_4	0.2
8_cell_neg_5	0.001
8_cell_neg_6	0.001
8_cell_neg_7	0.001
8_cell_neg_8	0.001
8_cell_neg_9	0.4
8_cell_neg_10	0.2005
8_cell_neg_11	0.001
8_cell_neg_12	0.3333333333333333
8_cell_neg_13	0.001
8_cell_neg_14	0.001
8_cell_neg_15	0.001
8_cell_neg_16	0.001
8_cell_neg_17	0.001
8_cell_neg_18	0.001
8_cell_neg_19	0.001
8_cell_neg_20	0.001
8_cell_neg_21	0.001
8_cell_neg_22	0.001
8_cell_neg_23	0.001
8_cell_neg_24	0.2
8_cell_neg_25	0.001
8_cell_neg_26	0.001
8_cell_neg_27	0.001
8_cell_neg_28	0.001
8_cell_neg_29	0.001
8_cell_neg_30	0.001
8_cell_neg_31	0.001
8_cell_neg_32	0.001
8_cell_neg_33	0.001
8_cell_neg_34	0.4
8_cell_neg_35	0.001
8_cell_neg_36	0.001
8_cell_neg_37	0.6
8_cell_neg_38	0.001
8_cell_neg_39	0.001
8_cell_neg_40	0.001
8_cell_neg_41	0.4
8_cell_neg_42	0.001
8_cell_neg_43	0.001
8_cell_neg_44	0.001
8_cell_neg_45	0.001
8_cell_neg_46	0.001
8_cell_neg_47	0.4
8_cell_neg_48	0.001
8_cell_neg_49	0.001
8_cell_neg_50	0.001
8_cell_neg_51	0.1005
8_cell_neg_52	0.001
8_cell_neg_53	0.001
8_cell_neg_54	0.8
9_cell_pos_1	0.001
9_cell_pos_2	0.001
9_cell_pos_3	0.001
9_cell_pos_4	0.30000000000000004
9_cell_pos_5	0.001
9_cell_pos_6	0.001
9_cell_pos_7	0.001
9_cell_pos_8	0.001
9_cell_pos_9	0.001
9_cell_pos_10	0.001
9_cell_pos_11	0.001
9_cell_pos_12	0.001
9_cell_pos_13	0.001
9_cell_pos_14	0.4
9_cell_pos_15	0.4
9_cell_pos_16	0.001
9_cell_pos_17	0.001
9_cell_pos_18	0.001
9_cell_pos_19	0.2
9_cell_pos_20	1.0
9_cell_pos_21	0.001
9_cell_pos_22	0.001
9_cell_pos_23	0.001
9_cell_pos_24	0.2
9_cell_pos_25	0.2
9_cell_pos_26	0.2
9_cell_pos_27	0.001
9_cell_pos_28	0.001
9_cell_pos_29	0.2
9_cell_pos_30	0.2
9_cell_pos_31	0.001
9_cell_pos_32	0.001
9_cell_pos_33	0.001
9_cell_pos_34	0.001
9_cell_pos_35	0.1005
9_cell_pos_36	0.001
9_cell_pos_37	0.001
9_cell_pos_38	0.001
9_cell_pos_39	0.001
9_cell_pos_40	0.001
9_cell_pos_41	0.001
9_cell_pos_42	0.001
9_cell_pos_43	0.2
9_cell_pos_44	0.001
9_cell_pos_45	0.4
9_cell_pos_46	0.001
9_cell_pos_47	0.001
9_cell_pos_48	0.001
9_cell_pos_49	0.001
9_cell_pos_50	0.001
9_cell_pos_51	0.001
9_cell_pos_52	0.001
9_cell_pos_53	0.001
9_cell_pos_54	0.001
9_cell_pos_55	0.001
9_cell_pos_56	0.001
9_cell_pos_57	0.001
9_cell_pos_58	0.001
9_cell_pos_59	0.001
9_cell_pos_60	0.2
9_cell_pos_61	0.001
9_cell_pos_62	0.001
9_cell_pos_63	0.001
9_cell_pos_64	0.001
9_cell_pos_65	0.001
9_cell_pos_66	0.001
9_cell_pos_67	0.001
9_cell_pos_68	0.001
9_cell_pos_69	0.001
9_cell_pos_70	0.001
9_cell_pos_71	0.001
9_cell_pos_72	0.001
9_cell_pos_73	0.001
9_cell_pos_74	0.001
9_cell_pos_75	0.001
9_cell_pos_76	0.4
9_cell_pos_77	0.6
9_cell_pos_78	0.6
9_cell_pos_79	0.001
9_cell_pos_80	0.8
9_cell_pos_81	0.001
9_cell_pos_82	0.001
9_cell_pos_83	0.001
9_cell_pos_84	0.001
9_cell_pos_85	0.001
9_cell_pos_86	0.001
9_cell_pos_87	0.001
9_cell_pos_88	1.0
9_cell_pos_89	0.06733333333333334
9_cell_pos_90	0.001
9_cell_pos_91	0.001
9_cell_pos_92	0.001
9_cell_pos_93	0.001
4_kitchen_pos_1	0.001
4_kitchen_pos_2	0.4
4_kitchen_pos_3	0.001
4_kitchen_pos_4	0.001
4_kitchen_pos_5	0.4
4_kitchen_pos_6	0.001
4_kitchen_pos_7	0.6
4_kitchen_pos_8	0.001
4_kitchen_pos_9	0.4
4_kitchen_pos_10	0.001
4_kitchen_pos_11	0.001
4_kitchen_pos_12	0.001
4_kitchen_pos_13	0.001
4_kitchen_pos_14	0.001
4_kitchen_pos_15	0.6
4_kitchen_pos_16	0.001
4_kitchen_pos_17	0.001
4_kitchen_pos_18	0.001
4_kitchen_pos_19	0.001
4_kitchen_pos_20	0.001
4_kitchen_pos_21	0.001
4_kitchen_pos_22	0.2
4_kitchen_pos_23	0.001
4_kitchen_pos_24	0.001
4_kitchen_pos_25	0.001
4_kitchen_pos_26	0.001
4_kitchen_pos_27	0.001
4_kitchen_pos_28	0.4
4_kitchen_pos_29	0.001
4_kitchen_pos_30	0.001
4_kitchen_pos_31	0.001
4_kitchen_pos_32	0.2
4_kitchen_pos_33	0.001
4_kitchen_pos_34	0.001
4_kitchen_pos_35	0.001
4_kitchen_pos_36	0.001
4_kitchen_pos_37	0.5
4_kitchen_pos_38	0.001
4_kitchen_pos_39	0.6
4_kitchen_pos_40	0.2
4_kitchen_pos_41	0.001
4_kitchen_pos_42	0.001
4_kitchen_pos_43	0.001
4_kitchen_pos_44	0.001
4_kitchen_pos_45	0.001
4_kitchen_pos_46	0.2
4_kitchen_pos_47	0.001
4_kitchen_pos_48	0.001
4_kitchen_pos_49	0.001
4_kitchen_pos_50	0.001
4_kitchen_pos_51	0.001
4_kitchen_pos_52	0.8
4_kitchen_pos_53	0.5
4_kitchen_pos_54	0.001
4_kitchen_pos_55	0.001
4_kitchen_pos_56	0.001
4_kitchen_pos_57	0.001
4_kitchen_pos_58	0.001
4_kitchen_pos_59	0.001
4_kitchen_pos_60	0.001
4_kitchen_pos_61	0.001
4_kitchen_pos_62	0.001
4_kitchen_pos_63	0.001
4_kitchen_pos_64	0.001
4_kitchen_pos_65	0.001
4_kitchen_pos_66	0.001
4_kitchen_pos_67	0.001
4_kitchen_pos_68	0.001
4_kitchen_pos_69	0.001
4_kitchen_pos_70	0.4
4_kitchen_pos_71	0.2
4_kitchen_pos_72	0.001
4_kitchen_pos_73	0.001
4_kitchen_pos_74	0.001
4_kitchen_pos_75	0.001
4_kitchen_pos_76	0.001
4_kitchen_pos_77	0.4
4_kitchen_pos_78	0.001
4_kitchen_pos_79	0.4
4_kitchen_pos_80	0.001
4_kitchen_pos_81	0.4
4_kitchen_pos_82	0.4
4_kitchen_pos_83	0.001
4_kitchen_pos_84	0.2
4_kitchen_pos_85	0.4666666666666666
4_kitchen_pos_86	0.001
4_kitchen_pos_87	0.001
4_kitchen_pos_88	0.001
4_kitchen_pos_89	0.8
9_kitchen_neg_1	0.4
9_kitchen_neg_2	0.001
9_kitchen_neg_3	0.001
9_kitchen_neg_4	0.001
9_kitchen_neg_5	0.4666666666666666
9_kitchen_neg_6	0.001
9_kitchen_neg_7	0.001
9_kitchen_neg_8	0.4
9_kitchen_neg_9	0.001
9_kitchen_neg_10	0.001
9_kitchen_neg_11	0.001
9_kitchen_neg_12	0.001
9_kitchen_neg_13	0.001
9_kitchen_neg_14	0.001
9_kitchen_neg_15	0.2005
9_kitchen_neg_16	0.001
9_kitchen_neg_17	0.001
9_kitchen_neg_18	0.001
9_kitchen_neg_19	0.001
9_kitchen_neg_20	0.001
9_kitchen_neg_21	0.4
9_kitchen_neg_22	0.001
9_kitchen_neg_23	0.001
9_kitchen_neg_24	0.001
9_kitchen_neg_25	0.001
9_kitchen_neg_26	0.001
9_kitchen_neg_27	0.2
9_kitchen_neg_28	0.001
9_kitchen_neg_29	0.001
9_kitchen_neg_30	0.001
9_kitchen_neg_31	0.001
9_kitchen_neg_32	0.001
9_kitchen_neg_33	0.30000000000000004
9_kitchen_neg_34	0.001
9_kitchen_neg_35	0.001
9_kitchen_neg_36	0.4
9_kitchen_neg_37	0.6
9_kitchen_neg_38	0.001
9_kitchen_neg_39	0.001
9_kitchen_neg_40	0.001
9_kitchen_neg_41	0.001
9_kitchen_neg_42	0.001
9_kitchen_neg_43	0.4
9_kitchen_neg_44	0.001
19_gourmet_pos_1	0.001
19_gourmet_pos_2	0.001
19_gourmet_pos_3	0.001
19_gourmet_pos_4	0.001
19_gourmet_pos_5	0.001
19_gourmet_pos_6	0.8
19_gourmet_pos_7	0.001
19_gourmet_pos_8	0.6
19_gourmet_pos_9	0.2
19_gourmet_pos_10	0.3005
19_gourmet_pos_11	0.2
19_gourmet_pos_12	1.0
19_gourmet_pos_13	0.8
19_gourmet_pos_14	0.001
19_gourmet_pos_15	0.001
19_gourmet_pos_16	0.001
19_gourmet_pos_17	0.001
19_gourmet_pos_18	0.001
19_gourmet_pos_19	0.001
19_gourmet_pos_20	0.001
19_gourmet_pos_21	0.001
19_gourmet_pos_22	0.001
19_gourmet_pos_23	0.4
19_gourmet_pos_24	1.0
19_gourmet_pos_25	0.2
19_gourmet_pos_26	0.001
19_gourmet_pos_27	0.001
19_gourmet_pos_28	0.2
19_gourmet_pos_29	0.001
19_gourmet_pos_30	0.001
19_gourmet_pos_31	0.001
19_gourmet_pos_32	0.001
19_gourmet_pos_33	0.001
19_gourmet_pos_34	0.001
19_gourmet_pos_35	0.001
19_gourmet_pos_36	0.001
19_gourmet_pos_37	0.3339999999999999
19_gourmet_pos_38	0.001
19_gourmet_pos_39	0.001
19_gourmet_pos_40	0.001
4_gourmet_neg_1	0.001
4_gourmet_neg_2	0.2
4_gourmet_neg_3	0.001
4_gourmet_neg_4	0.4
4_gourmet_neg_5	0.2
4_gourmet_neg_6	0.001
4_gourmet_neg_7	0.2
4_gourmet_neg_8	0.4
4_gourmet_neg_9	0.001
4_gourmet_neg_10	0.001
4_gourmet_neg_11	0.001
4_gourmet_neg_12	0.4
4_gourmet_neg_13	0.001
4_gourmet_neg_14	0.001
4_gourmet_neg_15	0.001
4_gourmet_neg_16	0.001
4_gourmet_neg_17	0.001
4_gourmet_neg_18	0.001
4_gourmet_neg_19	0.001
4_gourmet_neg_20	0.001
4_gourmet_neg_21	0.2
4_gourmet_neg_22	0.5
4_gourmet_neg_23	0.001
4_gourmet_neg_24	0.001
4_gourmet_neg_25	0.001
4_gourmet_neg_26	0.001
4_gourmet_neg_27	0.001
4_gourmet_neg_28	0.001
4_gourmet_neg_29	0.001
4_gourmet_neg_30	0.001
4_gourmet_neg_31	0.001
4_gourmet_neg_32	0.4
4_gourmet_neg_33	0.001
4_gourmet_neg_34	0.001
4_gourmet_neg_35	0.001
4_gourmet_neg_36	0.001
4_gourmet_neg_37	0.001
4_gourmet_neg_38	0.001
19_cell_neg_1	0.001
19_cell_neg_2	0.001
19_cell_neg_3	0.001
19_cell_neg_4	0.2
19_cell_neg_5	0.4
19_cell_neg_6	0.001
19_cell_neg_7	0.001
19_cell_neg_8	0.001
19_cell_neg_9	0.001
19_cell_neg_10	0.001
19_cell_neg_11	0.001
19_cell_neg_12	0.001
19_cell_neg_13	0.001
19_cell_neg_14	0.2
19_cell_neg_15	0.001
19_cell_neg_16	0.001
19_cell_neg_17	0.001
19_cell_neg_18	0.4
19_cell_neg_19	0.001
19_cell_neg_20	0.001
19_cell_neg_21	0.1005
19_cell_neg_22	0.001
19_cell_neg_23	0.001
19_cell_neg_24	0.2
19_cell_neg_25	0.001
19_cell_neg_26	0.2
19_cell_neg_27	0.6
19_cell_neg_28	0.001
19_cell_neg_29	0.001
19_cell_neg_30	0.2
19_cell_neg_31	0.001
19_cell_neg_32	0.4
19_cell_neg_33	0.4
19_cell_neg_34	0.001
19_cell_neg_35	0.001
19_cell_neg_36	0.001
20_cell_pos_1	0.001
20_cell_pos_2	0.001
20_cell_pos_3	0.001
20_cell_pos_4	0.001
20_cell_pos_5	0.001
20_cell_pos_6	0.2
20_cell_pos_7	0.001
20_cell_pos_8	0.001
20_cell_pos_9	0.001
20_cell_pos_10	0.001
20_cell_pos_11	0.2
20_cell_pos_12	0.001
20_cell_pos_13	0.001
20_cell_pos_14	0.2
20_cell_pos_15	0.2
20_cell_pos_16	0.001
20_cell_pos_17	0.001
20_cell_pos_18	0.2
20_cell_pos_19	0.001
20_cell_pos_20	0.001
20_cell_pos_21	0.001
20_cell_pos_22	0.001
20_cell_pos_23	0.001
20_cell_pos_24	0.001
20_cell_pos_25	0.4
20_cell_pos_26	0.5
20_cell_pos_27	0.001
20_cell_pos_28	0.001
20_cell_pos_29	0.2
20_cell_pos_30	0.001
20_cell_pos_31	0.001
20_cell_pos_32	0.001
20_cell_pos_33	0.001
20_cell_pos_34	0.001
20_cell_pos_35	0.001
20_cell_pos_36	0.001
20_cell_pos_37	0.2
20_cell_pos_38	0.001
20_cell_pos_39	0.001
20_cell_pos_40	0.001
20_cell_pos_41	0.4
20_cell_pos_42	0.001
20_cell_pos_43	0.001
20_cell_pos_44	0.001
20_cell_pos_45	0.001
20_cell_pos_46	0.001
20_cell_pos_47	0.001
20_cell_pos_48	0.001
20_cell_pos_49	0.001
20_cell_pos_50	0.1005
20_cell_pos_51	0.0408
20_cell_pos_52	0.4
20_cell_pos_53	0.001
20_cell_pos_54	0.001
20_cell_pos_55	0.001
20_cell_pos_56	0.3005
20_cell_pos_57	1.0
20_cell_pos_58	0.4669999999999999
20_cell_pos_59	1.0
20_cell_pos_60	0.001
20_cell_pos_61	0.001
20_cell_pos_62	1.0
20_cell_pos_63	0.001
20_cell_pos_64	0.001
20_cell_pos_65	0.001
20_cell_pos_66	0.001
20_cell_pos_67	0.6
20_cell_pos_68	0.2
20_cell_pos_69	0.001
20_cell_pos_70	0.001
9_kitchen_pos_1	0.001
9_kitchen_pos_2	0.001
9_kitchen_pos_3	0.001
9_kitchen_pos_4	0.001
9_kitchen_pos_5	0.4
9_kitchen_pos_6	0.26666666666666666
9_kitchen_pos_7	0.001
9_kitchen_pos_8	0.001
9_kitchen_pos_9	0.001
9_kitchen_pos_10	0.001
9_kitchen_pos_11	0.001
9_kitchen_pos_12	0.001
9_kitchen_pos_13	0.4
9_kitchen_pos_14	0.001
9_kitchen_pos_15	0.001
9_kitchen_pos_16	0.001
9_kitchen_pos_17	0.001
9_kitchen_pos_18	0.001
9_kitchen_pos_19	0.001
9_kitchen_pos_20	0.001
9_kitchen_pos_21	0.2
9_kitchen_pos_22	0.001
