18_cell_neg_1	negative
18_cell_neg_2	negative
18_cell_neg_3	negative
18_cell_neg_4	negative
18_cell_neg_5	positive
18_cell_neg_6	positive
18_cell_neg_7	positive
18_cell_neg_8	positive
18_cell_neg_9	positive
18_cell_neg_10	positive
18_cell_neg_11	negative
18_cell_neg_12	negative
18_cell_neg_13	negative
18_cell_neg_14	negative
18_cell_neg_15	negative
18_cell_neg_16	negative
18_cell_neg_17	negative
18_cell_neg_18	negative
18_cell_neg_19	negative
18_cell_neg_20	negative
18_cell_neg_21	negative
18_cell_neg_22	negative
18_cell_neg_23	negative
18_cell_neg_24	negative
18_cell_neg_25	negative
18_cell_neg_26	negative
18_cell_neg_27	negative
18_cell_neg_28	negative
18_cell_neg_29	negative
18_cell_neg_30	negative
18_cell_neg_31	negative
18_cell_neg_32	negative
18_cell_neg_33	negative
18_cell_neg_34	positive
18_cell_neg_35	negative
18_cell_neg_36	negative
18_cell_neg_37	negative
18_cell_neg_38	negative
18_cell_neg_39	negative
