14_cell_neg_2	0.001
14_cell_neg_3	0.001
14_cell_neg_4	0.001
14_cell_neg_5	1.0
14_cell_neg_6	0.001
14_cell_neg_7	0.001
14_cell_neg_8	0.001
14_cell_neg_9	0.001
14_cell_neg_10	0.001
14_cell_neg_11	0.001
14_cell_neg_12	0.001
14_cell_neg_13	0.001
14_cell_neg_14	0.001
14_cell_neg_15	1.0
14_cell_neg_16	0.001
14_cell_neg_17	1.0
14_cell_neg_18	0.001
14_cell_neg_19	1.0
14_cell_neg_20	0.001
14_cell_neg_21	0.001
14_cell_neg_22	0.001
14_cell_neg_23	0.001
14_cell_neg_24	0.001
14_cell_neg_25	0.001
14_cell_neg_26	0.001
14_cell_neg_27	0.001
14_cell_neg_28	0.001
14_cell_neg_29	0.001
14_cell_neg_30	0.001
14_cell_neg_31	0.001
14_cell_neg_32	1.0
14_cell_neg_33	0.001
14_cell_neg_34	0.001
14_cell_neg_35	0.001
14_cell_neg_36	0.001
14_cell_neg_37	1.0
14_cell_neg_38	0.001
14_cell_neg_39	1.0
14_cell_neg_40	0.001
14_cell_neg_41	0.001
14_cell_neg_42	0.001
14_cell_neg_43	0.001
14_cell_neg_44	0.001
14_cell_neg_45	0.001
14_cell_neg_46	0.001
14_cell_neg_47	1.0
14_cell_neg_48	0.001
14_cell_neg_49	0.001
3_cell_pos_1	0.001
3_cell_pos_2	0.001
3_cell_pos_3	0.001
3_cell_pos_4	0.001
3_cell_pos_5	0.001
3_cell_pos_6	1.0
3_cell_pos_7	1.0
3_cell_pos_8	0.001
3_cell_pos_9	0.001
3_cell_pos_10	0.001
3_cell_pos_11	0.001
3_cell_pos_12	0.001
3_cell_pos_13	0.001
3_cell_pos_14	0.001
3_cell_pos_15	0.001
3_cell_pos_16	0.001
3_cell_pos_17	0.001
3_cell_pos_18	0.001
3_cell_pos_19	0.001
3_cell_pos_20	0.001
3_cell_pos_21	0.001
3_cell_pos_22	0.001
3_cell_pos_23	0.001
3_cell_pos_24	0.001
3_cell_pos_25	0.001
3_cell_pos_26	0.001
3_cell_pos_27	1.0
3_cell_pos_28	0.001
3_cell_pos_29	0.001
3_cell_pos_30	0.001
3_cell_pos_31	0.001
