0	1_gourmet_neg_1	0.16025759263986855	0.8397424073601314
1	1_gourmet_neg_2	0.09636834096861273	0.9036316590313872
2	1_gourmet_neg_3	0.14829243656261262	0.8764229695311562
3	1_gourmet_neg_4	0.12007168458781362	0.8799283154121864
4	1_gourmet_neg_5	0.18051529790660226	0.8194847020933977
5	1_gourmet_neg_6	0.07546976908161467	0.9245302309183853
6	1_gourmet_neg_7	0.13043478260869565	0.8695652173913043
7	1_gourmet_neg_8	0.16195324283559578	0.8704374057315233
8	1_gourmet_neg_9	0.6750757575757576	0.18323232323232322
9	1_gourmet_neg_10	0.14424202516827628	0.8557579748317237
10	1_gourmet_neg_11	0.1496746695918693	0.8503253304081305
11	1_gourmet_neg_12	0.1402960165043291	0.859703983495671
12	1_gourmet_neg_13	0.30619023793640204	0.6938097620635979
13	1_gourmet_neg_14	0.2931192660550459	0.6853211009174311
14	1_gourmet_neg_15	0.20555555555555555	0.8972222222222223
15	1_gourmet_neg_16	0.22084017422723187	0.8570758083500449
16	1_gourmet_neg_17	0.6580486645002774	0.3419513354997226
17	1_gourmet_neg_18	0.07828788215712833	0.9217121178428717
18	1_gourmet_neg_19	0.5933333657974801	0.4066666342025199
19	1_gourmet_neg_20	0.17078466606768494	0.8292153339323152
20	1_gourmet_neg_21	0.13190580070123903	0.868094199298761
21	1_gourmet_neg_22	0.2319340672565006	0.8800599388577268
22	1_gourmet_neg_23	0.1531390152430031	0.8747044420739065
23	1_gourmet_neg_24	0.13043478260869565	0.8695652173913043
24	1_gourmet_neg_25	0.19551326108027137	0.8044867389197287
25	1_gourmet_neg_26	0.1634920634920635	0.8773809523809523
26	1_gourmet_neg_27	0.24034429930656348	0.7596557006934366
27	1_gourmet_neg_28	0.1587757867374592	0.8412242132625408
28	1_gourmet_neg_29	0.1111111111111111	0.9444444444444444
29	1_gourmet_neg_30	0.10611697670521199	0.9204122674710911
30	1_gourmet_neg_31	0.38461538461538464	0.8076923076923077
31	1_gourmet_neg_32	0.22929545623007933	0.7707045437699206
32	1_gourmet_neg_33	0.6323529411764706	0.588235294117647
33	1_gourmet_neg_34	0.05555555555555555	0.9444444444444444
34	1_gourmet_neg_35	0.2765151515151515	0.7787878787878787
35	1_gourmet_neg_36	0.10607071380920614	0.8939292861907938
36	1_gourmet_neg_37	0.22330097087378642	0.7766990291262136
37	1_gourmet_neg_38	0.1068840579710145	0.8931159420289855
38	1_gourmet_neg_39	0.23076923076923078	0.8846153846153846
39	1_gourmet_neg_40	0.11405340928548247	0.9087572725716141
40	1_gourmet_neg_41	0.001	1.0
41	1_gourmet_neg_42	0.13311247063082562	0.8668875293691742
42	1_gourmet_neg_43	0.747996630805337	0.1275042114933288
43	1_gourmet_neg_44	0.21227998152614566	0.8407900138553908
44	1_gourmet_neg_45	0.001	0.001
45	1_gourmet_neg_46	0.15515096985895369	0.8448490301410464
46	1_gourmet_neg_47	0.13874224903636667	0.8810780722545429
47	1_gourmet_neg_48	0.25598290598290596	0.7440170940170939
48	1_gourmet_neg_49	0.13328806522609044	0.8889266123115913
49	1_gourmet_neg_50	0.078125	0.921875
50	1_gourmet_neg_51	0.13043478260869565	0.9347826086956521
51	1_gourmet_neg_52	0.08333333333333333	0.9583333333333333
52	1_gourmet_neg_53	0.5652173913043478	0.8695652173913043
53	1_gourmet_neg_54	0.19230769230769232	0.8076923076923077
54	1_gourmet_neg_55	0.30514705882352944	0.6948529411764706
55	1_gourmet_neg_56	0.10607071380920614	0.8939292861907938
56	1_gourmet_neg_57	0.16666666666666666	0.8333333333333334
57	1_gourmet_neg_58	0.15384615384615385	0.8461538461538461
58	1_gourmet_neg_59	0.18493842685764117	0.8150615731423589
59	1_gourmet_neg_60	0.6672411707789067	0.19367843896145784
60	1_gourmet_neg_61	0.10607071380920614	0.8939292861907938
61	1_gourmet_neg_62	0.08081313468238085	0.9461245768784128
62	1_gourmet_neg_63	0.16	0.84
63	1_gourmet_neg_64	0.13292011019283745	0.8670798898071626
64	1_gourmet_neg_65	0.15723905723905723	0.8427609427609427
65	1_gourmet_neg_66	0.14344075537537848	0.8565592446246215
66	1_gourmet_neg_67	0.48162474593495935	0.4411670054200542
67	1_gourmet_neg_68	0.20555555555555555	0.8972222222222221
68	1_gourmet_neg_69	0.15747934393883342	0.8425206560611667
69	1_gourmet_neg_70	0.1254814425770308	0.9058889180672269
70	1_gourmet_neg_71	0.33249253094323516	0.6510089628681178
71	1_gourmet_neg_72	0.14357487922705311	0.8803542673107891
72	1_gourmet_neg_73	0.15053763440860216	0.8494623655913979
73	1_gourmet_neg_74	0.10607071380920614	0.8939292861907938
74	1_gourmet_neg_75	0.19044169801576025	0.8441840652598324
75	1_gourmet_neg_76	0.1600552602693803	0.8399447397306198
76	1_gourmet_neg_77	0.11949685534591195	0.940251572327044
77	1_gourmet_neg_78	0.12572442421653682	0.8899911288105302
78	1_gourmet_neg_79	0.15799278846153847	0.8736057692307693
79	1_gourmet_neg_80	0.001	0.001
80	1_gourmet_neg_81	0.15053763440860216	0.8494623655913979
81	1_gourmet_neg_82	0.14462047393238492	0.9096122037922594
82	1_gourmet_neg_83	0.22774937596006145	0.8178004992319508
83	1_gourmet_neg_84	0.11521739130434783	0.8847826086956522
84	1_gourmet_neg_85	0.4149865342326983	0.5025201986509524
85	1_gourmet_neg_86	0.10607071380920614	0.8939292861907938
86	1_gourmet_neg_87	0.10334442317625255	0.9311037178824982
87	1_gourmet_neg_88	0.2624800729111477	0.8194665856542804
88	1_gourmet_neg_89	0.1525543810579106	0.8692391019503622
89	1_gourmet_neg_90	0.15477321985907316	0.8690334751761586
90	1_gourmet_neg_91	0.05303030303030303	0.946969696969697
91	1_gourmet_neg_92	0.10607071380920614	0.8939292861907938
92	1_gourmet_neg_93	0.15776499005399258	0.8737880079568059
93	1_gourmet_neg_94	0.17857846340660816	0.8571372292747135
94	1_gourmet_neg_95	0.15888173032673725	0.8411182696732629
95	1_gourmet_neg_96	0.18131615278416935	0.8186838472158307
96	1_gourmet_neg_97	0.3771186440677966	0.6228813559322034
97	1_gourmet_neg_98	0.1111111111111111	0.8888888888888888
98	1_gourmet_neg_99	0.11067193675889328	0.8893280632411067
99	1_gourmet_neg_100	0.08227106227106228	0.9177289377289378
100	1_gourmet_neg_101	0.16666666666666666	0.8333333333333334
