0	13_kitchen_neg_1	0.567863148167797	0.43213685183220285
1	13_kitchen_neg_2	0.582089552238806	0.417910447761194
2	13_kitchen_neg_3	0.526795788249783	0.47320421175021704
3	13_kitchen_neg_4	0.4144144144144144	0.5855855855855856
4	13_kitchen_neg_5	0.4670061893207673	0.5329938106792327
5	13_kitchen_neg_6	0.5661095734866227	0.4338904265133774
6	13_kitchen_neg_7	0.37164079661114413	0.721269402541642
7	13_kitchen_neg_8	0.3597985347985348	0.6402014652014653
8	13_kitchen_neg_9	0.5681157502248203	0.5568842497751797
9	13_kitchen_neg_10	0.4063706563706564	0.5936293436293436
10	13_kitchen_neg_11	0.43253968253968256	0.5674603174603174
11	13_kitchen_neg_12	0.5069686411149825	0.49303135888501737
12	13_kitchen_neg_13	0.635737187167007	0.36426281283299305
13	13_kitchen_neg_14	0.3333333333333333	0.6666666666666666
14	13_kitchen_neg_15	0.5896583432276141	0.41034165677238577
15	13_kitchen_neg_16	0.60092634654583	0.3990736534541699
16	13_kitchen_neg_17	0.6212316635799748	0.4328780987657432
17	13_kitchen_neg_18	0.5101632983791528	0.5343673108591063
18	13_kitchen_neg_19	0.6713672649080229	0.4107909188649714
19	13_kitchen_neg_20	0.001	0.001
20	13_kitchen_neg_21	0.368888325238213	0.6013895934522338
21	13_kitchen_neg_22	0.5736879040865108	0.4263120959134891
22	13_kitchen_neg_23	0.43242995302215687	0.592570046977843
23	13_kitchen_neg_24	0.5270935960591133	0.4729064039408867
24	13_kitchen_neg_25	0.6896831616659203	0.3103168383340797
25	13_kitchen_neg_26	0.29	0.71
26	13_kitchen_neg_27	0.7796610169491526	0.22033898305084745
27	13_kitchen_neg_28	0.5665694989609791	0.43343050103902103
28	13_kitchen_neg_29	0.48177506827849187	0.5182249317215083
29	13_kitchen_neg_30	0.5607577244426741	0.43924227555732587
30	13_kitchen_neg_31	0.7105654761904763	0.5736607142857142
