13_cell_neg_1	positive
13_cell_neg_2	positive
13_cell_neg_3	negative
13_cell_neg_4	negative
13_cell_neg_5	negative
13_cell_neg_6	positive
13_cell_neg_7	positive
13_cell_neg_8	positive
13_cell_neg_9	positive
13_cell_neg_10	positive
13_cell_neg_11	negative
13_cell_neg_12	negative
13_cell_neg_13	negative
13_cell_neg_14	negative
13_cell_neg_15	negative
13_cell_neg_16	negative
13_cell_neg_17	negative
13_cell_neg_18	negative
13_cell_neg_19	negative
13_cell_neg_20	negative
13_cell_neg_21	negative
13_cell_neg_22	negative
13_cell_neg_23	negative
13_cell_neg_24	negative
13_cell_neg_25	negative
13_cell_neg_26	negative
13_cell_neg_27	negative
13_cell_neg_28	negative
13_cell_neg_29	negative
13_cell_neg_30	negative
13_cell_neg_31	negative
13_cell_neg_32	negative
13_cell_neg_33	negative
13_cell_neg_34	negative
13_cell_neg_35	negative
13_cell_neg_36	negative
13_cell_neg_37	negative
13_cell_neg_38	negative
13_cell_neg_39	negative
13_cell_neg_40	negative
13_cell_neg_41	negative
13_cell_neg_42	negative
13_cell_neg_43	negative
13_cell_neg_44	negative
13_cell_neg_45	negative
